%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+6.797e+00
3	3	+6.797e+00	+1.188e+01
1	1	+1.867e+01	+3.322e+00
2	2	+2.200e+01	+1.300e+00
1	1	+2.330e+01	+1.647e+00
2	2	+2.494e+01	+1.397e+00
1	1	+2.634e+01	+1.908e+00
2	2	+2.825e+01	+1.741e+00
1	1	+2.999e+01	+5.785e+00
3	3	+3.577e+01	+1.921e+00
2	2	+3.769e+01	+1.847e+01
1	1	+5.616e+01	+1.706e+01
3	3	+7.322e+01	+2.251e+01
2	2	+9.573e+01	+1.109e-01
1	1	+9.585e+01	+5.707e+00
2	2	+1.016e+02	+2.728e+00
1	1	+1.043e+02	+1.431e+01
2	2	+1.186e+02	+1.029e+01
1	1	+1.289e+02	+1.329e+01
2	2	+1.422e+02	+1.061e+00
1	1	+1.432e+02	+1.202e-01
2	2	+1.434e+02	+5.417e-01
1	1	+1.439e+02	+4.256e+00
2	2	+1.482e+02	+6.494e-01
1	1	+1.488e+02	+2.917e+00
2	2	+1.517e+02	+9.813e+00
1	1	+1.615e+02	+8.617e+00
2	2	+1.701e+02	+2.407e+00
1	1	+1.726e+02	+1.974e+00
2	2	+1.745e+02	+5.618e+00
1	1	+1.801e+02	+1.496e+01
2	2	+1.951e+02	+7.476e-01
1	1	+1.959e+02	+6.393e+00
2	2	+2.022e+02	+2.019e+00
1	1	+2.043e+02	+6.395e+00
3	3	+2.107e+02	+1.036e+01
2	2	+2.210e+02	+2.290e+00
1	1	+2.233e+02	+3.436e+00
2	2	+2.267e+02	+5.205e+00
1	1	+2.320e+02	+4.612e-01
2	2	+2.324e+02	+2.114e+00
1	1	+2.345e+02	+4.980e-01
2	2	+2.350e+02	+3.357e+00
1	1	+2.384e+02	+9.471e+00
3	3	+2.479e+02	+2.044e+00
1	1	+2.499e+02	+6.710e-01
3	3	+2.506e+02	+1.016e+01
2	2	+2.607e+02	+5.913e-03
1	1	+2.607e+02	+5.795e+00
3	3	+2.665e+02	+6.969e+00
2	2	+2.735e+02	+9.385e+00
1	1	+2.829e+02	+6.499e+00
2	2	+2.894e+02	+1.032e+01
1	1	+2.997e+02	+1.770e+00
2	2	+3.015e+02	+1.602e+00
1	1	+3.031e+02	+7.196e+00
2	2	+3.103e+02	+1.874e+00
1	1	+3.121e+02	+7.601e+00
2	2	+3.197e+02	+6.539e+00
1	1	+3.263e+02	+1.171e+01
3	3	+3.380e+02	+1.196e+01
2	2	+3.500e+02	+3.919e-01
1	1	+3.503e+02	+4.709e+00
2	2	+3.551e+02	+3.935e-01
1	1	+3.554e+02	+4.534e-01
3	3	+3.559e+02	+1.022e+00
2	2	+3.569e+02	+1.120e+00
1	1	+3.580e+02	+8.394e+00
2	2	+3.664e+02	+5.534e+00
1	1	+3.720e+02	+2.751e+01
3	3	+3.995e+02	+2.077e+00
2	2	+4.016e+02	+9.881e-01
1	1	+4.025e+02	+2.029e+00
2	2	+4.046e+02	+7.922e-01
1	1	+4.054e+02	+1.945e+00
2	2	+4.073e+02	+9.267e-02
1	1	+4.074e+02	+1.586e+01
3	3	+4.233e+02	+1.539e+01
1	1	+4.387e+02	+8.063e+00
2	2	+4.467e+02	+6.849e-01
1	1	+4.474e+02	+2.565e+00
3	3	+4.500e+02	+6.466e+00
2	2	+4.564e+02	+1.714e-01
1	1	+4.566e+02	+1.175e+00
3	3	+4.578e+02	+1.433e+01
2	2	+4.721e+02	+2.896e+00
1	1	+4.750e+02	+9.930e-01
2	2	+4.760e+02	+4.147e+00
1	1	+4.801e+02	+2.220e+00
2	2	+4.824e+02	+1.050e+01
1	1	+4.929e+02	+2.690e+00
3	3	+4.956e+02	+4.447e+00
0	0	+5.000e+02	+Inf
