%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.069e+03	+2.847e+03	+1.217e+04	+0.261
0.100	+7.913e+03	+1.202e+03	+9.306e+03	+0.132
0.200	+7.776e+03	+2.850e+03	+1.044e+04	+0.268
0.300	+8.922e+03	+3.873e+03	+1.162e+04	+0.303
0.400	+7.630e+03	+2.349e+03	+1.039e+04	+0.235
0.500	+7.131e+03	+2.588e+03	+1.011e+04	+0.266
0.600	+7.718e+03	+1.829e+03	+1.003e+04	+0.192
0.700	+6.913e+03	+2.396e+03	+1.047e+04	+0.257
0.800	+8.007e+03	+2.191e+03	+1.039e+04	+0.215
0.900	+7.213e+03	+2.556e+03	+9.355e+03	+0.262
1.000	+7.899e+03	+3.379e+03	+1.126e+04	+0.300
1.100	+7.040e+03	+2.000e+03	+1.034e+04	+0.221
1.200	+7.827e+03	+3.063e+03	+9.490e+03	+0.281
1.300	+8.263e+03	+2.107e+03	+1.068e+04	+0.203
1.400	+8.180e+03	+4.516e+03	+1.157e+04	+0.356
1.500	+7.287e+03	+1.835e+03	+1.076e+04	+0.201
1.600	+8.066e+03	+2.379e+03	+1.022e+04	+0.228
1.700	+7.812e+03	+4.095e+03	+1.135e+04	+0.344
1.800	+7.453e+03	+2.715e+03	+1.095e+04	+0.267
1.900	+9.633e+03	+3.783e+03	+9.199e+03	+0.282
2.000	+6.533e+03	+2.084e+03	+1.109e+04	+0.242
2.100	+7.113e+03	+1.801e+03	+1.085e+04	+0.202
2.200	+6.873e+03	+8.693e+02	+1.157e+04	+0.112
2.300	+7.793e+03	+3.102e+03	+1.117e+04	+0.285
2.400	+7.924e+03	+2.402e+03	+9.576e+03	+0.233
2.500	+6.181e+03	+6.387e+02	+1.012e+04	+0.094
2.600	+7.859e+03	+2.896e+03	+9.283e+03	+0.269
2.700	+8.382e+03	+2.798e+03	+9.805e+03	+0.250
2.800	+7.141e+03	+3.811e+03	+1.164e+04	+0.348
2.900	+7.122e+03	+2.328e+03	+9.444e+03	+0.246
3.000	+7.656e+03	+3.846e+03	+8.624e+03	+0.334
3.100	+6.820e+03	+2.114e+03	+1.065e+04	+0.237
3.200	+7.672e+03	+3.347e+03	+9.547e+03	+0.304
3.300	+7.532e+03	+1.810e+03	+1.022e+04	+0.194
3.400	+7.100e+03	+2.893e+03	+1.000e+04	+0.290
