%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+8.480e+00
2	2	+8.480e+00	+3.020e+00
1	1	+1.150e+01	+1.537e+00
2	2	+1.304e+01	+7.915e+00
1	1	+2.095e+01	+1.946e+00
2	2	+2.290e+01	+2.287e+00
1	1	+2.518e+01	+9.891e-01
3	3	+2.617e+01	+4.249e+00
2	2	+3.042e+01	+2.047e+00
1	1	+3.247e+01	+7.512e+00
2	2	+3.998e+01	+1.654e+00
1	1	+4.164e+01	+5.453e+00
3	3	+4.709e+01	+1.112e+01
2	2	+5.821e+01	+6.661e-01
1	1	+5.887e+01	+6.712e+00
3	3	+6.558e+01	+6.107e+00
2	2	+7.169e+01	+8.570e+00
1	1	+8.026e+01	+2.040e+00
3	3	+8.230e+01	+8.459e+00
1	1	+9.076e+01	+4.754e+00
2	2	+9.551e+01	+4.519e+00
1	1	+1.000e+02	+2.412e+00
2	2	+1.024e+02	+2.930e-01
1	1	+1.027e+02	+1.923e-01
3	3	+1.029e+02	+1.358e+01
2	2	+1.165e+02	+2.474e+00
1	1	+1.190e+02	+8.043e+00
3	3	+1.270e+02	+3.887e-01
2	2	+1.274e+02	+5.169e+00
1	1	+1.326e+02	+5.419e+00
3	3	+1.380e+02	+5.563e+00
2	2	+1.436e+02	+2.674e+00
1	1	+1.462e+02	+1.309e+01
3	3	+1.593e+02	+1.688e+00
1	1	+1.610e+02	+1.053e+01
2	2	+1.715e+02	+1.035e+00
1	1	+1.726e+02	+2.245e+00
3	3	+1.748e+02	+3.190e-01
2	2	+1.751e+02	+1.824e+00
1	1	+1.770e+02	+4.478e+00
2	2	+1.814e+02	+4.638e+00
1	1	+1.861e+02	+9.746e+00
2	2	+1.958e+02	+1.656e+00
1	1	+1.975e+02	+8.287e+00
2	2	+2.058e+02	+4.225e+00
1	1	+2.100e+02	+7.499e+00
2	2	+2.175e+02	+6.912e-01
1	1	+2.182e+02	+6.697e+00
3	3	+2.249e+02	+9.350e+00
2	2	+2.342e+02	+6.184e+00
1	1	+2.404e+02	+1.188e+01
2	2	+2.523e+02	+1.711e+00
1	1	+2.540e+02	+1.258e+00
2	2	+2.553e+02	+7.015e-01
1	1	+2.560e+02	+4.029e+00
3	3	+2.600e+02	+1.180e+01
2	2	+2.718e+02	+1.737e+00
1	1	+2.735e+02	+1.911e+00
3	3	+2.754e+02	+1.111e+00
2	2	+2.765e+02	+1.046e+00
1	1	+2.776e+02	+9.057e+00
2	2	+2.867e+02	+5.777e+00
1	1	+2.924e+02	+2.094e+00
3	3	+2.945e+02	+2.543e+01
2	2	+3.200e+02	+3.145e-01
1	1	+3.203e+02	+3.107e+00
3	3	+3.234e+02	+1.349e+01
1	1	+3.369e+02	+1.591e+01
2	2	+3.528e+02	+1.248e+00
1	1	+3.540e+02	+2.043e+01
2	2	+3.744e+02	+1.632e+00
1	1	+3.761e+02	+7.267e+00
3	3	+3.833e+02	+9.061e+00
1	1	+3.924e+02	+3.060e+01
2	2	+4.230e+02	+1.210e+00
1	1	+4.242e+02	+9.226e-01
2	2	+4.251e+02	+5.212e+00
1	1	+4.304e+02	+8.934e+00
3	3	+4.393e+02	+8.715e+00
1	1	+4.480e+02	+8.838e-01
2	2	+4.489e+02	+4.540e+00
1	1	+4.534e+02	+2.929e+01
3	3	+4.827e+02	+1.253e+01
1	1	+4.952e+02	+2.633e+00
3	3	+4.979e+02	+2.122e+00
0	0	+5.000e+02	+Inf
