%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+6.972e+00
3	3	+6.972e+00	+9.918e-01
2	2	+7.964e+00	+2.389e+00
1	1	+1.035e+01	+1.190e+01
2	2	+2.226e+01	+1.872e+00
1	1	+2.413e+01	+9.989e-02
2	2	+2.423e+01	+7.213e+00
1	1	+3.144e+01	+3.524e+00
2	2	+3.497e+01	+8.487e-01
1	1	+3.582e+01	+1.268e+00
3	3	+3.708e+01	+1.976e+01
1	1	+5.684e+01	+4.296e+00
3	3	+6.114e+01	+4.250e+00
2	2	+6.539e+01	+1.092e-02
1	1	+6.540e+01	+3.321e+00
2	2	+6.872e+01	+3.068e-01
1	1	+6.903e+01	+5.868e+00
2	2	+7.490e+01	+1.898e+00
1	1	+7.680e+01	+7.261e+00
2	2	+8.406e+01	+3.657e+00
1	1	+8.771e+01	+2.385e-01
2	2	+8.795e+01	+6.295e+00
1	1	+9.425e+01	+2.482e+00
3	3	+9.673e+01	+1.174e+00
2	2	+9.790e+01	+4.777e+00
1	1	+1.027e+02	+7.386e+00
2	2	+1.101e+02	+3.225e+00
1	1	+1.133e+02	+1.124e+00
3	3	+1.144e+02	+1.430e-01
2	2	+1.146e+02	+6.618e-01
1	1	+1.152e+02	+3.659e+00
2	2	+1.189e+02	+7.513e-01
1	1	+1.196e+02	+5.850e+00
3	3	+1.255e+02	+6.678e-02
1	1	+1.255e+02	+6.794e+00
3	3	+1.323e+02	+1.351e-01
2	2	+1.325e+02	+7.697e-01
1	1	+1.332e+02	+1.555e+00
2	2	+1.348e+02	+5.294e+00
1	1	+1.401e+02	+4.314e+00
3	3	+1.444e+02	+3.486e+00
1	1	+1.479e+02	+3.384e+00
3	3	+1.513e+02	+1.130e+01
1	1	+1.626e+02	+1.703e+01
2	2	+1.796e+02	+3.008e+00
1	1	+1.826e+02	+7.442e+00
2	2	+1.900e+02	+9.305e+00
1	1	+1.994e+02	+6.759e+00
2	2	+2.061e+02	+8.779e-01
1	1	+2.070e+02	+8.200e-01
3	3	+2.078e+02	+6.740e+00
2	2	+2.146e+02	+5.779e+00
1	1	+2.203e+02	+4.911e+00
3	3	+2.252e+02	+1.058e+01
2	2	+2.358e+02	+2.335e+00
1	1	+2.382e+02	+9.417e+00
2	2	+2.476e+02	+2.319e+00
1	1	+2.499e+02	+1.937e+01
2	2	+2.693e+02	+1.104e+00
1	1	+2.704e+02	+3.294e+00
3	3	+2.737e+02	+2.411e+01
1	1	+2.978e+02	+1.806e+00
2	2	+2.996e+02	+4.657e+00
1	1	+3.042e+02	+3.902e+00
2	2	+3.081e+02	+2.117e-01
1	1	+3.084e+02	+8.577e+00
3	3	+3.169e+02	+3.385e+01
2	2	+3.508e+02	+7.229e-01
1	1	+3.515e+02	+7.989e+00
2	2	+3.595e+02	+1.927e+00
1	1	+3.614e+02	+3.496e+00
2	2	+3.649e+02	+3.274e+00
1	1	+3.682e+02	+7.029e-01
3	3	+3.689e+02	+2.161e+01
1	1	+3.905e+02	+1.476e+01
2	2	+4.053e+02	+8.902e-01
1	1	+4.061e+02	+1.318e+01
2	2	+4.193e+02	+7.662e+00
1	1	+4.270e+02	+1.188e+01
2	2	+4.389e+02	+3.701e+00
1	1	+4.426e+02	+3.599e+00
2	2	+4.462e+02	+3.883e+00
1	1	+4.500e+02	+6.794e+00
2	2	+4.568e+02	+3.647e+00
1	1	+4.605e+02	+3.540e+00
2	2	+4.640e+02	+1.294e+00
1	1	+4.653e+02	+1.318e+01
2	2	+4.785e+02	+4.042e+00
1	1	+4.825e+02	+4.071e-01
3	3	+4.830e+02	+1.055e+00
2	2	+4.840e+02	+6.106e+00
1	1	+4.901e+02	+4.567e-01
3	3	+4.906e+02	+1.410e-01
2	2	+4.907e+02	+2.433e-01
1	1	+4.910e+02	+2.851e+00
2	2	+4.938e+02	+1.398e+00
1	1	+4.952e+02	+2.936e+00
2	2	+4.981e+02	+1.215e+00
1	1	+4.994e+02	+6.470e-01
0	0	+5.000e+02	+Inf
