%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.995e+00
2	2	+2.995e+00	+4.048e+00
1	1	+7.044e+00	+5.775e-02
2	2	+7.101e+00	+4.290e+00
1	1	+1.139e+01	+4.576e+00
2	2	+1.597e+01	+2.367e+00
1	1	+1.833e+01	+2.374e+00
2	2	+2.071e+01	+6.506e+00
1	1	+2.722e+01	+9.292e-01
2	2	+2.814e+01	+8.331e+00
1	1	+3.648e+01	+8.929e-01
3	3	+3.737e+01	+2.032e+00
2	2	+3.940e+01	+1.595e+00
1	1	+4.100e+01	+1.277e+01
3	3	+5.377e+01	+1.406e-01
2	2	+5.391e+01	+4.199e+00
1	1	+5.810e+01	+3.004e+00
2	2	+6.111e+01	+5.793e-01
1	1	+6.169e+01	+1.812e+00
2	2	+6.350e+01	+8.339e+00
1	1	+7.184e+01	+2.374e+00
2	2	+7.421e+01	+2.566e+00
1	1	+7.678e+01	+3.946e+00
2	2	+8.073e+01	+2.440e+00
1	1	+8.316e+01	+5.905e+00
3	3	+8.907e+01	+4.637e-01
2	2	+8.953e+01	+1.853e+00
1	1	+9.139e+01	+1.952e+00
2	2	+9.334e+01	+5.141e-01
1	1	+9.385e+01	+1.684e+01
3	3	+1.107e+02	+2.969e+01
2	2	+1.404e+02	+2.896e+00
1	1	+1.433e+02	+6.868e+00
2	2	+1.501e+02	+1.278e+00
1	1	+1.514e+02	+4.460e+00
2	2	+1.559e+02	+6.125e-01
1	1	+1.565e+02	+5.654e+00
2	2	+1.622e+02	+3.638e+00
1	1	+1.658e+02	+6.991e+00
2	2	+1.728e+02	+1.247e+00
1	1	+1.740e+02	+1.169e+01
3	3	+1.857e+02	+3.245e+01
2	2	+2.182e+02	+9.724e-01
1	1	+2.191e+02	+5.888e+00
3	3	+2.250e+02	+1.039e+01
2	2	+2.354e+02	+6.801e-01
1	1	+2.361e+02	+3.022e+00
2	2	+2.391e+02	+7.255e-01
1	1	+2.398e+02	+5.277e+00
3	3	+2.451e+02	+1.027e+01
2	2	+2.554e+02	+2.973e+00
1	1	+2.584e+02	+9.127e+00
2	2	+2.675e+02	+1.645e+00
1	1	+2.691e+02	+1.667e+01
2	2	+2.858e+02	+7.573e-01
1	1	+2.866e+02	+8.020e-01
3	3	+2.874e+02	+6.650e+00
2	2	+2.940e+02	+8.849e+00
1	1	+3.029e+02	+2.007e+01
2	2	+3.229e+02	+5.678e+00
1	1	+3.286e+02	+5.837e+00
3	3	+3.344e+02	+1.219e+01
2	2	+3.466e+02	+4.949e-01
1	1	+3.471e+02	+1.097e+01
2	2	+3.581e+02	+7.017e-01
1	1	+3.588e+02	+3.882e+00
2	2	+3.627e+02	+6.751e+00
1	1	+3.694e+02	+6.517e+00
3	3	+3.759e+02	+9.388e+00
1	1	+3.853e+02	+7.569e+00
2	2	+3.929e+02	+1.001e+01
1	1	+4.029e+02	+1.194e+00
3	3	+4.041e+02	+4.313e+00
0	0	+4.084e+02	+Inf
