%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.108e+03	+6.837e+03	+1.017e+04	+0.764
0.100	+2.134e+03	+9.304e+03	+8.274e+03	+0.813
0.200	+1.328e+03	+8.099e+03	+1.122e+04	+0.859
0.300	+1.929e+03	+8.722e+03	+1.082e+04	+0.819
0.400	+1.673e+03	+8.140e+03	+9.839e+03	+0.829
0.500	+2.740e+03	+8.040e+03	+9.206e+03	+0.746
0.600	+8.449e+02	+8.866e+03	+1.031e+04	+0.913
0.700	+3.193e+03	+8.080e+03	+9.758e+03	+0.717
0.800	+1.704e+03	+7.142e+03	+1.187e+04	+0.807
0.900	+2.263e+03	+8.335e+03	+9.176e+03	+0.786
1.000	+1.916e+03	+8.592e+03	+9.353e+03	+0.818
1.100	+1.258e+03	+8.629e+03	+1.139e+04	+0.873
1.200	+2.030e+03	+7.444e+03	+9.315e+03	+0.786
1.300	+2.144e+03	+7.522e+03	+1.043e+04	+0.778
1.400	+8.259e+02	+8.139e+03	+9.789e+03	+0.908
1.500	+2.771e+03	+9.146e+03	+9.577e+03	+0.767
1.600	+1.158e+03	+7.326e+03	+1.166e+04	+0.864
1.700	+1.810e+03	+8.171e+03	+9.645e+03	+0.819
1.800	+1.757e+03	+8.534e+03	+9.890e+03	+0.829
1.900	+2.705e+03	+7.248e+03	+9.875e+03	+0.728
2.000	+7.419e+03	+2.374e+03	+9.430e+03	+0.242
2.100	+7.724e+03	+2.318e+03	+9.818e+03	+0.231
2.200	+7.796e+03	+2.592e+03	+1.107e+04	+0.250
2.300	+7.738e+03	+1.135e+03	+9.762e+03	+0.128
2.400	+6.719e+03	+1.698e+03	+8.372e+03	+0.202
2.500	+8.758e+03	+3.167e+03	+9.550e+03	+0.266
2.600	+6.943e+03	+3.025e+03	+9.576e+03	+0.303
2.700	+6.792e+03	+2.418e+03	+1.043e+04	+0.263
2.800	+7.962e+03	+3.088e+03	+1.090e+04	+0.279
2.900	+7.978e+03	+2.373e+03	+9.109e+03	+0.229
3.000	+7.730e+03	+3.461e+03	+1.022e+04	+0.309
3.100	+7.414e+03	+3.634e+03	+1.183e+04	+0.329
3.200	+7.914e+03	+2.438e+03	+9.990e+03	+0.236
3.300	+7.805e+03	+2.880e+03	+8.516e+03	+0.270
3.400	+6.752e+03	+2.195e+03	+9.319e+03	+0.245
3.500	+7.128e+03	+3.785e+03	+9.872e+03	+0.347
3.600	+8.018e+03	+2.481e+03	+9.180e+03	+0.236
3.700	+7.098e+03	+2.515e+03	+9.023e+03	+0.262
3.800	+7.419e+03	+4.487e+03	+1.067e+04	+0.377
3.900	+8.233e+03	+1.393e+03	+1.127e+04	+0.145
4.000	+7.471e+03	+3.104e+03	+1.005e+04	+0.294
4.100	+8.167e+03	+3.118e+03	+1.094e+04	+0.276
4.200	+8.449e+03	+2.385e+03	+1.073e+04	+0.220
4.300	+7.022e+03	+4.164e+03	+1.049e+04	+0.372
4.400	+5.463e+03	+5.411e+03	+8.757e+03	+0.498
4.500	+5.135e+03	+4.708e+03	+1.099e+04	+0.478
4.600	+3.898e+03	+6.634e+03	+1.013e+04	+0.630
4.700	+6.086e+03	+5.820e+03	+1.088e+04	+0.489
4.800	+6.834e+03	+3.050e+03	+1.083e+04	+0.309
4.900	+7.236e+03	+2.247e+03	+8.426e+03	+0.237
5.000	+7.965e+03	+3.223e+03	+1.142e+04	+0.288
5.100	+7.808e+03	+3.638e+03	+9.480e+03	+0.318
5.200	+7.733e+03	+2.739e+03	+9.429e+03	+0.262
5.300	+7.004e+03	+1.959e+03	+1.092e+04	+0.219
5.400	+8.434e+03	+1.824e+03	+1.026e+04	+0.178
5.500	+6.977e+03	+2.193e+03	+9.557e+03	+0.239
5.600	+7.008e+03	+2.186e+03	+1.082e+04	+0.238
5.700	+7.385e+03	+1.729e+03	+8.870e+03	+0.190
5.800	+6.737e+03	+2.219e+03	+1.041e+04	+0.248
5.900	+7.084e+03	+1.249e+03	+1.056e+04	+0.150
6.000	+6.765e+03	+2.288e+03	+8.556e+03	+0.253
6.100	+7.078e+03	+2.114e+03	+9.407e+03	+0.230
6.200	+6.227e+03	+3.423e+03	+9.061e+03	+0.355
6.300	+7.616e+03	+1.168e+03	+8.732e+03	+0.133
6.400	+6.686e+03	+1.533e+03	+1.017e+04	+0.187
6.500	+7.181e+03	+2.635e+03	+9.047e+03	+0.268
6.600	+7.255e+03	+3.328e+03	+1.097e+04	+0.314
6.700	+8.127e+03	+3.447e+03	+1.074e+04	+0.298
6.800	+8.006e+03	+2.065e+03	+9.477e+03	+0.205
6.900	+7.891e+03	+2.673e+03	+1.063e+04	+0.253
7.000	+7.028e+03	+1.974e+03	+1.007e+04	+0.219
7.100	+8.672e+03	+3.459e+03	+9.772e+03	+0.285
7.200	+7.224e+03	+2.845e+03	+9.399e+03	+0.283
7.300	+8.431e+03	+2.979e+03	+1.187e+04	+0.261
7.400	+7.565e+03	+3.309e+03	+9.906e+03	+0.304
7.500	+9.385e+03	+3.135e+03	+9.640e+03	+0.250
7.600	+6.971e+03	+3.310e+03	+1.027e+04	+0.322
7.700	+8.397e+03	+2.863e+03	+1.092e+04	+0.254
7.800	+7.918e+03	+2.122e+03	+9.990e+03	+0.211
7.900	+8.351e+03	+2.350e+03	+1.015e+04	+0.220
8.000	+7.440e+03	+2.121e+03	+9.187e+03	+0.222
8.100	+7.873e+03	+2.656e+03	+1.037e+04	+0.252
8.200	+7.133e+03	+2.400e+03	+1.024e+04	+0.252
8.300	+7.246e+03	+2.272e+03	+9.851e+03	+0.239
8.400	+8.227e+03	+2.929e+03	+9.433e+03	+0.263
8.500	+7.446e+03	+1.267e+03	+1.033e+04	+0.145
8.600	+7.807e+03	+2.739e+03	+1.052e+04	+0.260
8.700	+8.441e+03	+2.397e+03	+9.864e+03	+0.221
8.800	+6.552e+03	+3.580e+03	+9.568e+03	+0.353
8.900	+6.718e+03	+2.063e+03	+1.054e+04	+0.235
9.000	+7.110e+03	+2.662e+03	+1.006e+04	+0.272
9.100	+8.280e+03	+2.455e+03	+8.762e+03	+0.229
9.200	+7.349e+03	+2.063e+03	+1.017e+04	+0.219
