%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+8.810e+00
2	2	+8.810e+00	+2.058e+00
1	1	+1.087e+01	+1.259e+01
3	3	+2.346e+01	+8.645e+00
2	2	+3.210e+01	+1.887e+00
1	1	+3.399e+01	+1.039e+01
2	2	+4.438e+01	+3.408e+00
1	1	+4.779e+01	+8.602e+00
2	2	+5.639e+01	+7.545e-01
1	1	+5.715e+01	+5.071e+00
2	2	+6.222e+01	+9.827e+00
1	1	+7.205e+01	+3.227e+01
3	3	+1.043e+02	+7.489e-01
2	2	+1.051e+02	+2.566e+00
1	1	+1.076e+02	+2.565e+00
3	3	+1.102e+02	+4.664e-02
2	2	+1.102e+02	+1.335e+00
1	1	+1.116e+02	+3.157e-01
2	2	+1.119e+02	+9.317e+00
1	1	+1.212e+02	+5.371e+00
2	2	+1.266e+02	+7.257e+00
1	1	+1.338e+02	+2.049e+00
3	3	+1.359e+02	+1.416e+01
2	2	+1.500e+02	+8.763e-02
1	1	+1.501e+02	+2.447e+01
3	3	+1.746e+02	+4.720e+00
2	2	+1.793e+02	+6.046e+00
1	1	+1.854e+02	+1.901e+00
3	3	+1.873e+02	+2.055e+01
1	1	+2.078e+02	+1.587e+01
3	3	+2.237e+02	+3.005e+00
1	1	+2.267e+02	+1.468e+01
2	2	+2.414e+02	+1.938e+00
1	1	+2.433e+02	+1.269e+00
2	2	+2.446e+02	+1.361e+01
1	1	+2.582e+02	+2.458e+01
2	2	+2.828e+02	+2.487e+00
1	1	+2.852e+02	+1.804e+01
2	2	+3.033e+02	+1.266e+00
1	1	+3.045e+02	+1.282e+00
2	2	+3.058e+02	+6.372e+00
1	1	+3.122e+02	+4.590e+00
2	2	+3.168e+02	+3.113e+00
1	1	+3.199e+02	+8.718e-02
3	3	+3.200e+02	+1.385e+01
2	2	+3.338e+02	+1.540e+00
1	1	+3.354e+02	+8.901e+00
3	3	+3.443e+02	+1.750e-01
2	2	+3.445e+02	+1.382e+00
1	1	+3.458e+02	+1.083e+01
2	2	+3.567e+02	+1.790e-01
1	1	+3.568e+02	+3.548e+00
2	2	+3.604e+02	+4.765e+00
1	1	+3.652e+02	+1.003e+00
3	3	+3.662e+02	+9.261e+00
2	2	+3.754e+02	+2.472e+00
1	1	+3.779e+02	+4.978e+00
2	2	+3.829e+02	+1.471e+01
1	1	+3.976e+02	+1.175e+01
2	2	+4.093e+02	+3.940e+00
1	1	+4.133e+02	+9.475e-01
2	2	+4.142e+02	+3.246e-01
1	1	+4.145e+02	+2.979e+00
2	2	+4.175e+02	+8.770e+00
1	1	+4.263e+02	+3.827e+00
3	3	+4.301e+02	+1.575e+01
2	2	+4.459e+02	+3.840e+00
1	1	+4.497e+02	+2.963e+00
2	2	+4.527e+02	+4.156e+00
1	1	+4.568e+02	+2.123e+01
2	2	+4.781e+02	+7.563e+00
1	1	+4.856e+02	+4.436e+00
3	3	+4.901e+02	+5.265e+00
2	2	+4.953e+02	+1.130e+00
1	1	+4.964e+02	+8.737e-01
2	2	+4.973e+02	+2.679e+00
0	0	+5.000e+02	+Inf
