%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.518e+00
2	2	+2.518e+00	+7.871e+00
1	1	+1.039e+01	+8.712e-01
2	2	+1.126e+01	+1.043e+00
1	1	+1.230e+01	+1.876e+00
3	3	+1.418e+01	+7.242e+00
2	2	+2.142e+01	+1.190e+01
1	1	+3.332e+01	+3.298e+00
3	3	+3.662e+01	+3.821e+01
2	2	+7.482e+01	+2.072e-01
1	1	+7.503e+01	+7.854e+00
3	3	+8.289e+01	+3.470e+01
1	1	+1.176e+02	+1.259e+01
2	2	+1.302e+02	+1.271e+00
1	1	+1.314e+02	+1.788e+00
2	2	+1.332e+02	+3.254e+00
1	1	+1.365e+02	+6.288e+00
2	2	+1.428e+02	+3.377e+00
1	1	+1.462e+02	+4.426e+00
2	2	+1.506e+02	+1.404e+00
1	1	+1.520e+02	+2.976e+00
3	3	+1.550e+02	+4.391e+01
2	2	+1.989e+02	+1.163e+00
1	1	+2.000e+02	+2.522e+00
2	2	+2.026e+02	+2.859e+00
1	1	+2.054e+02	+8.709e-01
3	3	+2.063e+02	+7.856e+00
1	1	+2.141e+02	+9.181e+00
2	2	+2.233e+02	+1.085e+01
1	1	+2.342e+02	+2.169e+00
2	2	+2.363e+02	+2.321e+00
1	1	+2.387e+02	+2.341e+00
2	2	+2.410e+02	+1.843e+00
1	1	+2.428e+02	+2.586e+00
3	3	+2.454e+02	+9.782e+00
2	2	+2.552e+02	+1.403e+01
0	0	+2.692e+02	+Inf
