%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+7.067e+00
2	2	+7.067e+00	+3.919e-01
1	1	+7.459e+00	+3.544e-01
3	3	+7.813e+00	+1.022e+01
2	2	+1.803e+01	+1.470e-01
1	1	+1.818e+01	+1.981e+01
2	2	+3.799e+01	+2.812e-01
1	1	+3.827e+01	+9.141e+00
2	2	+4.741e+01	+8.205e-01
1	1	+4.823e+01	+1.195e+01
2	2	+6.018e+01	+1.407e+00
1	1	+6.158e+01	+1.070e+00
3	3	+6.265e+01	+4.674e+00
2	2	+6.733e+01	+8.643e-01
1	1	+6.819e+01	+1.561e+01
3	3	+8.380e+01	+3.332e-01
2	2	+8.414e+01	+3.613e+00
1	1	+8.775e+01	+6.795e-01
2	2	+8.843e+01	+6.659e+00
1	1	+9.509e+01	+1.255e+01
2	2	+1.076e+02	+9.427e-01
1	1	+1.086e+02	+1.405e+01
2	2	+1.226e+02	+8.419e-01
1	1	+1.235e+02	+1.856e+01
3	3	+1.420e+02	+7.806e+00
2	2	+1.498e+02	+2.216e+00
1	1	+1.521e+02	+8.731e+00
2	2	+1.608e+02	+2.200e+00
1	1	+1.630e+02	+1.487e+00
3	3	+1.645e+02	+1.077e+01
2	2	+1.752e+02	+8.220e+00
1	1	+1.835e+02	+4.242e-01
3	3	+1.839e+02	+4.583e+00
2	2	+1.885e+02	+3.180e-01
1	1	+1.888e+02	+2.953e+00
2	2	+1.917e+02	+5.705e+00
1	1	+1.974e+02	+9.822e+00
2	2	+2.073e+02	+1.758e+00
1	1	+2.090e+02	+3.673e+00
2	2	+2.127e+02	+3.828e+00
1	1	+2.165e+02	+1.001e+01
3	3	+2.265e+02	+5.451e-01
2	2	+2.271e+02	+2.143e+00
1	1	+2.292e+02	+1.220e+00
2	2	+2.304e+02	+2.943e+00
1	1	+2.334e+02	+2.970e-01
3	3	+2.337e+02	+5.007e+00
2	2	+2.387e+02	+8.944e-01
1	1	+2.396e+02	+8.982e+00
2	2	+2.486e+02	+9.242e-02
1	1	+2.487e+02	+2.319e+00
2	2	+2.510e+02	+1.736e-01
1	1	+2.512e+02	+1.307e+01
3	3	+2.642e+02	+6.896e+00
2	2	+2.711e+02	+2.711e+00
1	1	+2.738e+02	+7.620e+00
3	3	+2.815e+02	+2.324e+01
0	0	+3.047e+02	+Inf
