%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.471e+00
1	1	+1.471e+00	+1.111e+01
2	2	+1.258e+01	+5.240e+00
1	1	+1.782e+01	+5.711e-02
2	2	+1.788e+01	+5.118e+00
1	1	+2.300e+01	+3.159e+00
2	2	+2.616e+01	+1.132e+00
1	1	+2.729e+01	+2.845e+01
3	3	+5.573e+01	+3.927e+00
2	2	+5.966e+01	+3.191e+00
1	1	+6.285e+01	+1.629e+00
3	3	+6.448e+01	+2.840e+01
2	2	+9.288e+01	+1.238e+01
1	1	+1.053e+02	+1.168e-01
3	3	+1.054e+02	+7.501e+00
1	1	+1.129e+02	+4.751e+00
2	2	+1.176e+02	+1.118e+01
1	1	+1.288e+02	+5.479e+00
3	3	+1.343e+02	+2.217e+00
2	2	+1.365e+02	+4.546e+00
1	1	+1.410e+02	+8.607e+00
2	2	+1.497e+02	+2.117e-01
1	1	+1.499e+02	+1.283e+01
3	3	+1.627e+02	+3.137e+00
2	2	+1.658e+02	+4.945e-01
1	1	+1.663e+02	+5.965e+00
3	3	+1.723e+02	+1.736e+01
1	1	+1.897e+02	+6.087e+00
2	2	+1.957e+02	+5.322e+00
1	1	+2.011e+02	+1.302e+01
2	2	+2.141e+02	+1.197e+00
1	1	+2.153e+02	+1.037e+00
2	2	+2.163e+02	+9.946e+00
1	1	+2.263e+02	+3.964e+00
0	0	+2.302e+02	+Inf
