%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+8.605e+00
2	2	+8.605e+00	+2.454e+00
1	1	+1.106e+01	+1.017e+01
2	2	+2.123e+01	+1.997e+00
1	1	+2.322e+01	+3.348e+00
2	2	+2.657e+01	+2.009e+00
1	1	+2.858e+01	+5.032e+00
2	2	+3.361e+01	+5.780e+00
1	1	+3.939e+01	+7.326e+00
3	3	+4.672e+01	+2.985e+01
2	2	+7.657e+01	+9.781e+00
1	1	+8.635e+01	+6.172e+00
2	2	+9.252e+01	+8.250e+00
1	1	+1.008e+02	+2.904e+00
2	2	+1.037e+02	+2.322e+00
1	1	+1.060e+02	+1.092e+01
2	2	+1.169e+02	+9.492e+00
1	1	+1.264e+02	+5.005e+00
3	3	+1.314e+02	+4.957e+00
2	2	+1.364e+02	+3.469e+00
1	1	+1.398e+02	+7.644e+00
2	2	+1.475e+02	+2.370e+00
1	1	+1.499e+02	+2.181e+00
2	2	+1.520e+02	+6.259e-01
1	1	+1.527e+02	+9.801e+00
3	3	+1.625e+02	+1.713e+01
2	2	+1.796e+02	+1.394e+00
1	1	+1.810e+02	+9.599e-01
2	2	+1.820e+02	+5.490e+00
1	1	+1.874e+02	+9.884e+00
2	2	+1.973e+02	+1.106e+01
1	1	+2.084e+02	+1.673e+00
2	2	+2.101e+02	+5.422e+00
1	1	+2.155e+02	+6.153e+00
3	3	+2.216e+02	+7.476e+00
1	1	+2.291e+02	+1.248e+00
3	3	+2.304e+02	+3.416e+01
2	2	+2.645e+02	+6.668e+00
1	1	+2.712e+02	+7.427e+00
2	2	+2.786e+02	+3.586e-01
1	1	+2.790e+02	+3.996e+00
3	3	+2.830e+02	+2.641e+01
1	1	+3.094e+02	+3.827e+00
2	2	+3.132e+02	+1.086e+00
1	1	+3.143e+02	+3.820e-02
2	2	+3.143e+02	+3.958e+00
1	1	+3.183e+02	+1.850e+00
2	2	+3.201e+02	+1.074e+00
1	1	+3.212e+02	+1.274e+00
2	2	+3.225e+02	+6.679e+00
1	1	+3.292e+02	+1.484e+01
2	2	+3.440e+02	+7.148e+00
1	1	+3.512e+02	+4.414e+00
2	2	+3.556e+02	+2.208e-01
1	1	+3.558e+02	+9.023e+00
3	3	+3.648e+02	+1.557e+00
2	2	+3.664e+02	+2.341e+00
1	1	+3.687e+02	+8.239e+00
2	2	+3.769e+02	+4.368e+00
1	1	+3.813e+02	+5.656e-01
2	2	+3.819e+02	+1.131e+00
1	1	+3.830e+02	+6.837e-01
3	3	+3.837e+02	+5.852e+00
2	2	+3.895e+02	+1.342e+01
1	1	+4.030e+02	+7.574e-01
2	2	+4.037e+02	+1.348e+00
1	1	+4.051e+02	+4.543e+00
2	2	+4.096e+02	+5.986e-01
1	1	+4.102e+02	+1.626e+01
2	2	+4.265e+02	+1.784e-01
1	1	+4.267e+02	+2.036e+00
2	2	+4.287e+02	+5.067e-01
1	1	+4.292e+02	+5.136e+00
2	2	+4.343e+02	+1.374e+00
1	1	+4.357e+02	+5.396e+00
2	2	+4.411e+02	+4.918e+00
1	1	+4.460e+02	+4.268e+00
2	2	+4.503e+02	+4.369e+00
1	1	+4.547e+02	+9.906e-02
3	3	+4.548e+02	+2.801e+01
2	2	+4.828e+02	+7.099e-01
1	1	+4.835e+02	+2.373e+00
3	3	+4.859e+02	+1.105e+01
2	2	+4.969e+02	+3.099e+00
0	0	+5.000e+02	+Inf
