%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.844e+01
1	1	+1.844e+01	+2.121e+01
2	2	+3.965e+01	+1.485e+01
1	1	+5.449e+01	+1.858e+01
2	2	+7.307e+01	+1.412e+00
1	1	+7.448e+01	+7.349e+00
2	2	+8.183e+01	+4.361e-01
1	1	+8.227e+01	+7.262e+00
2	2	+8.953e+01	+8.319e+00
1	1	+9.785e+01	+6.581e+00
2	2	+1.044e+02	+9.485e+00
1	1	+1.139e+02	+9.647e-01
3	3	+1.149e+02	+1.200e+01
1	1	+1.269e+02	+1.530e+01
3	3	+1.422e+02	+1.528e+01
2	2	+1.575e+02	+7.550e-01
1	1	+1.582e+02	+2.428e+01
2	2	+1.825e+02	+1.009e+00
1	1	+1.835e+02	+5.327e+00
3	3	+1.888e+02	+4.966e+00
2	2	+1.938e+02	+1.726e-01
1	1	+1.940e+02	+6.746e+00
2	2	+2.007e+02	+1.849e+01
1	1	+2.192e+02	+1.428e+00
2	2	+2.206e+02	+2.374e+00
1	1	+2.230e+02	+7.739e+00
2	2	+2.307e+02	+2.741e+00
1	1	+2.335e+02	+9.052e+00
3	3	+2.425e+02	+2.750e+00
1	1	+2.453e+02	+1.373e+00
3	3	+2.467e+02	+1.790e+01
1	1	+2.646e+02	+7.309e+00
2	2	+2.719e+02	+9.476e-01
1	1	+2.728e+02	+1.199e+01
3	3	+2.848e+02	+3.559e+00
2	2	+2.884e+02	+2.086e+00
1	1	+2.905e+02	+4.653e+00
3	3	+2.951e+02	+3.618e+00
2	2	+2.987e+02	+1.025e+00
1	1	+2.998e+02	+1.299e+01
2	2	+3.128e+02	+7.439e-01
1	1	+3.135e+02	+2.360e+00
2	2	+3.159e+02	+2.027e+00
1	1	+3.179e+02	+9.652e-01
3	3	+3.188e+02	+1.846e+00
2	2	+3.207e+02	+2.819e-01
1	1	+3.210e+02	+1.218e+01
3	3	+3.332e+02	+1.444e+01
2	2	+3.476e+02	+5.195e-01
1	1	+3.481e+02	+1.313e+01
2	2	+3.612e+02	+5.074e+00
1	1	+3.663e+02	+2.005e+00
2	2	+3.683e+02	+3.159e+00
1	1	+3.715e+02	+1.029e+00
2	2	+3.725e+02	+3.948e+00
1	1	+3.765e+02	+3.281e+00
2	2	+3.797e+02	+1.797e+00
1	1	+3.815e+02	+1.568e+01
2	2	+3.972e+02	+5.212e+00
1	1	+4.024e+02	+1.049e+01
3	3	+4.129e+02	+2.036e+00
2	2	+4.150e+02	+1.313e+01
1	1	+4.281e+02	+1.850e+00
3	3	+4.299e+02	+6.713e-01
2	2	+4.306e+02	+2.002e+00
1	1	+4.326e+02	+1.726e+00
2	2	+4.343e+02	+1.072e+01
1	1	+4.450e+02	+1.351e+00
2	2	+4.464e+02	+5.152e-01
1	1	+4.469e+02	+1.017e+01
2	2	+4.571e+02	+7.513e-02
1	1	+4.572e+02	+1.029e+01
3	3	+4.675e+02	+7.791e+00
2	2	+4.752e+02	+3.057e-01
1	1	+4.755e+02	+3.623e+00
2	2	+4.792e+02	+2.464e+00
1	1	+4.816e+02	+1.346e+00
2	2	+4.830e+02	+2.994e+00
1	1	+4.860e+02	+1.708e+00
3	3	+4.877e+02	+1.097e+01
2	2	+4.987e+02	+1.347e+00
0	0	+5.000e+02	+Inf
