%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.036e+00
3	3	+1.036e+00	+1.973e+01
1	1	+2.077e+01	+1.268e+00
3	3	+2.204e+01	+2.765e+00
1	1	+2.480e+01	+2.137e+00
2	2	+2.694e+01	+6.101e+00
1	1	+3.304e+01	+3.636e+00
3	3	+3.668e+01	+1.336e+01
2	2	+5.004e+01	+1.253e+00
1	1	+5.129e+01	+7.322e+00
3	3	+5.861e+01	+1.042e+01
1	1	+6.904e+01	+1.526e+00
2	2	+7.056e+01	+3.032e+00
1	1	+7.359e+01	+1.320e+01
2	2	+8.679e+01	+1.447e+01
1	1	+1.013e+02	+6.155e+00
3	3	+1.074e+02	+4.408e+00
2	2	+1.118e+02	+2.759e+00
1	1	+1.146e+02	+1.224e+01
3	3	+1.268e+02	+1.324e+01
2	2	+1.401e+02	+6.257e-01
1	1	+1.407e+02	+9.412e+00
2	2	+1.501e+02	+2.059e+00
1	1	+1.522e+02	+4.117e+00
2	2	+1.563e+02	+9.887e-01
1	1	+1.573e+02	+3.105e+00
2	2	+1.604e+02	+6.304e-01
1	1	+1.610e+02	+1.843e+00
3	3	+1.628e+02	+3.774e+00
2	2	+1.666e+02	+4.534e-01
1	1	+1.671e+02	+1.037e+01
2	2	+1.774e+02	+1.684e+01
1	1	+1.943e+02	+3.494e+00
3	3	+1.978e+02	+1.962e+00
2	2	+1.997e+02	+1.031e+01
1	1	+2.100e+02	+2.748e+00
3	3	+2.128e+02	+2.910e+00
1	1	+2.157e+02	+1.781e-01
2	2	+2.159e+02	+1.175e+00
1	1	+2.171e+02	+1.471e+01
3	3	+2.318e+02	+2.170e+01
2	2	+2.535e+02	+5.649e+00
1	1	+2.591e+02	+2.538e+00
3	3	+2.617e+02	+1.428e+00
1	1	+2.631e+02	+1.512e+00
3	3	+2.646e+02	+7.112e-01
2	2	+2.653e+02	+1.779e+01
1	1	+2.831e+02	+2.332e-01
2	2	+2.833e+02	+2.696e+00
1	1	+2.860e+02	+2.705e-01
2	2	+2.863e+02	+3.082e-01
1	1	+2.866e+02	+2.845e+00
2	2	+2.895e+02	+5.879e-01
1	1	+2.900e+02	+2.968e+00
3	3	+2.930e+02	+7.383e+01
2	2	+3.668e+02	+5.246e+00
1	1	+3.721e+02	+6.671e+00
3	3	+3.788e+02	+4.344e+00
2	2	+3.831e+02	+2.218e+00
1	1	+3.853e+02	+4.738e+00
3	3	+3.901e+02	+1.987e+01
2	2	+4.099e+02	+7.834e+00
1	1	+4.178e+02	+1.338e+01
2	2	+4.311e+02	+6.784e+00
1	1	+4.379e+02	+6.858e+00
2	2	+4.448e+02	+4.314e+00
1	1	+4.491e+02	+8.287e+00
3	3	+4.574e+02	+2.235e+00
2	2	+4.596e+02	+9.118e-01
1	1	+4.605e+02	+4.655e+00
2	2	+4.652e+02	+2.969e-01
1	1	+4.655e+02	+5.667e+00
2	2	+4.711e+02	+2.080e+00
1	1	+4.732e+02	+6.754e-01
2	2	+4.739e+02	+4.205e-01
1	1	+4.743e+02	+3.906e+00
2	2	+4.782e+02	+1.060e+01
1	1	+4.888e+02	+1.360e+00
2	2	+4.902e+02	+1.407e+00
1	1	+4.916e+02	+1.268e+00
2	2	+4.929e+02	+7.301e-01
1	1	+4.936e+02	+2.139e+00
3	3	+4.957e+02	+4.264e+00
0	0	+5.000e+02	+Inf
