%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.719e+00
1	1	+3.719e+00	+1.569e+00
2	2	+5.288e+00	+6.911e+00
1	1	+1.220e+01	+4.584e+01
2	2	+5.803e+01	+5.454e+00
1	1	+6.349e+01	+7.466e+00
2	2	+7.096e+01	+6.470e+00
1	1	+7.743e+01	+1.601e+01
2	2	+9.344e+01	+2.593e+00
1	1	+9.603e+01	+1.786e+00
3	3	+9.781e+01	+1.797e+01
2	2	+1.158e+02	+7.286e-01
1	1	+1.165e+02	+1.347e+01
2	2	+1.300e+02	+4.493e+00
1	1	+1.345e+02	+1.545e+01
2	2	+1.499e+02	+1.960e+00
1	1	+1.519e+02	+6.062e+00
2	2	+1.580e+02	+1.247e+01
1	1	+1.704e+02	+1.192e+01
2	2	+1.823e+02	+2.485e+01
1	1	+2.072e+02	+1.797e+01
2	2	+2.251e+02	+9.919e+00
1	1	+2.351e+02	+8.731e+00
2	2	+2.438e+02	+1.052e+00
1	1	+2.449e+02	+1.698e+01
3	3	+2.618e+02	+4.931e+00
2	2	+2.668e+02	+1.767e-01
1	1	+2.669e+02	+3.915e+00
2	2	+2.709e+02	+3.592e+00
1	1	+2.744e+02	+9.975e+00
2	2	+2.844e+02	+2.708e+00
1	1	+2.871e+02	+8.014e+00
2	2	+2.951e+02	+2.129e-01
1	1	+2.954e+02	+1.690e+01
2	2	+3.123e+02	+5.091e+00
1	1	+3.174e+02	+1.618e+01
2	2	+3.335e+02	+1.004e+01
1	1	+3.436e+02	+5.097e+00
2	2	+3.487e+02	+1.648e+01
1	1	+3.651e+02	+9.647e-01
3	3	+3.661e+02	+2.160e-01
2	2	+3.663e+02	+1.127e+00
1	1	+3.675e+02	+5.497e+00
2	2	+3.730e+02	+1.117e+01
1	1	+3.841e+02	+1.285e+00
2	2	+3.854e+02	+7.777e+00
1	1	+3.932e+02	+2.758e+00
3	3	+3.959e+02	+6.340e+00
2	2	+4.023e+02	+7.093e+00
1	1	+4.094e+02	+4.738e+00
3	3	+4.141e+02	+2.486e+00
2	2	+4.166e+02	+8.009e-01
1	1	+4.174e+02	+5.163e+00
2	2	+4.226e+02	+1.157e+01
1	1	+4.341e+02	+1.574e+00
2	2	+4.357e+02	+2.661e+00
1	1	+4.384e+02	+5.443e-01
2	2	+4.389e+02	+3.278e+00
1	1	+4.422e+02	+3.364e+00
2	2	+4.455e+02	+7.182e+00
1	1	+4.527e+02	+7.130e-01
2	2	+4.534e+02	+6.383e-01
1	1	+4.541e+02	+3.254e+00
2	2	+4.573e+02	+5.125e+00
1	1	+4.625e+02	+7.596e+00
2	2	+4.701e+02	+3.770e+00
1	1	+4.738e+02	+4.253e-01
3	3	+4.743e+02	+1.597e+01
1	1	+4.902e+02	+3.369e+00
3	3	+4.936e+02	+6.408e+00
0	0	+5.000e+02	+Inf
