%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+7.699e-01
1	1	+7.699e-01	+5.458e+00
3	3	+6.228e+00	+6.783e+00
1	1	+1.301e+01	+1.054e+01
3	3	+2.355e+01	+1.031e+00
2	2	+2.458e+01	+9.198e-02
1	1	+2.467e+01	+1.384e+01
2	2	+3.852e+01	+1.317e+01
1	1	+5.168e+01	+9.797e+00
2	2	+6.148e+01	+7.414e+00
1	1	+6.889e+01	+3.486e+00
3	3	+7.238e+01	+6.284e+00
2	2	+7.866e+01	+1.082e+00
1	1	+7.975e+01	+3.625e-01
2	2	+8.011e+01	+2.727e+00
1	1	+8.284e+01	+1.114e+00
2	2	+8.395e+01	+1.921e+00
1	1	+8.587e+01	+3.571e+00
2	2	+8.944e+01	+6.388e-01
1	1	+9.008e+01	+4.194e+00
2	2	+9.427e+01	+7.055e-01
1	1	+9.498e+01	+7.465e+00
3	3	+1.024e+02	+2.166e+01
2	2	+1.241e+02	+2.584e+00
1	1	+1.267e+02	+4.784e+00
2	2	+1.315e+02	+2.857e+00
1	1	+1.343e+02	+3.403e+00
2	2	+1.377e+02	+1.216e+00
1	1	+1.390e+02	+1.953e+01
2	2	+1.585e+02	+6.453e+00
1	1	+1.649e+02	+5.867e-02
2	2	+1.650e+02	+1.146e+01
1	1	+1.765e+02	+1.303e+01
2	2	+1.895e+02	+1.709e+01
1	1	+2.066e+02	+2.255e+00
3	3	+2.088e+02	+3.252e-01
1	1	+2.091e+02	+2.120e+01
2	2	+2.303e+02	+7.168e-01
1	1	+2.311e+02	+1.051e+01
2	2	+2.416e+02	+4.741e-01
1	1	+2.420e+02	+1.688e+01
2	2	+2.589e+02	+5.554e+00
1	1	+2.645e+02	+4.259e+00
2	2	+2.687e+02	+2.309e-01
1	1	+2.690e+02	+6.698e-01
2	2	+2.696e+02	+1.229e-01
1	1	+2.698e+02	+4.617e+00
2	2	+2.744e+02	+5.534e-01
1	1	+2.749e+02	+4.646e+00
2	2	+2.796e+02	+6.836e+00
1	1	+2.864e+02	+6.594e+00
3	3	+2.930e+02	+6.979e+00
2	2	+3.000e+02	+1.390e-01
1	1	+3.001e+02	+3.129e+00
3	3	+3.033e+02	+8.040e+00
2	2	+3.113e+02	+6.172e+00
1	1	+3.175e+02	+7.213e+00
2	2	+3.247e+02	+1.980e-01
1	1	+3.249e+02	+6.463e-01
2	2	+3.255e+02	+1.993e+00
1	1	+3.275e+02	+7.999e-01
3	3	+3.283e+02	+2.083e+01
2	2	+3.491e+02	+7.396e+00
1	1	+3.565e+02	+1.642e+01
3	3	+3.730e+02	+8.066e+00
2	2	+3.810e+02	+4.750e-01
1	1	+3.815e+02	+6.726e+00
3	3	+3.882e+02	+5.082e+00
1	1	+3.933e+02	+3.425e-01
2	2	+3.937e+02	+4.013e-01
1	1	+3.941e+02	+6.392e-01
3	3	+3.947e+02	+1.590e+01
1	1	+4.106e+02	+1.113e+01
2	2	+4.217e+02	+1.064e+01
1	1	+4.324e+02	+3.934e+00
3	3	+4.363e+02	+3.635e+01
2	2	+4.727e+02	+5.299e-01
1	1	+4.732e+02	+3.911e-01
3	3	+4.736e+02	+3.517e+00
2	2	+4.771e+02	+2.291e+01
0	0	+5.000e+02	+Inf
