%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.618e+00
1	1	+1.618e+00	+7.532e+00
2	2	+9.150e+00	+6.272e-01
1	1	+9.777e+00	+8.408e+00
2	2	+1.818e+01	+2.882e+00
1	1	+2.107e+01	+5.071e+00
2	2	+2.614e+01	+5.411e-01
1	1	+2.668e+01	+8.536e-01
3	3	+2.753e+01	+8.458e+00
2	2	+3.599e+01	+4.965e+00
1	1	+4.096e+01	+4.628e+00
2	2	+4.558e+01	+5.511e+00
1	1	+5.109e+01	+1.142e+01
2	2	+6.251e+01	+1.691e+00
1	1	+6.420e+01	+3.147e+00
3	3	+6.735e+01	+6.973e+00
2	2	+7.432e+01	+7.929e-01
1	1	+7.512e+01	+4.029e-01
2	2	+7.552e+01	+1.879e+00
1	1	+7.740e+01	+5.054e+00
2	2	+8.245e+01	+1.335e-01
1	1	+8.259e+01	+4.001e+00
3	3	+8.659e+01	+5.976e+00
2	2	+9.256e+01	+3.657e+00
1	1	+9.622e+01	+1.517e+01
3	3	+1.114e+02	+1.571e+01
2	2	+1.271e+02	+1.750e+00
1	1	+1.289e+02	+4.855e-02
3	3	+1.289e+02	+4.091e+00
2	2	+1.330e+02	+8.372e+00
1	1	+1.414e+02	+1.919e+01
2	2	+1.606e+02	+3.038e+00
1	1	+1.636e+02	+1.234e+00
3	3	+1.648e+02	+4.849e+00
2	2	+1.697e+02	+5.468e+00
1	1	+1.751e+02	+1.585e+01
2	2	+1.910e+02	+2.587e+00
1	1	+1.936e+02	+4.894e+00
2	2	+1.985e+02	+1.685e+01
1	1	+2.153e+02	+1.180e+00
2	2	+2.165e+02	+3.681e+00
1	1	+2.202e+02	+5.433e+00
2	2	+2.256e+02	+4.782e+00
1	1	+2.304e+02	+7.286e-01
3	3	+2.311e+02	+1.111e+01
2	2	+2.422e+02	+1.027e+00
1	1	+2.433e+02	+9.814e-02
2	2	+2.434e+02	+8.561e-01
1	1	+2.442e+02	+7.023e+00
2	2	+2.512e+02	+6.807e-01
1	1	+2.519e+02	+3.650e+00
2	2	+2.556e+02	+2.410e+00
1	1	+2.580e+02	+3.754e+00
2	2	+2.617e+02	+8.143e-01
1	1	+2.626e+02	+3.222e+00
2	2	+2.658e+02	+3.352e+00
1	1	+2.691e+02	+2.829e+00
2	2	+2.720e+02	+3.362e+01
1	1	+3.056e+02	+8.676e+00
3	3	+3.143e+02	+2.562e+00
0	0	+3.168e+02	+Inf
