%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+4.247e+00
2	2	+4.247e+00	+1.330e+00
1	1	+5.577e+00	+3.266e+00
3	3	+8.843e+00	+2.677e+01
1	1	+3.561e+01	+1.284e+01
2	2	+4.845e+01	+1.684e+00
1	1	+5.013e+01	+2.253e+00
2	2	+5.239e+01	+4.125e+00
1	1	+5.651e+01	+9.548e-01
2	2	+5.747e+01	+1.086e+00
1	1	+5.855e+01	+6.904e+00
2	2	+6.546e+01	+1.121e+01
1	1	+7.666e+01	+9.089e+00
2	2	+8.575e+01	+9.100e+00
1	1	+9.485e+01	+4.780e+00
2	2	+9.963e+01	+3.190e+00
1	1	+1.028e+02	+3.556e+00
2	2	+1.064e+02	+1.010e+00
1	1	+1.074e+02	+3.246e+00
2	2	+1.106e+02	+7.170e+00
1	1	+1.178e+02	+3.054e+01
3	3	+1.483e+02	+2.095e+01
1	1	+1.693e+02	+9.007e+00
2	2	+1.783e+02	+4.415e+00
1	1	+1.827e+02	+1.950e+00
3	3	+1.847e+02	+1.770e+01
2	2	+2.024e+02	+2.967e+00
1	1	+2.053e+02	+1.370e+01
2	2	+2.190e+02	+1.247e+00
1	1	+2.203e+02	+1.341e+01
2	2	+2.337e+02	+6.993e+00
1	1	+2.407e+02	+9.647e+00
3	3	+2.503e+02	+6.511e+00
2	2	+2.568e+02	+1.033e+01
1	1	+2.672e+02	+1.254e+01
3	3	+2.797e+02	+1.279e+01
2	2	+2.925e+02	+6.327e+00
1	1	+2.988e+02	+2.755e+00
3	3	+3.016e+02	+1.727e+00
2	2	+3.033e+02	+2.830e+00
1	1	+3.061e+02	+3.368e+00
2	2	+3.095e+02	+2.583e+00
1	1	+3.121e+02	+7.746e+00
2	2	+3.198e+02	+2.606e+00
1	1	+3.224e+02	+7.123e+00
2	2	+3.296e+02	+5.952e+00
1	1	+3.355e+02	+1.258e+01
3	3	+3.481e+02	+4.447e+00
1	1	+3.525e+02	+2.321e+01
2	2	+3.757e+02	+3.513e+00
1	1	+3.793e+02	+2.801e+00
2	2	+3.821e+02	+4.815e+00
1	1	+3.869e+02	+2.102e+01
2	2	+4.079e+02	+6.113e-01
1	1	+4.085e+02	+2.136e+01
3	3	+4.299e+02	+5.296e+00
1	1	+4.352e+02	+3.121e+00
2	2	+4.383e+02	+3.635e+00
1	1	+4.419e+02	+9.349e+00
3	3	+4.513e+02	+1.265e+01
1	1	+4.639e+02	+1.259e+00
2	2	+4.652e+02	+1.001e+01
1	1	+4.752e+02	+7.993e-01
2	2	+4.760e+02	+8.986e-02
1	1	+4.761e+02	+2.168e+01
2	2	+4.978e+02	+9.876e-02
1	1	+4.979e+02	+2.143e+00
0	0	+5.000e+02	+Inf
