%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.356e+03	+2.937e+03	+9.479e+03	+0.285
0.100	+8.156e+03	+3.043e+03	+8.560e+03	+0.272
0.200	+7.001e+03	+2.436e+03	+1.050e+04	+0.258
0.300	+7.667e+03	+3.102e+03	+1.094e+04	+0.288
0.400	+6.323e+03	+3.551e+03	+9.136e+03	+0.360
0.500	+7.392e+03	+2.556e+03	+9.047e+03	+0.257
0.600	+8.209e+03	+3.250e+03	+1.118e+04	+0.284
0.700	+7.320e+03	+2.520e+03	+9.537e+03	+0.256
0.800	+6.537e+03	+3.498e+03	+1.068e+04	+0.349
0.900	+7.446e+03	+3.250e+03	+1.061e+04	+0.304
1.000	+7.993e+03	+2.169e+03	+9.779e+03	+0.213
1.100	+2.669e+03	+6.286e+03	+9.361e+03	+0.702
1.200	+2.277e+03	+7.399e+03	+9.114e+03	+0.765
1.300	+2.491e+03	+9.523e+03	+1.101e+04	+0.793
1.400	+2.142e+03	+7.685e+03	+1.100e+04	+0.782
1.500	+1.889e+03	+8.253e+03	+9.065e+03	+0.814
1.600	+2.697e+03	+7.594e+03	+1.004e+04	+0.738
1.700	+2.179e+03	+6.830e+03	+1.023e+04	+0.758
1.800	+1.481e+03	+8.392e+03	+9.691e+03	+0.850
1.900	+2.171e+03	+8.121e+03	+1.012e+04	+0.789
2.000	+3.047e+03	+7.384e+03	+1.002e+04	+0.708
2.100	+1.256e+03	+9.381e+03	+1.049e+04	+0.882
2.200	+1.007e+03	+7.071e+03	+9.260e+03	+0.875
2.300	+2.096e+03	+8.804e+03	+1.085e+04	+0.808
2.400	+1.482e+03	+8.852e+03	+1.062e+04	+0.857
2.500	+1.957e+03	+7.570e+03	+1.013e+04	+0.795
2.600	+8.939e+02	+6.639e+03	+1.098e+04	+0.881
2.700	+1.463e+03	+6.978e+03	+1.120e+04	+0.827
2.800	+2.313e+03	+7.517e+03	+1.044e+04	+0.765
2.900	+1.439e+03	+7.556e+03	+9.187e+03	+0.840
3.000	+1.669e+03	+8.248e+03	+1.075e+04	+0.832
3.100	+1.485e+03	+8.509e+03	+9.035e+03	+0.851
3.200	+2.517e+03	+7.264e+03	+9.816e+03	+0.743
3.300	+1.728e+03	+7.589e+03	+9.721e+03	+0.815
3.400	+2.197e+03	+7.165e+03	+1.013e+04	+0.765
3.500	+1.280e+03	+7.788e+03	+1.101e+04	+0.859
3.600	+1.653e+03	+8.377e+03	+1.080e+04	+0.835
3.700	+1.807e+03	+8.631e+03	+1.019e+04	+0.827
3.800	+1.767e+03	+8.615e+03	+1.135e+04	+0.830
3.900	+1.563e+03	+7.810e+03	+9.939e+03	+0.833
4.000	+2.097e+03	+7.787e+03	+9.290e+03	+0.788
4.100	+3.029e+03	+8.229e+03	+1.086e+04	+0.731
4.200	+3.177e+03	+6.898e+03	+9.494e+03	+0.685
4.300	+2.569e+03	+7.613e+03	+1.027e+04	+0.748
4.400	+3.006e+03	+9.003e+03	+8.998e+03	+0.750
4.500	+1.493e+03	+8.865e+03	+9.753e+03	+0.856
4.600	+1.953e+03	+7.420e+03	+9.860e+03	+0.792
4.700	+2.823e+03	+8.484e+03	+1.079e+04	+0.750
4.800	+2.193e+03	+8.227e+03	+1.059e+04	+0.790
4.900	+1.594e+03	+8.548e+03	+9.103e+03	+0.843
5.000	+2.294e+03	+8.298e+03	+9.977e+03	+0.783
5.100	+2.628e+03	+6.975e+03	+1.088e+04	+0.726
5.200	+2.890e+03	+8.074e+03	+9.039e+03	+0.736
5.300	+2.195e+03	+7.846e+03	+1.037e+04	+0.781
5.400	+9.569e+02	+7.518e+03	+9.345e+03	+0.887
5.500	+2.888e+03	+8.664e+03	+1.099e+04	+0.750
5.600	+1.602e+03	+9.309e+03	+8.955e+03	+0.853
5.700	+1.830e+03	+7.965e+03	+9.410e+03	+0.813
5.800	+3.699e+03	+5.873e+03	+1.007e+04	+0.614
5.900	+5.529e+03	+5.333e+03	+1.027e+04	+0.491
6.000	+5.198e+03	+5.553e+03	+8.983e+03	+0.517
6.100	+5.125e+03	+5.526e+03	+9.176e+03	+0.519
6.200	+4.376e+03	+4.963e+03	+1.015e+04	+0.531
6.300	+4.673e+03	+4.062e+03	+1.050e+04	+0.465
6.400	+5.300e+03	+3.827e+03	+1.110e+04	+0.419
6.500	+4.337e+03	+4.166e+03	+9.380e+03	+0.490
6.600	+6.712e+03	+5.538e+03	+9.325e+03	+0.452
6.700	+5.523e+03	+4.627e+03	+1.092e+04	+0.456
6.800	+5.497e+03	+4.718e+03	+9.141e+03	+0.462
6.900	+5.330e+03	+4.362e+03	+8.776e+03	+0.450
7.000	+6.194e+03	+4.339e+03	+9.715e+03	+0.412
7.100	+4.656e+03	+4.305e+03	+1.011e+04	+0.480
7.200	+6.472e+03	+5.740e+03	+1.150e+04	+0.470
7.300	+4.633e+03	+5.330e+03	+1.040e+04	+0.535
7.400	+5.732e+03	+4.440e+03	+9.447e+03	+0.436
7.500	+5.002e+03	+5.263e+03	+1.033e+04	+0.513
7.600	+4.231e+03	+5.296e+03	+9.340e+03	+0.556
7.700	+5.234e+03	+5.101e+03	+9.366e+03	+0.494
7.800	+4.853e+03	+4.824e+03	+9.726e+03	+0.499
7.900	+4.440e+03	+4.682e+03	+1.137e+04	+0.513
8.000	+4.621e+03	+5.110e+03	+9.763e+03	+0.525
8.100	+4.527e+03	+4.349e+03	+9.522e+03	+0.490
8.200	+3.360e+03	+5.773e+03	+1.087e+04	+0.632
8.300	+6.982e+03	+3.091e+03	+1.019e+04	+0.307
8.400	+8.861e+03	+2.238e+03	+1.057e+04	+0.202
8.500	+6.401e+03	+2.409e+03	+1.069e+04	+0.273
8.600	+8.358e+03	+2.503e+03	+9.966e+03	+0.230
8.700	+6.651e+03	+2.073e+03	+9.437e+03	+0.238
8.800	+7.916e+03	+2.397e+03	+8.892e+03	+0.232
8.900	+6.839e+03	+2.692e+03	+1.022e+04	+0.282
9.000	+8.022e+03	+2.407e+03	+1.097e+04	+0.231
9.100	+6.408e+03	+2.636e+03	+9.884e+03	+0.291
9.200	+6.726e+03	+1.675e+03	+9.731e+03	+0.199
9.300	+7.409e+03	+2.397e+03	+1.083e+04	+0.244
9.400	+7.340e+03	+2.188e+03	+9.924e+03	+0.230
9.500	+6.368e+03	+3.716e+03	+9.693e+03	+0.369
9.600	+7.622e+03	+2.642e+03	+1.109e+04	+0.257
9.700	+7.949e+03	+2.981e+03	+1.071e+04	+0.273
9.800	+7.746e+03	+3.719e+03	+1.065e+04	+0.324
9.900	+7.283e+03	+1.448e+03	+9.989e+03	+0.166
10.000	+6.402e+03	+2.445e+03	+1.088e+04	+0.276
10.100	+7.103e+03	+3.370e+03	+9.490e+03	+0.322
10.200	+7.712e+03	+2.988e+03	+1.016e+04	+0.279
10.300	+8.179e+03	+3.074e+03	+1.083e+04	+0.273
10.400	+7.938e+03	+3.257e+03	+1.029e+04	+0.291
10.500	+7.494e+03	+9.940e+02	+1.165e+04	+0.117
10.600	+6.960e+03	+3.143e+03	+9.581e+03	+0.311
10.700	+7.467e+03	+2.170e+03	+9.865e+03	+0.225
10.800	+7.775e+03	+2.626e+03	+1.182e+04	+0.252
10.900	+8.003e+03	+8.306e+02	+9.832e+03	+0.094
11.000	+5.664e+03	+2.524e+03	+1.047e+04	+0.308
