%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.324e+00
1	1	+4.324e+00	+4.307e+00
2	2	+8.630e+00	+4.482e+00
1	1	+1.311e+01	+1.028e+01
3	3	+2.339e+01	+1.359e+01
1	1	+3.698e+01	+1.206e+00
2	2	+3.819e+01	+5.477e+00
1	1	+4.367e+01	+1.136e+01
2	2	+5.503e+01	+1.414e+00
1	1	+5.644e+01	+2.474e+00
2	2	+5.892e+01	+2.448e+00
1	1	+6.136e+01	+9.808e+00
3	3	+7.117e+01	+2.730e+01
1	1	+9.848e+01	+1.261e+00
3	3	+9.974e+01	+4.535e+00
1	1	+1.043e+02	+3.022e+00
2	2	+1.073e+02	+7.343e+00
1	1	+1.146e+02	+6.205e+00
2	2	+1.208e+02	+1.434e+00
1	1	+1.223e+02	+7.771e-01
2	2	+1.231e+02	+4.939e+00
1	1	+1.280e+02	+1.652e+01
3	3	+1.445e+02	+5.888e+00
1	1	+1.504e+02	+3.222e+00
2	2	+1.536e+02	+9.382e-01
1	1	+1.546e+02	+6.635e+00
3	3	+1.612e+02	+1.807e+00
2	2	+1.630e+02	+3.464e-01
1	1	+1.634e+02	+1.310e+01
2	2	+1.765e+02	+9.591e+00
1	1	+1.860e+02	+1.194e+01
2	2	+1.980e+02	+9.469e+00
1	1	+2.075e+02	+3.276e+00
2	2	+2.107e+02	+1.291e-01
1	1	+2.109e+02	+3.088e+00
2	2	+2.139e+02	+3.043e+00
1	1	+2.170e+02	+1.982e+01
3	3	+2.368e+02	+1.381e+01
2	2	+2.506e+02	+9.303e+00
1	1	+2.599e+02	+1.743e+01
2	2	+2.774e+02	+6.154e+00
1	1	+2.835e+02	+2.952e+01
3	3	+3.130e+02	+1.953e+00
2	2	+3.150e+02	+5.473e+00
1	1	+3.205e+02	+1.486e+01
2	2	+3.353e+02	+4.939e-01
1	1	+3.358e+02	+3.829e+00
2	2	+3.396e+02	+3.279e+00
1	1	+3.429e+02	+1.002e+01
2	2	+3.529e+02	+1.765e+00
1	1	+3.547e+02	+7.303e+00
2	2	+3.620e+02	+1.688e+00
1	1	+3.637e+02	+2.920e+00
3	3	+3.666e+02	+1.363e+01
2	2	+3.802e+02	+1.511e+01
1	1	+3.954e+02	+2.571e+00
2	2	+3.979e+02	+3.123e+00
1	1	+4.010e+02	+1.298e+00
3	3	+4.023e+02	+1.395e+01
1	1	+4.163e+02	+9.940e+00
2	2	+4.262e+02	+7.103e+00
1	1	+4.333e+02	+2.515e+00
3	3	+4.359e+02	+1.763e+00
2	2	+4.376e+02	+1.013e+01
1	1	+4.477e+02	+1.178e+00
2	2	+4.489e+02	+1.276e+01
1	1	+4.617e+02	+1.241e+01
3	3	+4.741e+02	+4.632e+00
2	2	+4.787e+02	+6.776e+00
1	1	+4.855e+02	+5.056e+00
3	3	+4.906e+02	+8.434e+00
2	2	+4.990e+02	+3.480e-01
1	1	+4.993e+02	+6.669e-01
0	0	+5.000e+02	+Inf
