%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.659e+03	+3.691e+03	+9.897e+03	+0.325
0.100	+8.363e+03	+3.317e+03	+8.958e+03	+0.284
0.200	+7.816e+03	+1.366e+03	+1.002e+04	+0.149
0.300	+7.850e+03	+1.960e+03	+1.056e+04	+0.200
0.400	+4.048e+03	+5.959e+03	+1.082e+04	+0.595
0.500	+1.759e+03	+8.321e+03	+8.999e+03	+0.825
0.600	+2.261e+03	+8.967e+03	+9.658e+03	+0.799
0.700	+2.131e+03	+7.577e+03	+1.094e+04	+0.780
0.800	+1.822e+03	+8.007e+03	+9.668e+03	+0.815
0.900	+2.687e+03	+7.371e+03	+9.353e+03	+0.733
1.000	+1.607e+03	+7.517e+03	+9.696e+03	+0.824
1.100	+2.205e+03	+8.228e+03	+1.136e+04	+0.789
1.200	+2.280e+03	+8.888e+03	+9.096e+03	+0.796
1.300	+2.057e+03	+8.243e+03	+1.026e+04	+0.800
1.400	+2.881e+03	+7.706e+03	+9.913e+03	+0.728
1.500	+8.732e+00	+8.813e+03	+9.369e+03	+0.999
1.600	+2.414e+03	+8.483e+03	+9.439e+03	+0.778
1.700	+2.644e+03	+7.752e+03	+8.794e+03	+0.746
1.800	+2.655e+03	+7.450e+03	+9.798e+03	+0.737
1.900	+2.028e+03	+8.125e+03	+9.518e+03	+0.800
2.000	+1.420e+03	+8.180e+03	+9.609e+03	+0.852
2.100	+2.836e+03	+8.051e+03	+9.647e+03	+0.739
2.200	+1.981e+03	+8.051e+03	+8.916e+03	+0.803
2.300	+2.021e+03	+7.401e+03	+1.038e+04	+0.786
2.400	+3.343e+03	+7.476e+03	+1.010e+04	+0.691
2.500	+1.276e+03	+6.639e+03	+8.464e+03	+0.839
2.600	+1.881e+03	+8.498e+03	+1.077e+04	+0.819
2.700	+2.562e+03	+8.278e+03	+1.009e+04	+0.764
2.800	+2.728e+03	+7.548e+03	+1.108e+04	+0.735
2.900	+2.977e+03	+7.718e+03	+9.763e+03	+0.722
3.000	+4.483e+03	+5.367e+03	+9.270e+03	+0.545
3.100	+4.827e+03	+5.232e+03	+9.604e+03	+0.520
3.200	+4.975e+03	+5.429e+03	+9.364e+03	+0.522
3.300	+5.407e+03	+3.887e+03	+9.876e+03	+0.418
3.400	+4.408e+03	+5.251e+03	+9.557e+03	+0.544
3.500	+4.663e+03	+5.817e+03	+1.029e+04	+0.555
3.600	+4.623e+03	+6.271e+03	+1.101e+04	+0.576
3.700	+3.880e+03	+4.770e+03	+9.666e+03	+0.551
3.800	+5.163e+03	+5.581e+03	+1.083e+04	+0.519
3.900	+4.618e+03	+4.273e+03	+1.055e+04	+0.481
4.000	+3.756e+03	+4.760e+03	+1.135e+04	+0.559
4.100	+5.446e+03	+3.402e+03	+1.028e+04	+0.384
4.200	+4.180e+03	+5.372e+03	+9.858e+03	+0.562
4.300	+5.666e+03	+3.306e+03	+1.085e+04	+0.368
4.400	+4.831e+03	+5.581e+03	+9.465e+03	+0.536
4.500	+5.112e+03	+4.870e+03	+8.952e+03	+0.488
4.600	+6.097e+03	+4.316e+03	+1.024e+04	+0.415
4.700	+5.320e+03	+4.838e+03	+9.376e+03	+0.476
4.800	+5.203e+03	+4.643e+03	+9.305e+03	+0.472
4.900	+5.658e+03	+5.160e+03	+1.001e+04	+0.477
5.000	+4.456e+03	+4.365e+03	+1.081e+04	+0.495
5.100	+5.483e+03	+5.116e+03	+1.106e+04	+0.483
5.200	+7.019e+03	+5.427e+03	+9.577e+03	+0.436
5.300	+5.567e+03	+5.241e+03	+1.023e+04	+0.485
5.400	+4.741e+03	+6.361e+03	+9.180e+03	+0.573
5.500	+5.046e+03	+4.478e+03	+1.147e+04	+0.470
5.600	+3.724e+03	+5.114e+03	+1.121e+04	+0.579
5.700	+4.208e+03	+3.593e+03	+1.067e+04	+0.461
5.800	+4.583e+03	+5.732e+03	+9.824e+03	+0.556
5.900	+5.117e+03	+5.512e+03	+9.643e+03	+0.519
6.000	+4.583e+03	+5.231e+03	+9.942e+03	+0.533
6.100	+6.340e+03	+4.064e+03	+1.050e+04	+0.391
6.200	+6.940e+03	+2.044e+03	+1.009e+04	+0.227
6.300	+8.120e+03	+2.674e+03	+9.918e+03	+0.248
6.400	+6.313e+03	+1.096e+03	+1.010e+04	+0.148
6.500	+8.307e+03	+1.717e+03	+1.043e+04	+0.171
6.600	+8.171e+03	+1.886e+03	+9.800e+03	+0.188
6.700	+7.535e+03	+3.509e+03	+8.001e+03	+0.318
6.800	+8.335e+03	+2.897e+03	+9.924e+03	+0.258
6.900	+7.503e+03	+2.161e+03	+1.075e+04	+0.224
7.000	+7.218e+03	+2.512e+03	+1.033e+04	+0.258
7.100	+7.510e+03	+1.816e+03	+1.267e+04	+0.195
7.200	+7.130e+03	+2.480e+03	+9.867e+03	+0.258
7.300	+6.761e+03	+3.164e+03	+1.025e+04	+0.319
7.400	+7.905e+03	+2.775e+03	+9.692e+03	+0.260
7.500	+8.382e+03	+1.557e+03	+1.061e+04	+0.157
7.600	+5.757e+03	+1.797e+03	+1.027e+04	+0.238
7.700	+6.885e+03	+2.005e+03	+9.600e+03	+0.226
7.800	+7.743e+03	+3.207e+03	+9.236e+03	+0.293
7.900	+7.416e+03	+8.406e+02	+9.823e+03	+0.102
8.000	+7.972e+03	+3.259e+03	+1.033e+04	+0.290
8.100	+6.734e+03	+1.945e+03	+9.363e+03	+0.224
8.200	+6.942e+03	+2.396e+03	+1.086e+04	+0.257
8.300	+5.915e+03	+8.147e+02	+1.019e+04	+0.121
8.400	+7.064e+03	+3.147e+03	+1.003e+04	+0.308
8.500	+8.472e+03	+2.336e+03	+1.150e+04	+0.216
8.600	+7.741e+03	+2.170e+03	+1.087e+04	+0.219
8.700	+7.247e+03	+2.326e+03	+9.364e+03	+0.243
8.800	+6.979e+03	+3.126e+03	+9.373e+03	+0.309
8.900	+8.532e+03	+2.690e+03	+1.028e+04	+0.240
9.000	+5.863e+03	+1.531e+03	+1.016e+04	+0.207
9.100	+7.414e+03	+2.126e+03	+9.638e+03	+0.223
9.200	+7.801e+03	+1.101e+03	+9.973e+03	+0.124
9.300	+7.255e+03	+1.510e+03	+1.002e+04	+0.172
9.400	+8.172e+03	+3.513e+03	+9.970e+03	+0.301
9.500	+7.777e+03	+2.726e+03	+9.796e+03	+0.260
9.600	+7.377e+03	+2.807e+03	+9.394e+03	+0.276
9.700	+7.482e+03	+2.159e+03	+9.059e+03	+0.224
9.800	+7.460e+03	+2.362e+03	+9.501e+03	+0.240
9.900	+8.278e+03	+2.770e+03	+9.724e+03	+0.251
10.000	+7.852e+03	+3.504e+03	+9.662e+03	+0.309
10.100	+6.629e+03	+2.783e+03	+9.806e+03	+0.296
10.200	+7.088e+03	+2.969e+03	+9.499e+03	+0.295
10.300	+8.549e+03	+1.941e+03	+1.072e+04	+0.185
10.400	+7.894e+03	+2.609e+03	+9.995e+03	+0.248
10.500	+7.293e+03	+2.240e+03	+1.091e+04	+0.235
10.600	+7.982e+03	+1.967e+03	+1.037e+04	+0.198
10.700	+8.480e+03	+2.211e+03	+9.838e+03	+0.207
10.800	+7.107e+03	+2.804e+03	+9.856e+03	+0.283
10.900	+7.210e+03	+2.063e+03	+1.082e+04	+0.222
11.000	+7.871e+03	+3.030e+03	+1.027e+04	+0.278
11.100	+7.066e+03	+3.039e+03	+9.146e+03	+0.301
11.200	+8.103e+03	+1.500e+03	+1.077e+04	+0.156
11.300	+9.202e+03	+1.475e+03	+1.109e+04	+0.138
11.400	+7.273e+03	+2.340e+03	+1.070e+04	+0.243
11.500	+7.142e+03	+2.811e+03	+1.033e+04	+0.282
11.600	+8.314e+03	+2.072e+03	+9.653e+03	+0.199
11.700	+6.375e+03	+1.685e+03	+9.989e+03	+0.209
11.800	+7.046e+03	+1.922e+03	+1.073e+04	+0.214
11.900	+7.719e+03	+2.852e+03	+9.166e+03	+0.270
12.000	+7.660e+03	+2.952e+03	+1.039e+04	+0.278
12.100	+6.452e+03	+2.688e+03	+1.012e+04	+0.294
12.200	+6.973e+03	+3.414e+03	+9.807e+03	+0.329
12.300	+7.654e+03	+1.693e+03	+1.027e+04	+0.181
12.400	+7.214e+03	+2.324e+03	+9.721e+03	+0.244
12.500	+7.421e+03	+1.939e+03	+8.917e+03	+0.207
12.600	+7.111e+03	+2.655e+03	+9.141e+03	+0.272
12.700	+7.659e+03	+1.748e+03	+9.642e+03	+0.186
12.800	+7.897e+03	+3.009e+03	+9.915e+03	+0.276
12.900	+8.495e+03	+5.223e+03	+9.934e+03	+0.381
13.000	+6.804e+03	+2.873e+03	+1.126e+04	+0.297
13.100	+6.984e+03	+2.045e+03	+1.105e+04	+0.226
13.200	+5.924e+03	+2.076e+03	+1.053e+04	+0.259
13.300	+7.385e+03	+3.320e+03	+8.922e+03	+0.310
13.400	+7.984e+03	+2.390e+03	+9.032e+03	+0.230
13.500	+7.530e+03	+2.657e+03	+9.813e+03	+0.261
13.600	+8.299e+03	+2.198e+03	+9.637e+03	+0.209
13.700	+7.459e+03	+2.509e+03	+9.961e+03	+0.252
13.800	+7.741e+03	+2.563e+03	+9.621e+03	+0.249
13.900	+7.135e+03	+2.262e+03	+9.717e+03	+0.241
14.000	+7.563e+03	+2.051e+03	+9.924e+03	+0.213
14.100	+7.038e+03	+2.769e+03	+1.100e+04	+0.282
14.200	+6.622e+03	+2.618e+03	+9.621e+03	+0.283
14.300	+6.192e+03	+3.738e+03	+9.554e+03	+0.376
14.400	+7.657e+03	+3.088e+03	+9.618e+03	+0.287
14.500	+7.005e+03	+2.321e+03	+1.014e+04	+0.249
