%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.925e+03	+1.545e+03	+8.073e+03	+0.163
0.100	+7.864e+03	+2.487e+03	+9.737e+03	+0.240
0.200	+7.017e+03	+2.919e+03	+1.007e+04	+0.294
0.300	+8.280e+03	+2.398e+03	+1.076e+04	+0.225
0.400	+6.353e+03	+2.445e+03	+1.033e+04	+0.278
0.500	+7.209e+03	+2.197e+03	+1.075e+04	+0.234
0.600	+9.022e+03	+3.253e+03	+1.021e+04	+0.265
0.700	+6.809e+03	+2.582e+03	+8.764e+03	+0.275
0.800	+7.300e+03	+2.924e+03	+9.537e+03	+0.286
0.900	+7.712e+03	+3.429e+03	+9.004e+03	+0.308
1.000	+8.498e+03	+2.163e+03	+1.058e+04	+0.203
1.100	+7.831e+03	+1.725e+03	+9.021e+03	+0.181
1.200	+6.826e+03	+2.551e+03	+1.017e+04	+0.272
1.300	+7.193e+03	+3.630e+03	+9.413e+03	+0.335
1.400	+7.504e+03	+2.292e+03	+1.103e+04	+0.234
1.500	+6.395e+03	+1.696e+03	+1.063e+04	+0.210
1.600	+7.566e+03	+3.911e+03	+9.835e+03	+0.341
1.700	+8.346e+03	+2.458e+03	+1.088e+04	+0.228
1.800	+5.876e+03	+3.365e+03	+9.203e+03	+0.364
1.900	+7.403e+03	+2.040e+03	+1.077e+04	+0.216
2.000	+8.725e+03	+4.266e+03	+1.027e+04	+0.328
2.100	+7.239e+03	+2.736e+03	+1.138e+04	+0.274
2.200	+7.857e+03	+3.600e+03	+9.412e+03	+0.314
2.300	+6.884e+03	+3.262e+03	+1.132e+04	+0.322
2.400	+7.890e+03	+3.281e+03	+9.576e+03	+0.294
2.500	+7.992e+03	+1.837e+03	+9.708e+03	+0.187
2.600	+7.835e+03	+2.113e+03	+9.978e+03	+0.212
2.700	+7.344e+03	+2.830e+03	+1.012e+04	+0.278
2.800	+6.706e+03	+3.961e+03	+1.064e+04	+0.371
2.900	+7.430e+03	+2.143e+03	+9.865e+03	+0.224
3.000	+6.522e+03	+1.767e+03	+9.240e+03	+0.213
3.100	+7.127e+03	+2.085e+03	+9.502e+03	+0.226
3.200	+7.822e+03	+3.564e+03	+1.088e+04	+0.313
3.300	+8.032e+03	+3.026e+03	+9.507e+03	+0.274
3.400	+7.756e+03	+1.264e+02	+9.014e+03	+0.016
3.500	+8.105e+03	+2.436e+03	+1.098e+04	+0.231
3.600	+7.651e+03	+2.374e+03	+1.001e+04	+0.237
3.700	+7.231e+03	+1.294e+03	+1.162e+04	+0.152
3.800	+8.034e+03	+3.068e+03	+1.061e+04	+0.276
3.900	+7.272e+03	+2.672e+03	+1.013e+04	+0.269
4.000	+6.693e+03	+3.483e+03	+9.295e+03	+0.342
4.100	+8.260e+03	+2.066e+03	+1.136e+04	+0.200
4.200	+7.988e+03	+3.312e+03	+1.104e+04	+0.293
4.300	+7.434e+03	+2.416e+03	+1.034e+04	+0.245
4.400	+7.383e+03	+3.412e+03	+9.562e+03	+0.316
4.500	+6.274e+03	+3.451e+03	+9.665e+03	+0.355
4.600	+7.361e+03	+2.551e+03	+1.012e+04	+0.257
4.700	+7.317e+03	+2.105e+03	+8.609e+03	+0.223
4.800	+6.390e+03	+2.708e+03	+8.796e+03	+0.298
4.900	+7.614e+03	+3.080e+03	+9.614e+03	+0.288
5.000	+7.116e+03	+3.185e+03	+9.354e+03	+0.309
5.100	+7.738e+03	+2.101e+03	+1.035e+04	+0.214
5.200	+6.799e+03	+2.253e+03	+9.719e+03	+0.249
5.300	+7.137e+03	+2.411e+03	+1.007e+04	+0.253
5.400	+7.017e+03	+3.502e+03	+9.917e+03	+0.333
5.500	+7.314e+03	+2.302e+03	+1.043e+04	+0.239
5.600	+7.912e+03	+1.805e+03	+1.069e+04	+0.186
5.700	+7.501e+03	+2.620e+03	+9.707e+03	+0.259
5.800	+6.985e+03	+2.107e+03	+9.591e+03	+0.232
5.900	+6.858e+03	+2.429e+03	+1.071e+04	+0.262
6.000	+7.990e+03	+2.446e+03	+8.386e+03	+0.234
6.100	+7.986e+03	+3.614e+03	+9.778e+03	+0.312
6.200	+7.158e+03	+2.865e+03	+1.040e+04	+0.286
6.300	+7.432e+03	+2.861e+03	+9.556e+03	+0.278
6.400	+7.451e+03	+2.456e+03	+1.027e+04	+0.248
6.500	+7.391e+03	+3.380e+03	+1.003e+04	+0.314
6.600	+6.828e+03	+1.549e+03	+9.993e+03	+0.185
6.700	+8.203e+03	+2.352e+03	+9.742e+03	+0.223
6.800	+7.550e+03	+2.441e+03	+8.184e+03	+0.244
6.900	+8.110e+03	+3.271e+03	+1.024e+04	+0.287
7.000	+7.242e+03	+3.185e+03	+9.285e+03	+0.305
7.100	+6.009e+03	+2.405e+03	+1.094e+04	+0.286
7.200	+7.998e+03	+2.746e+03	+1.057e+04	+0.256
7.300	+8.267e+03	+4.731e+03	+1.031e+04	+0.364
7.400	+7.928e+03	+1.619e+03	+1.009e+04	+0.170
7.500	+6.857e+03	+3.171e+03	+9.674e+03	+0.316
7.600	+7.594e+03	+2.833e+03	+9.615e+03	+0.272
7.700	+7.006e+03	+3.979e+03	+9.860e+03	+0.362
7.800	+7.009e+03	+3.182e+03	+9.347e+03	+0.312
7.900	+7.723e+03	+3.198e+03	+1.026e+04	+0.293
8.000	+7.716e+03	+2.702e+03	+1.058e+04	+0.259
8.100	+8.425e+03	+3.126e+03	+9.175e+03	+0.271
8.200	+6.949e+03	+2.599e+03	+8.975e+03	+0.272
8.300	+6.926e+03	+2.061e+03	+9.722e+03	+0.229
8.400	+7.350e+03	+2.352e+03	+8.383e+03	+0.242
8.500	+5.926e+03	+2.456e+03	+9.971e+03	+0.293
8.600	+6.332e+03	+2.898e+03	+1.124e+04	+0.314
8.700	+7.608e+03	+1.935e+03	+9.577e+03	+0.203
8.800	+7.699e+03	+1.506e+03	+1.104e+04	+0.164
8.900	+7.427e+03	+2.699e+03	+1.050e+04	+0.267
9.000	+7.005e+03	+2.796e+03	+1.031e+04	+0.285
9.100	+8.144e+03	+1.931e+03	+8.992e+03	+0.192
9.200	+7.268e+03	+1.700e+03	+9.538e+03	+0.190
9.300	+7.150e+03	+2.783e+03	+1.042e+04	+0.280
9.400	+7.813e+03	+2.660e+03	+1.083e+04	+0.254
9.500	+6.856e+03	+2.332e+03	+1.033e+04	+0.254
9.600	+6.530e+03	+2.375e+03	+1.035e+04	+0.267
9.700	+9.112e+03	+3.328e+03	+1.161e+04	+0.268
9.800	+7.749e+03	+4.233e+03	+9.920e+03	+0.353
9.900	+6.092e+03	+2.620e+03	+8.966e+03	+0.301
10.000	+7.906e+03	+3.124e+03	+9.881e+03	+0.283
10.100	+7.604e+03	+2.652e+03	+1.002e+04	+0.259
10.200	+6.299e+03	+3.492e+03	+9.162e+03	+0.357
10.300	+7.530e+03	+2.788e+03	+9.586e+03	+0.270
10.400	+7.086e+03	+1.474e+03	+1.019e+04	+0.172
10.500	+6.475e+03	+2.375e+03	+1.044e+04	+0.268
10.600	+6.444e+03	+3.390e+03	+9.771e+03	+0.345
10.700	+7.607e+03	+3.603e+03	+1.023e+04	+0.321
10.800	+7.944e+03	+2.539e+03	+9.985e+03	+0.242
10.900	+7.809e+03	+2.158e+03	+1.022e+04	+0.217
11.000	+6.950e+03	+1.185e+03	+9.292e+03	+0.146
11.100	+6.904e+03	+3.786e+03	+9.847e+03	+0.354
11.200	+7.345e+03	+2.578e+03	+1.004e+04	+0.260
11.300	+8.401e+03	+2.875e+03	+9.400e+03	+0.255
11.400	+7.006e+03	+2.558e+03	+9.565e+03	+0.267
11.500	+8.162e+03	+2.451e+03	+1.009e+04	+0.231
11.600	+8.158e+03	+2.386e+03	+1.075e+04	+0.226
11.700	+7.998e+03	+2.849e+03	+8.846e+03	+0.263
11.800	+6.975e+03	+2.345e+03	+9.983e+03	+0.252
11.900	+6.548e+03	+2.429e+03	+1.000e+04	+0.271
12.000	+7.442e+03	+2.766e+03	+1.063e+04	+0.271
12.100	+6.924e+03	+1.911e+03	+9.517e+03	+0.216
12.200	+7.768e+03	+1.907e+03	+9.901e+03	+0.197
12.300	+8.304e+03	+1.768e+03	+1.004e+04	+0.176
12.400	+7.473e+03	+2.493e+03	+9.478e+03	+0.250
12.500	+8.259e+03	+2.745e+03	+8.361e+03	+0.249
12.600	+7.155e+03	+2.294e+03	+9.788e+03	+0.243
12.700	+7.450e+03	+4.411e+03	+1.067e+04	+0.372
12.800	+8.265e+03	+1.683e+03	+1.043e+04	+0.169
12.900	+8.413e+03	+2.312e+03	+9.656e+03	+0.216
13.000	+7.448e+03	+2.325e+03	+9.733e+03	+0.238
13.100	+7.157e+03	+2.659e+03	+9.905e+03	+0.271
13.200	+7.054e+03	+2.338e+03	+9.251e+03	+0.249
13.300	+7.480e+03	+2.810e+03	+1.021e+04	+0.273
13.400	+7.529e+03	+2.427e+03	+9.847e+03	+0.244
13.500	+8.052e+03	+1.308e+03	+9.512e+03	+0.140
13.600	+7.660e+03	+3.734e+03	+1.041e+04	+0.328
13.700	+7.757e+03	+2.814e+03	+9.500e+03	+0.266
13.800	+5.237e+03	+4.760e+03	+9.968e+03	+0.476
13.900	+4.953e+03	+5.608e+03	+9.410e+03	+0.531
14.000	+4.687e+03	+4.707e+03	+7.749e+03	+0.501
14.100	+4.845e+03	+4.307e+03	+9.233e+03	+0.471
14.200	+5.098e+03	+5.436e+03	+9.915e+03	+0.516
14.300	+4.786e+03	+6.308e+03	+1.077e+04	+0.569
14.400	+3.617e+03	+4.880e+03	+9.697e+03	+0.574
