%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.427e+03	+2.796e+03	+9.654e+03	+0.273
0.100	+7.614e+03	+1.588e+03	+9.917e+03	+0.173
0.200	+6.480e+03	+1.900e+03	+1.008e+04	+0.227
0.300	+7.847e+03	+2.289e+03	+1.012e+04	+0.226
0.400	+6.524e+03	+3.930e+03	+9.772e+03	+0.376
0.500	+8.213e+03	+2.261e+03	+1.070e+04	+0.216
0.600	+6.573e+03	+2.139e+03	+1.065e+04	+0.246
0.700	+7.268e+03	+2.095e+03	+9.628e+03	+0.224
0.800	+8.742e+03	+2.660e+03	+1.049e+04	+0.233
0.900	+8.091e+03	+3.450e+03	+9.550e+03	+0.299
1.000	+7.095e+03	+2.268e+03	+9.126e+03	+0.242
1.100	+6.942e+03	+2.779e+03	+1.040e+04	+0.286
1.200	+8.399e+03	+2.740e+03	+1.073e+04	+0.246
1.300	+8.510e+03	+1.830e+03	+9.749e+03	+0.177
1.400	+7.090e+03	+1.462e+03	+1.005e+04	+0.171
1.500	+7.554e+03	+1.578e+03	+9.633e+03	+0.173
1.600	+6.886e+03	+2.679e+03	+1.038e+04	+0.280
1.700	+7.157e+03	+1.241e+03	+1.056e+04	+0.148
1.800	+7.734e+03	+2.560e+03	+9.989e+03	+0.249
1.900	+8.152e+03	+1.406e+03	+1.063e+04	+0.147
2.000	+8.274e+03	+1.826e+03	+9.304e+03	+0.181
2.100	+8.020e+03	+2.025e+03	+1.014e+04	+0.202
2.200	+7.396e+03	+2.077e+03	+9.189e+03	+0.219
2.300	+5.859e+03	+3.679e+03	+1.106e+04	+0.386
2.400	+6.113e+03	+2.172e+03	+8.329e+03	+0.262
2.500	+7.247e+03	+2.796e+03	+9.971e+03	+0.278
2.600	+8.060e+03	+3.569e+03	+1.002e+04	+0.307
2.700	+7.323e+03	+3.254e+03	+1.064e+04	+0.308
2.800	+7.123e+03	+1.625e+03	+9.227e+03	+0.186
2.900	+7.852e+03	+2.189e+03	+9.305e+03	+0.218
3.000	+7.605e+03	+2.985e+03	+9.524e+03	+0.282
3.100	+8.304e+03	+3.333e+03	+1.091e+04	+0.286
3.200	+7.445e+03	+3.535e+03	+8.926e+03	+0.322
3.300	+7.409e+03	+2.442e+03	+1.018e+04	+0.248
3.400	+7.327e+03	+1.819e+03	+9.635e+03	+0.199
3.500	+5.698e+03	+1.844e+03	+1.038e+04	+0.244
3.600	+6.841e+03	+1.817e+03	+1.043e+04	+0.210
3.700	+7.389e+03	+2.657e+03	+9.749e+03	+0.264
3.800	+6.775e+03	+2.460e+03	+1.054e+04	+0.266
3.900	+8.752e+03	+1.777e+03	+1.063e+04	+0.169
4.000	+7.515e+03	+2.476e+03	+9.171e+03	+0.248
4.100	+9.105e+03	+2.036e+03	+9.939e+03	+0.183
4.200	+6.942e+03	+1.960e+03	+1.012e+04	+0.220
4.300	+6.861e+03	+2.336e+03	+9.837e+03	+0.254
4.400	+7.252e+03	+2.496e+03	+1.040e+04	+0.256
4.500	+6.274e+03	+2.392e+03	+1.061e+04	+0.276
4.600	+7.196e+03	+3.259e+03	+9.486e+03	+0.312
4.700	+6.656e+03	+2.651e+03	+1.019e+04	+0.285
4.800	+6.626e+03	+2.780e+03	+8.695e+03	+0.296
4.900	+8.211e+03	+2.524e+03	+1.112e+04	+0.235
5.000	+7.351e+03	+3.534e+03	+1.058e+04	+0.325
5.100	+5.802e+03	+2.695e+03	+1.195e+04	+0.317
5.200	+6.542e+03	+2.160e+03	+9.996e+03	+0.248
5.300	+8.381e+03	+2.506e+03	+9.927e+03	+0.230
5.400	+7.801e+03	+1.481e+03	+1.151e+04	+0.160
5.500	+7.595e+03	+2.373e+03	+1.078e+04	+0.238
5.600	+8.174e+03	+1.461e+03	+1.025e+04	+0.152
5.700	+7.429e+03	+3.414e+03	+1.077e+04	+0.315
5.800	+6.166e+03	+2.197e+03	+9.472e+03	+0.263
5.900	+7.003e+03	+2.019e+03	+1.065e+04	+0.224
6.000	+7.071e+03	+2.000e+03	+1.084e+04	+0.220
6.100	+6.684e+03	+2.425e+03	+9.036e+03	+0.266
6.200	+6.721e+03	+1.967e+03	+1.121e+04	+0.226
6.300	+8.472e+03	+2.595e+03	+1.076e+04	+0.234
6.400	+7.200e+03	+2.785e+03	+9.792e+03	+0.279
6.500	+7.449e+03	+3.227e+03	+1.021e+04	+0.302
6.600	+7.482e+03	+2.567e+03	+1.095e+04	+0.255
6.700	+7.440e+03	+2.826e+03	+9.986e+03	+0.275
