%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.019e+01
2	2	+1.019e+01	+3.852e+00
1	1	+1.404e+01	+5.171e+00
2	2	+1.921e+01	+2.908e+01
1	1	+4.829e+01	+4.419e+00
2	2	+5.270e+01	+1.714e+01
1	1	+6.985e+01	+8.296e-01
3	3	+7.068e+01	+3.324e+00
2	2	+7.400e+01	+2.339e+00
1	1	+7.634e+01	+9.363e+00
3	3	+8.570e+01	+1.557e+00
1	1	+8.726e+01	+4.995e+00
3	3	+9.225e+01	+1.665e+00
1	1	+9.392e+01	+1.251e+01
2	2	+1.064e+02	+5.689e+00
1	1	+1.121e+02	+5.993e+00
3	3	+1.181e+02	+2.492e+00
2	2	+1.206e+02	+1.424e+00
1	1	+1.220e+02	+5.956e+00
2	2	+1.280e+02	+2.319e+00
1	1	+1.303e+02	+1.267e+01
3	3	+1.430e+02	+4.101e+00
2	2	+1.471e+02	+2.489e+00
1	1	+1.496e+02	+5.671e+00
2	2	+1.552e+02	+7.265e+00
1	1	+1.625e+02	+2.230e+00
2	2	+1.647e+02	+6.760e+00
1	1	+1.715e+02	+4.671e+00
3	3	+1.762e+02	+1.347e+01
2	2	+1.896e+02	+8.569e-01
1	1	+1.905e+02	+8.730e-01
2	2	+1.914e+02	+3.398e+00
1	1	+1.948e+02	+4.309e+00
2	2	+1.991e+02	+3.495e+00
1	1	+2.026e+02	+5.716e+00
2	2	+2.083e+02	+1.030e+00
1	1	+2.093e+02	+1.379e+01
3	3	+2.231e+02	+2.837e+01
2	2	+2.515e+02	+3.366e+00
1	1	+2.549e+02	+5.230e+00
2	2	+2.601e+02	+6.375e+00
1	1	+2.665e+02	+7.227e+00
2	2	+2.737e+02	+2.027e+00
1	1	+2.757e+02	+2.338e+01
2	2	+2.991e+02	+1.168e+01
1	1	+3.108e+02	+4.062e+00
2	2	+3.148e+02	+2.666e+00
1	1	+3.175e+02	+6.528e-01
3	3	+3.181e+02	+1.754e+01
1	1	+3.357e+02	+6.917e-01
2	2	+3.364e+02	+3.418e+00
1	1	+3.398e+02	+7.377e-01
2	2	+3.405e+02	+1.661e+01
1	1	+3.571e+02	+1.997e+01
2	2	+3.771e+02	+3.207e+00
1	1	+3.803e+02	+4.105e+00
2	2	+3.844e+02	+8.844e+00
1	1	+3.933e+02	+4.314e+00
3	3	+3.976e+02	+4.905e+00
2	2	+4.025e+02	+5.451e+00
1	1	+4.079e+02	+1.097e+00
3	3	+4.090e+02	+3.407e+01
1	1	+4.431e+02	+7.775e+00
2	2	+4.509e+02	+6.499e+00
1	1	+4.574e+02	+9.817e+00
3	3	+4.672e+02	+7.401e+00
1	1	+4.746e+02	+1.707e+00
3	3	+4.763e+02	+2.370e+01
0	0	+5.000e+02	+Inf
