%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.264e+02	+7.536e+03	+1.028e+04	+0.946
0.100	+2.683e+03	+8.286e+03	+1.051e+04	+0.755
0.200	+9.126e+02	+8.242e+03	+9.985e+03	+0.900
0.300	+1.592e+03	+8.306e+03	+9.693e+03	+0.839
0.400	+1.162e+03	+7.507e+03	+9.772e+03	+0.866
0.500	+2.380e+03	+7.236e+03	+9.855e+03	+0.752
0.600	+1.564e+03	+7.513e+03	+8.759e+03	+0.828
0.700	+2.107e+03	+8.760e+03	+1.021e+04	+0.806
0.800	+3.009e+03	+7.907e+03	+1.006e+04	+0.724
0.900	+3.099e+03	+8.071e+03	+1.064e+04	+0.723
1.000	+1.493e+03	+8.388e+03	+9.947e+03	+0.849
1.100	+2.593e+03	+8.184e+03	+9.768e+03	+0.759
1.200	+2.121e+03	+7.646e+03	+9.348e+03	+0.783
1.300	+1.706e+03	+7.723e+03	+8.975e+03	+0.819
1.400	+1.950e+03	+8.190e+03	+1.033e+04	+0.808
1.500	+2.046e+03	+7.287e+03	+8.407e+03	+0.781
1.600	+1.494e+03	+7.792e+03	+9.329e+03	+0.839
1.700	+2.817e+02	+7.400e+03	+1.002e+04	+0.963
1.800	+2.278e+03	+7.766e+03	+9.920e+03	+0.773
1.900	+2.329e+03	+8.019e+03	+1.007e+04	+0.775
2.000	+1.850e+03	+9.392e+03	+9.967e+03	+0.835
2.100	+2.453e+03	+9.143e+03	+8.703e+03	+0.788
2.200	+1.145e+03	+8.969e+03	+9.061e+03	+0.887
2.300	+1.718e+03	+8.191e+03	+9.568e+03	+0.827
2.400	+3.051e+03	+7.828e+03	+1.003e+04	+0.720
2.500	+1.421e+03	+8.081e+03	+1.105e+04	+0.850
2.600	+1.310e+03	+7.899e+03	+1.028e+04	+0.858
2.700	+3.200e+03	+9.138e+03	+9.719e+03	+0.741
2.800	+1.890e+03	+8.025e+03	+9.377e+03	+0.809
2.900	+2.804e+03	+7.146e+03	+9.708e+03	+0.718
3.000	+1.749e+03	+7.569e+03	+9.901e+03	+0.812
3.100	+2.540e+03	+8.251e+03	+1.008e+04	+0.765
3.200	+3.010e+03	+7.912e+03	+9.606e+03	+0.724
3.300	+1.654e+03	+7.503e+03	+8.533e+03	+0.819
3.400	+7.898e+02	+7.115e+03	+9.325e+03	+0.900
3.500	+1.725e+03	+7.818e+03	+1.002e+04	+0.819
3.600	+1.866e+03	+8.689e+03	+8.915e+03	+0.823
3.700	+7.471e+02	+8.420e+03	+1.072e+04	+0.919
3.800	+2.477e+03	+7.165e+03	+1.040e+04	+0.743
3.900	+1.255e+03	+7.650e+03	+1.021e+04	+0.859
4.000	+2.044e+03	+7.198e+03	+1.042e+04	+0.779
4.100	+1.823e+03	+8.243e+03	+1.069e+04	+0.819
4.200	+2.665e+03	+6.671e+03	+9.248e+03	+0.715
4.300	+2.376e+03	+7.326e+03	+9.879e+03	+0.755
4.400	+1.432e+03	+8.611e+03	+1.121e+04	+0.857
4.500	+2.790e+03	+7.454e+03	+1.057e+04	+0.728
4.600	+1.965e+03	+8.552e+03	+9.924e+03	+0.813
4.700	+2.343e+03	+9.033e+03	+1.111e+04	+0.794
4.800	+2.010e+03	+7.966e+03	+9.672e+03	+0.799
4.900	+2.315e+03	+9.008e+03	+1.020e+04	+0.796
5.000	+1.592e+03	+7.998e+03	+9.623e+03	+0.834
5.100	+1.978e+03	+8.276e+03	+9.188e+03	+0.807
5.200	+1.463e+03	+6.069e+03	+1.184e+04	+0.806
5.300	+1.904e+03	+6.628e+03	+9.981e+03	+0.777
5.400	+1.755e+03	+8.141e+03	+1.023e+04	+0.823
5.500	+9.571e+02	+7.275e+03	+9.752e+03	+0.884
5.600	+2.643e+03	+8.290e+03	+1.042e+04	+0.758
5.700	+3.296e+03	+8.437e+03	+1.068e+04	+0.719
5.800	+1.525e+03	+7.519e+03	+1.197e+04	+0.831
5.900	+1.931e+03	+7.702e+03	+9.524e+03	+0.800
