%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.011e+00
1	1	+1.011e+00	+1.115e+00
3	3	+2.126e+00	+5.956e+00
2	2	+8.082e+00	+2.190e+00
1	1	+1.027e+01	+6.410e+00
2	2	+1.668e+01	+4.007e+00
1	1	+2.069e+01	+1.313e+01
3	3	+3.382e+01	+3.023e+01
2	2	+6.405e+01	+3.179e-01
1	1	+6.437e+01	+1.080e-01
2	2	+6.448e+01	+3.835e-01
1	1	+6.486e+01	+6.109e+00
2	2	+7.097e+01	+6.840e-01
1	1	+7.165e+01	+4.637e+00
2	2	+7.629e+01	+3.820e+00
1	1	+8.011e+01	+1.846e+00
3	3	+8.196e+01	+3.819e+01
2	2	+1.201e+02	+3.049e+00
1	1	+1.232e+02	+9.163e+00
2	2	+1.324e+02	+5.413e+00
1	1	+1.378e+02	+8.078e+00
3	3	+1.459e+02	+2.230e+01
2	2	+1.682e+02	+3.241e+00
1	1	+1.714e+02	+1.940e+01
2	2	+1.908e+02	+2.130e+00
1	1	+1.929e+02	+7.232e+00
2	2	+2.002e+02	+4.450e-02
1	1	+2.002e+02	+2.236e+00
2	2	+2.024e+02	+4.572e+00
1	1	+2.070e+02	+3.683e+00
3	3	+2.107e+02	+2.221e+00
1	1	+2.129e+02	+9.709e+00
3	3	+2.226e+02	+1.793e+01
2	2	+2.405e+02	+1.398e+00
1	1	+2.419e+02	+1.485e+00
3	3	+2.434e+02	+6.214e+00
2	2	+2.496e+02	+1.344e+01
1	1	+2.631e+02	+1.008e+01
3	3	+2.732e+02	+7.123e+00
1	1	+2.803e+02	+2.998e-01
2	2	+2.806e+02	+3.021e+00
1	1	+2.836e+02	+5.593e+00
3	3	+2.892e+02	+3.977e-02
2	2	+2.892e+02	+2.834e-01
1	1	+2.895e+02	+8.833e+00
2	2	+2.984e+02	+6.033e+00
1	1	+3.044e+02	+4.497e+00
2	2	+3.089e+02	+6.672e-01
1	1	+3.096e+02	+1.594e+01
2	2	+3.255e+02	+7.451e+00
1	1	+3.329e+02	+2.106e+01
2	2	+3.540e+02	+1.452e+00
1	1	+3.555e+02	+6.016e+00
3	3	+3.615e+02	+1.303e+00
1	1	+3.628e+02	+1.759e+00
2	2	+3.645e+02	+6.122e+00
1	1	+3.707e+02	+1.428e+01
2	2	+3.849e+02	+1.020e+00
1	1	+3.860e+02	+2.292e-01
2	2	+3.862e+02	+1.332e-01
1	1	+3.863e+02	+1.171e+00
2	2	+3.875e+02	+4.772e+00
1	1	+3.923e+02	+2.506e+01
2	2	+4.173e+02	+6.168e-01
1	1	+4.179e+02	+3.720e+00
2	2	+4.217e+02	+2.986e+00
1	1	+4.246e+02	+3.576e+00
3	3	+4.282e+02	+1.989e+01
1	1	+4.481e+02	+2.487e+00
2	2	+4.506e+02	+3.292e+00
1	1	+4.539e+02	+1.327e+00
2	2	+4.552e+02	+1.208e+01
1	1	+4.673e+02	+1.118e+00
2	2	+4.684e+02	+9.111e+00
1	1	+4.775e+02	+2.124e+01
3	3	+4.988e+02	+1.226e+00
0	0	+5.000e+02	+Inf
