%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.335e+00
1	1	+3.335e+00	+7.720e-01
2	2	+4.107e+00	+5.653e+00
1	1	+9.760e+00	+2.436e+01
3	3	+3.412e+01	+2.386e+01
2	2	+5.798e+01	+2.131e+00
1	1	+6.011e+01	+2.206e+01
2	2	+8.217e+01	+5.872e-01
1	1	+8.276e+01	+1.825e+01
3	3	+1.010e+02	+5.838e-01
2	2	+1.016e+02	+3.068e+00
1	1	+1.047e+02	+1.518e+00
2	2	+1.062e+02	+1.737e+00
1	1	+1.079e+02	+1.255e+01
3	3	+1.205e+02	+8.147e+00
2	2	+1.286e+02	+2.850e+00
1	1	+1.315e+02	+1.659e+01
2	2	+1.481e+02	+8.375e-01
1	1	+1.489e+02	+1.221e+00
3	3	+1.501e+02	+7.268e+00
2	2	+1.574e+02	+6.469e+00
1	1	+1.639e+02	+1.823e+01
3	3	+1.821e+02	+1.249e+01
1	1	+1.946e+02	+1.109e+01
2	2	+2.057e+02	+4.149e-01
1	1	+2.061e+02	+4.549e+00
2	2	+2.106e+02	+2.924e+00
1	1	+2.135e+02	+4.834e-02
2	2	+2.136e+02	+4.194e-01
1	1	+2.140e+02	+6.001e+00
2	2	+2.200e+02	+3.854e+00
1	1	+2.239e+02	+2.476e-02
2	2	+2.239e+02	+4.158e+00
1	1	+2.281e+02	+3.932e+01
2	2	+2.674e+02	+8.506e+00
1	1	+2.759e+02	+2.430e+01
2	2	+3.002e+02	+7.994e-01
1	1	+3.010e+02	+1.893e+01
2	2	+3.199e+02	+6.530e-01
1	1	+3.206e+02	+7.252e+00
0	0	+3.278e+02	+Inf
