%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.089e+03	+5.143e+03	+9.453e+03	+0.503
0.100	+6.220e+03	+2.934e+03	+9.977e+03	+0.320
0.200	+7.188e+03	+2.095e+03	+8.439e+03	+0.226
0.300	+7.687e+03	+3.146e+03	+9.687e+03	+0.290
0.400	+8.186e+03	+1.427e+03	+1.050e+04	+0.148
0.500	+6.086e+03	+2.610e+03	+9.823e+03	+0.300
0.600	+7.110e+03	+2.072e+03	+9.906e+03	+0.226
0.700	+8.490e+03	+2.923e+03	+8.369e+03	+0.256
0.800	+7.568e+03	+1.159e+03	+9.459e+03	+0.133
0.900	+8.339e+03	+1.852e+03	+9.727e+03	+0.182
1.000	+7.510e+03	+2.718e+03	+9.973e+03	+0.266
1.100	+6.611e+03	+2.061e+03	+9.007e+03	+0.238
1.200	+7.874e+03	+2.889e+03	+1.015e+04	+0.268
1.300	+8.198e+03	+2.898e+03	+9.262e+03	+0.261
1.400	+6.884e+03	+3.377e+03	+1.090e+04	+0.329
1.500	+6.692e+03	+2.874e+03	+9.768e+03	+0.300
1.600	+7.295e+03	+3.148e+03	+9.054e+03	+0.301
1.700	+7.492e+03	+1.435e+03	+1.059e+04	+0.161
1.800	+6.407e+03	+2.200e+03	+8.903e+03	+0.256
1.900	+8.086e+03	+2.339e+03	+1.056e+04	+0.224
2.000	+7.766e+03	+3.446e+03	+1.057e+04	+0.307
2.100	+7.767e+03	+3.504e+03	+1.082e+04	+0.311
2.200	+7.945e+03	+2.596e+03	+1.058e+04	+0.246
2.300	+7.048e+03	+1.749e+03	+9.679e+03	+0.199
2.400	+7.876e+03	+3.350e+03	+9.085e+03	+0.298
2.500	+6.436e+03	+2.634e+03	+9.965e+03	+0.290
2.600	+6.547e+03	+2.416e+03	+1.022e+04	+0.270
2.700	+7.403e+03	+2.262e+03	+1.152e+04	+0.234
2.800	+7.282e+03	+2.557e+03	+1.148e+04	+0.260
2.900	+8.159e+03	+2.086e+03	+1.076e+04	+0.204
3.000	+7.357e+03	+1.909e+03	+1.045e+04	+0.206
3.100	+6.283e+03	+2.763e+03	+9.746e+03	+0.305
3.200	+7.790e+03	+3.013e+03	+9.769e+03	+0.279
3.300	+5.641e+03	+1.743e+03	+1.126e+04	+0.236
3.400	+7.157e+03	+2.302e+03	+9.308e+03	+0.243
3.500	+6.826e+03	+2.145e+03	+9.501e+03	+0.239
3.600	+6.504e+03	+3.527e+03	+9.929e+03	+0.352
3.700	+8.362e+03	+3.160e+03	+1.076e+04	+0.274
3.800	+8.271e+03	+1.794e+03	+9.927e+03	+0.178
3.900	+7.521e+03	+2.088e+03	+8.582e+03	+0.217
4.000	+6.970e+03	+2.095e+03	+9.878e+03	+0.231
4.100	+8.357e+03	+2.435e+03	+1.034e+04	+0.226
4.200	+7.343e+03	+1.944e+03	+1.048e+04	+0.209
4.300	+7.038e+03	+2.092e+03	+1.062e+04	+0.229
4.400	+7.403e+03	+3.151e+03	+1.067e+04	+0.299
4.500	+8.137e+03	+2.289e+03	+1.036e+04	+0.220
4.600	+8.014e+03	+3.371e+03	+1.070e+04	+0.296
4.700	+7.758e+03	+3.176e+03	+9.832e+03	+0.291
4.800	+6.452e+03	+1.825e+03	+9.401e+03	+0.220
4.900	+7.337e+03	+2.915e+03	+9.696e+03	+0.284
5.000	+7.068e+03	+1.299e+03	+1.018e+04	+0.155
5.100	+8.117e+03	+1.708e+03	+1.089e+04	+0.174
5.200	+7.982e+03	+2.425e+03	+1.031e+04	+0.233
5.300	+7.695e+03	+2.250e+03	+9.875e+03	+0.226
5.400	+7.216e+03	+2.412e+03	+8.829e+03	+0.250
5.500	+6.448e+03	+1.576e+03	+9.285e+03	+0.196
5.600	+6.813e+03	+3.014e+03	+1.013e+04	+0.307
5.700	+8.247e+03	+1.493e+03	+1.039e+04	+0.153
5.800	+7.465e+03	+3.533e+03	+1.027e+04	+0.321
5.900	+6.810e+03	+3.151e+03	+1.002e+04	+0.316
6.000	+8.249e+03	+2.836e+03	+9.612e+03	+0.256
6.100	+7.121e+03	+3.730e+03	+1.079e+04	+0.344
6.200	+8.175e+03	+1.525e+03	+1.021e+04	+0.157
6.300	+7.664e+03	+1.967e+03	+1.024e+04	+0.204
6.400	+6.392e+03	+2.826e+03	+1.109e+04	+0.307
6.500	+8.526e+03	+1.830e+03	+8.347e+03	+0.177
6.600	+7.029e+03	+2.757e+03	+1.011e+04	+0.282
6.700	+8.304e+03	+2.784e+03	+1.150e+04	+0.251
