%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.215e+03	+1.489e+03	+8.659e+03	+0.171
0.100	+6.507e+03	+2.205e+03	+9.915e+03	+0.253
0.200	+6.817e+03	+1.810e+03	+1.018e+04	+0.210
0.300	+8.416e+03	+1.602e+03	+9.361e+03	+0.160
0.400	+8.823e+03	+2.616e+03	+1.083e+04	+0.229
0.500	+8.347e+03	+2.448e+03	+1.050e+04	+0.227
0.600	+6.902e+03	+2.791e+03	+1.034e+04	+0.288
0.700	+8.650e+03	+2.977e+03	+1.004e+04	+0.256
0.800	+6.825e+03	+2.181e+03	+9.717e+03	+0.242
0.900	+8.440e+03	+2.322e+03	+1.019e+04	+0.216
1.000	+7.186e+03	+2.797e+03	+1.013e+04	+0.280
1.100	+6.309e+03	+3.796e+03	+9.886e+03	+0.376
1.200	+5.506e+03	+1.372e+03	+9.740e+03	+0.200
1.300	+8.829e+03	+1.416e+03	+1.041e+04	+0.138
1.400	+6.816e+03	+1.755e+03	+9.997e+03	+0.205
1.500	+7.169e+03	+2.153e+03	+1.178e+04	+0.231
1.600	+7.350e+03	+3.338e+03	+1.046e+04	+0.312
1.700	+7.815e+03	+3.228e+03	+1.016e+04	+0.292
1.800	+7.069e+03	+2.504e+03	+1.011e+04	+0.262
1.900	+7.191e+03	+2.359e+03	+1.020e+04	+0.247
2.000	+7.680e+03	+2.206e+03	+9.723e+03	+0.223
2.100	+5.947e+03	+2.975e+03	+9.701e+03	+0.333
2.200	+7.264e+03	+3.019e+03	+1.104e+04	+0.294
2.300	+7.944e+03	+2.765e+03	+1.017e+04	+0.258
2.400	+6.402e+03	+2.795e+03	+9.652e+03	+0.304
2.500	+7.384e+03	+2.629e+03	+1.048e+04	+0.263
2.600	+6.644e+03	+3.398e+03	+9.818e+03	+0.338
2.700	+7.600e+03	+2.768e+03	+9.064e+03	+0.267
2.800	+6.671e+03	+2.893e+03	+9.687e+03	+0.302
2.900	+7.912e+03	+2.362e+03	+8.692e+03	+0.230
3.000	+6.618e+03	+2.794e+03	+1.015e+04	+0.297
3.100	+7.411e+03	+3.520e+03	+9.351e+03	+0.322
3.200	+7.633e+03	+2.538e+03	+9.728e+03	+0.250
3.300	+6.016e+03	+1.732e+03	+1.003e+04	+0.224
3.400	+5.582e+03	+4.595e+03	+8.941e+03	+0.452
3.500	+5.068e+03	+5.313e+03	+9.582e+03	+0.512
3.600	+4.470e+03	+4.247e+03	+1.053e+04	+0.487
3.700	+3.322e+03	+5.352e+03	+9.964e+03	+0.617
3.800	+5.579e+03	+5.520e+03	+9.532e+03	+0.497
3.900	+4.213e+03	+5.376e+03	+8.808e+03	+0.561
4.000	+3.686e+03	+5.872e+03	+1.102e+04	+0.614
4.100	+6.117e+03	+4.253e+03	+9.730e+03	+0.410
4.200	+4.296e+03	+6.098e+03	+9.131e+03	+0.587
4.300	+5.028e+03	+5.996e+03	+1.018e+04	+0.544
4.400	+6.426e+03	+4.406e+03	+1.088e+04	+0.407
4.500	+6.258e+03	+5.118e+03	+1.077e+04	+0.450
4.600	+5.925e+03	+4.812e+03	+1.083e+04	+0.448
4.700	+4.883e+03	+4.750e+03	+9.251e+03	+0.493
