%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.284e+00
2	2	+1.284e+00	+1.521e+00
1	1	+2.805e+00	+1.340e+01
3	3	+1.620e+01	+1.017e+01
1	1	+2.637e+01	+9.357e+00
2	2	+3.573e+01	+9.616e+00
1	1	+4.534e+01	+7.501e+00
3	3	+5.284e+01	+4.830e+00
2	2	+5.767e+01	+7.246e+00
1	1	+6.492e+01	+1.778e+00
2	2	+6.670e+01	+2.381e+00
1	1	+6.908e+01	+9.749e-01
3	3	+7.005e+01	+6.321e+00
1	1	+7.638e+01	+2.548e+01
2	2	+1.019e+02	+1.568e+00
1	1	+1.034e+02	+6.622e+00
3	3	+1.100e+02	+8.252e-01
2	2	+1.109e+02	+1.814e+01
1	1	+1.290e+02	+3.445e+00
3	3	+1.325e+02	+4.766e+00
2	2	+1.372e+02	+1.315e+00
1	1	+1.385e+02	+1.792e+01
2	2	+1.565e+02	+8.280e+00
1	1	+1.647e+02	+1.196e+01
2	2	+1.767e+02	+2.148e+01
1	1	+1.982e+02	+7.526e+00
2	2	+2.057e+02	+3.393e+00
1	1	+2.091e+02	+2.505e+01
2	2	+2.341e+02	+8.280e-01
1	1	+2.350e+02	+5.564e-02
3	3	+2.350e+02	+1.367e+00
2	2	+2.364e+02	+4.121e+00
1	1	+2.405e+02	+2.479e+00
3	3	+2.430e+02	+1.282e+01
2	2	+2.558e+02	+2.117e+00
1	1	+2.579e+02	+3.196e+00
2	2	+2.611e+02	+2.519e+00
1	1	+2.636e+02	+5.252e+00
2	2	+2.689e+02	+2.608e+00
1	1	+2.715e+02	+1.619e+00
2	2	+2.731e+02	+1.773e+00
1	1	+2.749e+02	+6.619e+00
2	2	+2.815e+02	+3.996e-01
1	1	+2.819e+02	+6.222e+00
2	2	+2.881e+02	+7.930e+00
1	1	+2.961e+02	+7.172e+00
3	3	+3.032e+02	+1.446e+01
1	1	+3.177e+02	+7.742e+00
3	3	+3.254e+02	+3.179e+00
2	2	+3.286e+02	+4.446e+00
1	1	+3.331e+02	+5.184e+00
3	3	+3.382e+02	+3.690e+01
2	2	+3.751e+02	+5.600e+00
1	1	+3.807e+02	+2.780e+01
2	2	+4.085e+02	+1.377e+00
1	1	+4.099e+02	+5.589e+00
3	3	+4.155e+02	+2.729e+01
2	2	+4.428e+02	+3.986e+00
1	1	+4.468e+02	+1.009e+00
3	3	+4.478e+02	+6.545e-01
0	0	+4.485e+02	+Inf
