%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.625e+00
1	1	+1.625e+00	+4.553e+00
2	2	+6.178e+00	+2.154e+00
1	1	+8.332e+00	+4.239e+00
2	2	+1.257e+01	+8.686e-01
1	1	+1.344e+01	+4.096e+00
2	2	+1.754e+01	+9.603e+00
1	1	+2.714e+01	+3.239e+00
2	2	+3.038e+01	+2.206e+00
1	1	+3.258e+01	+3.170e+00
2	2	+3.575e+01	+2.638e+00
1	1	+3.839e+01	+6.033e+00
2	2	+4.442e+01	+4.090e+00
1	1	+4.851e+01	+7.846e+00
2	2	+5.636e+01	+1.411e+00
1	1	+5.777e+01	+1.114e+01
3	3	+6.891e+01	+3.040e+00
2	2	+7.195e+01	+2.374e+00
1	1	+7.433e+01	+1.537e+00
2	2	+7.586e+01	+5.001e+00
1	1	+8.087e+01	+7.330e+00
3	3	+8.820e+01	+6.954e+00
1	1	+9.515e+01	+2.694e+00
3	3	+9.784e+01	+4.122e+01
2	2	+1.391e+02	+1.310e+01
1	1	+1.522e+02	+2.302e+00
3	3	+1.545e+02	+6.350e+00
2	2	+1.608e+02	+5.518e+00
1	1	+1.663e+02	+1.024e+01
2	2	+1.766e+02	+8.581e+00
1	1	+1.852e+02	+5.215e+00
2	2	+1.904e+02	+1.844e+00
1	1	+1.922e+02	+9.306e+00
3	3	+2.015e+02	+8.807e+00
1	1	+2.103e+02	+8.122e+00
2	2	+2.184e+02	+9.077e+00
1	1	+2.275e+02	+1.125e+00
3	3	+2.286e+02	+2.470e+01
2	2	+2.533e+02	+6.545e+00
1	1	+2.599e+02	+2.940e+00
2	2	+2.628e+02	+1.971e+00
1	1	+2.648e+02	+1.776e+01
2	2	+2.826e+02	+9.517e+00
1	1	+2.921e+02	+1.510e+00
2	2	+2.936e+02	+4.643e+00
1	1	+2.982e+02	+2.443e-01
2	2	+2.985e+02	+8.741e-01
1	1	+2.993e+02	+1.644e+01
3	3	+3.158e+02	+4.993e-01
2	2	+3.163e+02	+7.612e-01
1	1	+3.171e+02	+2.919e+01
3	3	+3.462e+02	+2.316e+01
2	2	+3.694e+02	+3.169e-01
1	1	+3.697e+02	+9.768e+00
2	2	+3.795e+02	+1.785e+00
1	1	+3.813e+02	+4.797e+00
2	2	+3.861e+02	+2.312e+00
1	1	+3.884e+02	+4.954e+00
2	2	+3.933e+02	+4.598e+00
1	1	+3.979e+02	+1.905e+00
2	2	+3.998e+02	+6.371e+00
1	1	+4.062e+02	+5.729e-01
2	2	+4.068e+02	+9.176e+00
1	1	+4.160e+02	+1.020e+01
3	3	+4.262e+02	+4.300e+00
2	2	+4.305e+02	+1.302e+00
1	1	+4.318e+02	+4.738e+00
3	3	+4.365e+02	+1.569e+01
2	2	+4.522e+02	+3.740e+00
1	1	+4.559e+02	+6.452e+00
2	2	+4.624e+02	+8.447e-01
1	1	+4.632e+02	+8.998e+00
3	3	+4.722e+02	+1.600e+01
2	2	+4.882e+02	+1.177e+01
0	0	+5.000e+02	+Inf
