%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+9.391e-01
1	1	+9.391e-01	+1.087e+01
3	3	+1.181e+01	+1.188e+01
2	2	+2.368e+01	+1.337e+00
1	1	+2.502e+01	+1.010e+01
3	3	+3.512e+01	+3.474e-01
1	1	+3.547e+01	+1.133e+01
2	2	+4.680e+01	+4.408e+00
1	1	+5.121e+01	+1.132e+00
3	3	+5.234e+01	+8.776e-01
2	2	+5.322e+01	+3.775e+00
1	1	+5.699e+01	+9.477e+00
3	3	+6.647e+01	+6.735e+00
2	2	+7.320e+01	+1.414e+00
1	1	+7.462e+01	+1.096e+01
2	2	+8.558e+01	+1.458e+01
1	1	+1.002e+02	+9.047e+00
2	2	+1.092e+02	+7.785e+00
1	1	+1.170e+02	+4.961e+00
2	2	+1.220e+02	+4.199e+00
1	1	+1.262e+02	+9.748e+00
2	2	+1.359e+02	+6.672e+00
1	1	+1.426e+02	+1.077e+01
2	2	+1.533e+02	+4.867e+00
1	1	+1.582e+02	+1.370e-01
2	2	+1.583e+02	+3.628e+00
1	1	+1.620e+02	+1.019e+01
3	3	+1.722e+02	+1.462e+01
2	2	+1.868e+02	+2.698e-02
1	1	+1.868e+02	+7.830e+00
2	2	+1.946e+02	+1.021e+01
1	1	+2.049e+02	+2.835e+00
2	2	+2.077e+02	+2.182e+00
1	1	+2.099e+02	+1.058e+01
2	2	+2.205e+02	+4.716e+00
1	1	+2.252e+02	+4.331e+00
2	2	+2.295e+02	+2.292e+00
1	1	+2.318e+02	+1.114e+01
2	2	+2.429e+02	+4.003e+00
1	1	+2.469e+02	+1.311e+00
2	2	+2.482e+02	+8.939e+00
1	1	+2.572e+02	+3.362e+00
2	2	+2.605e+02	+2.855e-01
1	1	+2.608e+02	+1.097e+00
3	3	+2.619e+02	+1.507e+00
2	2	+2.634e+02	+2.258e+00
1	1	+2.657e+02	+3.150e+01
2	2	+2.972e+02	+2.420e+00
1	1	+2.996e+02	+6.461e+00
3	3	+3.061e+02	+6.882e-01
2	2	+3.068e+02	+4.784e+00
1	1	+3.115e+02	+5.287e+00
2	2	+3.168e+02	+2.578e+00
1	1	+3.194e+02	+7.549e-02
2	2	+3.195e+02	+2.802e+00
1	1	+3.223e+02	+2.184e+01
3	3	+3.441e+02	+1.090e+01
1	1	+3.550e+02	+4.872e+00
2	2	+3.599e+02	+4.004e+00
1	1	+3.639e+02	+5.596e+00
2	2	+3.695e+02	+1.014e+00
1	1	+3.705e+02	+2.482e+00
3	3	+3.730e+02	+4.908e-01
2	2	+3.735e+02	+5.645e+00
1	1	+3.791e+02	+1.089e+01
2	2	+3.900e+02	+5.787e+00
1	1	+3.958e+02	+1.395e+00
3	3	+3.972e+02	+1.582e+00
2	2	+3.988e+02	+7.054e+00
1	1	+4.058e+02	+2.406e-01
3	3	+4.061e+02	+2.776e+00
2	2	+4.088e+02	+1.474e+00
1	1	+4.103e+02	+1.526e+00
3	3	+4.118e+02	+2.787e+00
1	1	+4.146e+02	+3.249e-02
2	2	+4.147e+02	+8.973e+00
1	1	+4.236e+02	+1.070e+01
3	3	+4.343e+02	+2.744e+00
1	1	+4.371e+02	+9.169e-01
3	3	+4.380e+02	+1.701e+01
2	2	+4.550e+02	+4.009e+00
1	1	+4.590e+02	+1.680e+00
3	3	+4.607e+02	+9.409e+00
2	2	+4.701e+02	+1.633e+00
1	1	+4.717e+02	+8.584e+00
2	2	+4.803e+02	+1.070e+01
1	1	+4.910e+02	+5.020e+00
3	3	+4.961e+02	+3.947e+00
0	0	+5.000e+02	+Inf
