%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+6.003e+00
3	3	+6.003e+00	+3.533e+00
1	1	+9.535e+00	+1.767e+00
2	2	+1.130e+01	+7.308e+00
1	1	+1.861e+01	+1.334e+00
2	2	+1.994e+01	+4.693e+00
1	1	+2.464e+01	+3.078e-01
3	3	+2.494e+01	+2.189e+00
2	2	+2.713e+01	+1.322e+00
1	1	+2.845e+01	+1.837e+00
3	3	+3.029e+01	+1.619e+01
2	2	+4.649e+01	+1.370e+00
1	1	+4.785e+01	+7.002e+00
3	3	+5.486e+01	+1.266e+01
2	2	+6.752e+01	+9.898e-01
1	1	+6.851e+01	+4.778e+00
2	2	+7.329e+01	+2.209e-01
1	1	+7.351e+01	+1.390e-01
2	2	+7.365e+01	+2.735e+00
1	1	+7.638e+01	+3.602e-01
2	2	+7.674e+01	+2.133e+01
1	1	+9.808e+01	+4.964e+00
2	2	+1.030e+02	+2.257e+00
1	1	+1.053e+02	+2.087e+00
3	3	+1.074e+02	+9.337e+00
2	2	+1.167e+02	+2.056e+00
1	1	+1.188e+02	+3.336e+00
3	3	+1.221e+02	+1.745e+01
2	2	+1.396e+02	+1.128e+00
1	1	+1.407e+02	+4.338e+00
2	2	+1.450e+02	+2.772e-01
1	1	+1.453e+02	+1.293e+01
3	3	+1.582e+02	+2.026e+00
2	2	+1.603e+02	+1.806e+01
1	1	+1.783e+02	+8.078e+00
2	2	+1.864e+02	+5.327e+00
1	1	+1.917e+02	+1.442e+01
2	2	+2.061e+02	+2.593e+00
1	1	+2.087e+02	+1.200e+01
3	3	+2.207e+02	+8.163e+00
2	2	+2.289e+02	+1.925e+00
1	1	+2.308e+02	+5.036e+00
2	2	+2.359e+02	+4.688e+00
1	1	+2.406e+02	+4.912e+00
2	2	+2.455e+02	+9.069e-01
1	1	+2.464e+02	+2.835e+00
3	3	+2.492e+02	+2.366e+01
2	2	+2.729e+02	+5.413e+00
1	1	+2.783e+02	+3.131e+00
3	3	+2.814e+02	+1.437e+01
2	2	+2.958e+02	+8.225e+00
1	1	+3.040e+02	+1.035e+01
2	2	+3.144e+02	+9.249e-01
1	1	+3.153e+02	+8.772e+00
2	2	+3.240e+02	+1.578e+00
1	1	+3.256e+02	+4.148e-01
2	2	+3.260e+02	+6.093e+00
1	1	+3.321e+02	+2.513e+01
2	2	+3.573e+02	+2.516e+00
1	1	+3.598e+02	+6.358e-01
2	2	+3.604e+02	+2.782e+00
1	1	+3.632e+02	+1.475e+00
3	3	+3.647e+02	+2.282e+01
2	2	+3.875e+02	+2.320e-01
1	1	+3.877e+02	+8.593e+00
2	2	+3.963e+02	+5.522e+00
1	1	+4.018e+02	+1.044e+01
2	2	+4.123e+02	+3.777e+00
1	1	+4.161e+02	+1.970e+00
2	2	+4.180e+02	+3.064e+00
1	1	+4.211e+02	+1.824e+00
2	2	+4.229e+02	+5.347e+00
1	1	+4.283e+02	+7.219e-02
3	3	+4.283e+02	+9.110e+00
1	1	+4.374e+02	+2.628e+00
3	3	+4.401e+02	+9.472e-01
2	2	+4.410e+02	+3.901e-01
1	1	+4.414e+02	+4.396e+00
3	3	+4.458e+02	+3.570e+00
1	1	+4.494e+02	+1.409e+00
2	2	+4.508e+02	+6.884e+00
1	1	+4.577e+02	+2.327e+00
2	2	+4.600e+02	+9.846e-01
1	1	+4.610e+02	+5.242e-01
2	2	+4.615e+02	+1.501e+01
1	1	+4.765e+02	+4.082e+00
3	3	+4.806e+02	+1.481e+01
2	2	+4.954e+02	+1.405e+00
1	1	+4.968e+02	+3.194e+00
0	0	+5.000e+02	+Inf
