%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+9.035e-01
3	3	+9.035e-01	+6.514e+00
2	2	+7.418e+00	+2.877e+00
1	1	+1.030e+01	+9.423e+00
2	2	+1.972e+01	+6.832e+00
1	1	+2.655e+01	+1.018e+01
3	3	+3.673e+01	+3.428e+00
2	2	+4.016e+01	+2.272e+00
1	1	+4.243e+01	+2.008e+01
2	2	+6.251e+01	+2.965e+00
1	1	+6.547e+01	+1.784e-01
2	2	+6.565e+01	+9.344e-01
1	1	+6.658e+01	+1.559e+00
3	3	+6.814e+01	+4.310e+00
2	2	+7.245e+01	+2.771e-01
1	1	+7.273e+01	+1.229e+01
3	3	+8.502e+01	+1.546e+01
2	2	+1.005e+02	+2.382e+00
1	1	+1.029e+02	+1.626e+01
3	3	+1.191e+02	+2.248e+01
2	2	+1.416e+02	+8.520e+00
1	1	+1.501e+02	+4.525e+00
3	3	+1.546e+02	+1.097e+01
1	1	+1.656e+02	+1.519e+00
3	3	+1.671e+02	+1.953e+01
2	2	+1.867e+02	+2.895e-01
1	1	+1.870e+02	+1.754e+01
3	3	+2.045e+02	+9.793e-01
2	2	+2.055e+02	+3.106e-01
1	1	+2.058e+02	+7.381e+00
2	2	+2.132e+02	+6.545e+00
1	1	+2.197e+02	+5.715e+00
2	2	+2.254e+02	+2.816e+00
1	1	+2.282e+02	+2.753e+00
3	3	+2.310e+02	+1.019e+01
2	2	+2.412e+02	+1.125e-01
1	1	+2.413e+02	+1.631e+00
2	2	+2.429e+02	+3.084e+00
1	1	+2.460e+02	+2.924e+01
2	2	+2.752e+02	+1.303e+00
1	1	+2.766e+02	+1.189e+01
2	2	+2.884e+02	+3.923e-01
1	1	+2.888e+02	+1.139e+00
3	3	+2.900e+02	+3.086e+00
1	1	+2.931e+02	+4.714e+00
3	3	+2.978e+02	+8.625e-01
1	1	+2.986e+02	+7.299e+00
3	3	+3.059e+02	+2.838e+01
1	1	+3.343e+02	+5.949e+00
2	2	+3.403e+02	+7.197e-01
1	1	+3.410e+02	+1.315e+00
3	3	+3.423e+02	+1.446e+01
1	1	+3.568e+02	+2.376e+01
2	2	+3.805e+02	+9.545e+00
1	1	+3.901e+02	+1.057e+00
2	2	+3.911e+02	+3.503e+00
1	1	+3.946e+02	+1.836e+00
3	3	+3.965e+02	+7.959e+00
2	2	+4.044e+02	+3.395e+00
1	1	+4.078e+02	+1.069e+00
2	2	+4.089e+02	+7.052e+00
1	1	+4.159e+02	+3.194e+00
3	3	+4.191e+02	+9.554e+00
2	2	+4.287e+02	+1.827e+01
1	1	+4.470e+02	+1.785e+01
2	2	+4.648e+02	+3.113e-01
1	1	+4.651e+02	+1.185e-01
2	2	+4.652e+02	+6.868e+00
1	1	+4.721e+02	+1.769e+01
3	3	+4.898e+02	+1.021e+01
0	0	+5.000e+02	+Inf
