%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.220e+03	+1.935e+03	+1.043e+04	+0.211
0.100	+8.775e+03	+2.050e+03	+1.043e+04	+0.189
0.200	+7.565e+03	+2.274e+03	+1.024e+04	+0.231
0.300	+7.754e+03	+2.236e+03	+1.065e+04	+0.224
0.400	+7.225e+03	+1.426e+03	+9.180e+03	+0.165
0.500	+8.043e+03	+2.639e+03	+1.057e+04	+0.247
0.600	+7.891e+03	+2.276e+03	+1.048e+04	+0.224
0.700	+7.063e+03	+2.045e+03	+1.080e+04	+0.224
0.800	+6.543e+03	+3.354e+03	+1.016e+04	+0.339
0.900	+7.881e+03	+2.466e+03	+1.059e+04	+0.238
1.000	+5.992e+03	+2.498e+03	+1.030e+04	+0.294
1.100	+8.988e+03	+1.990e+03	+1.014e+04	+0.181
1.200	+7.175e+03	+3.036e+03	+1.084e+04	+0.297
1.300	+7.733e+03	+1.530e+03	+1.032e+04	+0.165
1.400	+7.272e+03	+2.460e+03	+1.092e+04	+0.253
1.500	+7.417e+03	+3.500e+03	+1.086e+04	+0.321
1.600	+6.132e+03	+2.393e+03	+9.980e+03	+0.281
1.700	+7.711e+03	+2.348e+03	+9.586e+03	+0.233
1.800	+7.840e+03	+2.414e+03	+1.069e+04	+0.235
1.900	+7.110e+03	+2.608e+03	+8.951e+03	+0.268
2.000	+8.118e+03	+1.345e+03	+9.257e+03	+0.142
2.100	+7.432e+03	+3.228e+03	+1.011e+04	+0.303
2.200	+7.156e+03	+1.753e+03	+9.738e+03	+0.197
2.300	+7.881e+03	+2.028e+03	+1.026e+04	+0.205
2.400	+8.245e+03	+3.130e+03	+1.061e+04	+0.275
2.500	+8.926e+03	+2.173e+03	+8.755e+03	+0.196
2.600	+6.409e+03	+3.705e+03	+1.101e+04	+0.366
2.700	+7.394e+03	+2.954e+03	+9.403e+03	+0.285
2.800	+8.258e+03	+1.043e+03	+9.869e+03	+0.112
2.900	+7.105e+03	+1.745e+03	+1.003e+04	+0.197
3.000	+7.551e+03	+2.470e+03	+1.004e+04	+0.247
3.100	+7.901e+03	+1.661e+03	+1.080e+04	+0.174
3.200	+5.821e+03	+1.787e+03	+8.720e+03	+0.235
3.300	+6.922e+03	+2.969e+03	+9.608e+03	+0.300
3.400	+7.058e+03	+1.757e+03	+9.863e+03	+0.199
3.500	+7.511e+03	+2.041e+03	+9.514e+03	+0.214
3.600	+7.813e+03	+2.954e+03	+1.122e+04	+0.274
3.700	+7.905e+03	+2.086e+03	+1.063e+04	+0.209
3.800	+7.561e+03	+2.396e+03	+9.451e+03	+0.241
3.900	+8.453e+03	+3.876e+03	+9.561e+03	+0.314
4.000	+8.620e+03	+1.484e+03	+9.962e+03	+0.147
4.100	+7.522e+03	+9.646e+02	+1.006e+04	+0.114
4.200	+7.219e+03	+2.168e+03	+1.053e+04	+0.231
4.300	+7.097e+03	+3.307e+03	+9.373e+03	+0.318
4.400	+8.306e+03	+1.422e+03	+9.306e+03	+0.146
4.500	+7.375e+03	+1.692e+03	+1.014e+04	+0.187
4.600	+6.690e+03	+2.703e+03	+9.824e+03	+0.288
4.700	+7.733e+03	+2.318e+03	+9.461e+03	+0.231
4.800	+7.626e+03	+2.403e+03	+9.664e+03	+0.240
4.900	+7.053e+03	+1.300e+03	+1.002e+04	+0.156
5.000	+7.917e+03	+2.560e+03	+1.107e+04	+0.244
5.100	+6.836e+03	+1.716e+03	+1.028e+04	+0.201
5.200	+7.304e+03	+2.472e+03	+8.418e+03	+0.253
5.300	+6.566e+03	+3.056e+03	+1.098e+04	+0.318
5.400	+6.906e+03	+1.780e+03	+1.062e+04	+0.205
5.500	+7.269e+03	+3.202e+03	+1.050e+04	+0.306
5.600	+7.946e+03	+2.373e+03	+1.097e+04	+0.230
5.700	+6.206e+03	+1.719e+03	+1.008e+04	+0.217
5.800	+7.207e+03	+3.215e+03	+1.050e+04	+0.308
5.900	+5.935e+03	+2.915e+03	+1.052e+04	+0.329
6.000	+7.393e+03	+2.675e+03	+1.012e+04	+0.266
6.100	+6.504e+03	+2.541e+03	+8.381e+03	+0.281
6.200	+7.018e+03	+4.287e+03	+8.767e+03	+0.379
6.300	+6.985e+03	+3.526e+03	+1.039e+04	+0.335
6.400	+7.356e+03	+1.718e+03	+1.011e+04	+0.189
6.500	+6.180e+03	+1.909e+03	+1.007e+04	+0.236
6.600	+7.895e+03	+1.495e+03	+1.030e+04	+0.159
6.700	+6.347e+03	+2.248e+03	+9.578e+03	+0.262
6.800	+8.341e+03	+3.626e+03	+1.039e+04	+0.303
6.900	+7.679e+03	+2.639e+03	+1.082e+04	+0.256
7.000	+6.971e+03	+1.361e+03	+9.782e+03	+0.163
7.100	+6.582e+03	+2.229e+03	+1.017e+04	+0.253
7.200	+9.005e+03	+1.476e+03	+9.831e+03	+0.141
7.300	+7.622e+03	+2.164e+03	+1.029e+04	+0.221
