%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.579e+00
3	3	+3.579e+00	+3.969e+00
1	1	+7.548e+00	+1.148e+00
2	2	+8.696e+00	+5.056e+00
1	1	+1.375e+01	+1.864e+00
2	2	+1.562e+01	+1.401e+01
1	1	+2.962e+01	+8.083e+00
2	2	+3.771e+01	+8.358e-01
1	1	+3.854e+01	+8.271e+00
2	2	+4.681e+01	+5.604e-01
1	1	+4.737e+01	+7.837e+00
2	2	+5.521e+01	+1.561e+00
1	1	+5.677e+01	+2.527e+00
3	3	+5.930e+01	+9.931e+00
2	2	+6.923e+01	+7.739e+00
1	1	+7.697e+01	+3.760e+00
3	3	+8.073e+01	+8.298e+00
2	2	+8.903e+01	+6.614e+00
1	1	+9.564e+01	+3.267e+00
3	3	+9.891e+01	+4.149e+00
2	2	+1.031e+02	+6.913e+00
1	1	+1.100e+02	+2.502e+01
3	3	+1.350e+02	+2.654e+01
2	2	+1.615e+02	+5.928e+00
1	1	+1.675e+02	+2.396e+01
2	2	+1.914e+02	+1.943e+00
1	1	+1.934e+02	+3.246e+00
2	2	+1.966e+02	+3.441e+00
1	1	+2.001e+02	+5.239e+00
2	2	+2.053e+02	+7.461e+00
1	1	+2.128e+02	+1.552e+01
3	3	+2.283e+02	+4.138e-01
0	0	+2.287e+02	+Inf
