%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.964e+03	+4.392e+03	+1.065e+04	+0.526
0.100	+5.879e+03	+5.501e+03	+1.011e+04	+0.483
0.200	+5.001e+03	+4.946e+03	+9.117e+03	+0.497
0.300	+4.560e+03	+4.959e+03	+1.060e+04	+0.521
0.400	+3.433e+03	+5.253e+03	+1.108e+04	+0.605
0.500	+5.175e+03	+4.453e+03	+1.052e+04	+0.463
0.600	+5.221e+03	+4.327e+03	+9.468e+03	+0.453
0.700	+5.415e+03	+5.637e+03	+1.166e+04	+0.510
0.800	+5.400e+03	+5.960e+03	+9.801e+03	+0.525
0.900	+5.123e+03	+4.245e+03	+9.409e+03	+0.453
1.000	+4.826e+03	+4.412e+03	+8.589e+03	+0.478
1.100	+4.602e+03	+4.814e+03	+9.587e+03	+0.511
1.200	+3.825e+03	+4.296e+03	+9.509e+03	+0.529
1.300	+4.964e+03	+3.715e+03	+9.358e+03	+0.428
1.400	+5.536e+03	+4.325e+03	+8.272e+03	+0.439
1.500	+5.363e+03	+5.560e+03	+1.102e+04	+0.509
1.600	+5.548e+03	+4.636e+03	+1.080e+04	+0.455
1.700	+3.975e+03	+4.384e+03	+1.020e+04	+0.524
1.800	+4.704e+03	+5.918e+03	+9.598e+03	+0.557
1.900	+5.327e+03	+3.843e+03	+1.026e+04	+0.419
2.000	+5.500e+03	+3.588e+03	+9.906e+03	+0.395
2.100	+5.246e+03	+4.688e+03	+9.435e+03	+0.472
2.200	+5.394e+03	+3.845e+03	+9.823e+03	+0.416
2.300	+5.273e+03	+5.105e+03	+9.820e+03	+0.492
2.400	+4.910e+03	+3.001e+03	+1.075e+04	+0.379
2.500	+4.165e+03	+4.711e+03	+1.028e+04	+0.531
2.600	+4.531e+03	+4.585e+03	+9.888e+03	+0.503
2.700	+3.918e+03	+5.339e+03	+1.021e+04	+0.577
2.800	+5.335e+03	+4.365e+03	+1.063e+04	+0.450
2.900	+5.098e+03	+4.215e+03	+1.033e+04	+0.453
