%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.148e+00
1	1	+4.148e+00	+2.933e+00
2	2	+7.080e+00	+4.341e+00
1	1	+1.142e+01	+5.435e+00
3	3	+1.686e+01	+5.370e+00
2	2	+2.223e+01	+4.701e+00
1	1	+2.693e+01	+1.605e+01
3	3	+4.298e+01	+3.613e-01
2	2	+4.334e+01	+6.159e+00
1	1	+4.950e+01	+9.036e+00
2	2	+5.853e+01	+7.296e-01
1	1	+5.926e+01	+1.054e+00
3	3	+6.032e+01	+2.234e-01
1	1	+6.054e+01	+2.451e+00
2	2	+6.299e+01	+1.686e-01
1	1	+6.316e+01	+1.222e+00
2	2	+6.438e+01	+4.842e+00
1	1	+6.922e+01	+1.084e+01
2	2	+8.007e+01	+2.851e-01
1	1	+8.035e+01	+1.389e+01
2	2	+9.424e+01	+7.456e+00
1	1	+1.017e+02	+1.941e+00
2	2	+1.036e+02	+4.504e+00
1	1	+1.081e+02	+7.487e-01
2	2	+1.089e+02	+1.901e+00
1	1	+1.108e+02	+1.770e+00
2	2	+1.126e+02	+1.273e+00
1	1	+1.138e+02	+3.071e+00
2	2	+1.169e+02	+3.746e+00
1	1	+1.207e+02	+6.976e+00
2	2	+1.276e+02	+3.814e+00
1	1	+1.314e+02	+1.590e+01
2	2	+1.473e+02	+5.803e-01
1	1	+1.479e+02	+9.905e-01
3	3	+1.489e+02	+1.074e+01
2	2	+1.597e+02	+5.324e+00
1	1	+1.650e+02	+8.002e-01
2	2	+1.658e+02	+3.430e+00
1	1	+1.692e+02	+5.720e+00
3	3	+1.749e+02	+1.548e+01
2	2	+1.904e+02	+1.514e+00
1	1	+1.919e+02	+1.811e+01
2	2	+2.100e+02	+1.112e-01
1	1	+2.101e+02	+6.227e+00
2	2	+2.164e+02	+6.832e-01
1	1	+2.170e+02	+1.238e+00
2	2	+2.183e+02	+1.398e+00
1	1	+2.197e+02	+1.227e+00
3	3	+2.209e+02	+1.390e+01
2	2	+2.348e+02	+3.114e+00
1	1	+2.379e+02	+1.316e+01
2	2	+2.511e+02	+2.338e+00
1	1	+2.534e+02	+2.457e+01
3	3	+2.780e+02	+2.214e+00
2	2	+2.802e+02	+5.600e+00
1	1	+2.858e+02	+1.024e+01
2	2	+2.960e+02	+1.852e+00
1	1	+2.979e+02	+4.820e+00
2	2	+3.027e+02	+2.928e-01
1	1	+3.030e+02	+2.433e-01
2	2	+3.033e+02	+1.778e-01
1	1	+3.034e+02	+3.052e-01
3	3	+3.037e+02	+2.238e+01
2	2	+3.261e+02	+2.189e-01
1	1	+3.263e+02	+3.303e+00
3	3	+3.296e+02	+1.416e+01
1	1	+3.438e+02	+1.633e+01
2	2	+3.601e+02	+1.321e+00
1	1	+3.615e+02	+5.913e+00
2	2	+3.674e+02	+9.722e-01
1	1	+3.683e+02	+2.877e+01
2	2	+3.971e+02	+9.569e+00
1	1	+4.067e+02	+1.663e+01
2	2	+4.233e+02	+3.557e-01
1	1	+4.237e+02	+3.649e+01
3	3	+4.602e+02	+2.476e+01
2	2	+4.849e+02	+1.135e+01
1	1	+4.963e+02	+3.734e+00
0	0	+5.000e+02	+Inf
