%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+4.217e+00
2	2	+4.217e+00	+1.151e-01
1	1	+4.332e+00	+1.684e+01
2	2	+2.117e+01	+2.027e+00
1	1	+2.320e+01	+3.289e+00
3	3	+2.649e+01	+4.964e-01
2	2	+2.699e+01	+5.148e+00
1	1	+3.213e+01	+3.608e+00
2	2	+3.574e+01	+4.730e+00
1	1	+4.047e+01	+5.046e+00
2	2	+4.552e+01	+5.189e+00
1	1	+5.071e+01	+2.590e+00
3	3	+5.330e+01	+1.393e+00
1	1	+5.469e+01	+1.045e+00
2	2	+5.574e+01	+5.791e+00
1	1	+6.153e+01	+1.398e+00
2	2	+6.292e+01	+4.777e+00
1	1	+6.770e+01	+1.231e+00
2	2	+6.893e+01	+1.183e+00
1	1	+7.012e+01	+2.617e+01
3	3	+9.629e+01	+1.121e+01
1	1	+1.075e+02	+1.120e+01
2	2	+1.187e+02	+2.445e+00
1	1	+1.211e+02	+1.501e+01
2	2	+1.362e+02	+4.735e+00
1	1	+1.409e+02	+1.390e+01
2	2	+1.548e+02	+8.618e-01
1	1	+1.556e+02	+8.935e-01
2	2	+1.565e+02	+7.972e+00
1	1	+1.645e+02	+3.526e+01
2	2	+1.998e+02	+8.895e-01
1	1	+2.007e+02	+2.585e+00
2	2	+2.033e+02	+4.940e+00
1	1	+2.082e+02	+1.283e+01
3	3	+2.210e+02	+4.606e+01
2	2	+2.671e+02	+1.101e+00
1	1	+2.682e+02	+3.583e+00
2	2	+2.718e+02	+2.915e-01
1	1	+2.721e+02	+6.337e+00
2	2	+2.784e+02	+5.860e+00
1	1	+2.843e+02	+2.471e+00
2	2	+2.867e+02	+1.787e+00
1	1	+2.885e+02	+3.000e+00
2	2	+2.915e+02	+4.639e+00
1	1	+2.962e+02	+1.093e+01
3	3	+3.071e+02	+2.170e+00
2	2	+3.093e+02	+2.026e-01
1	1	+3.095e+02	+6.920e-01
3	3	+3.102e+02	+1.691e+01
2	2	+3.271e+02	+7.304e+00
1	1	+3.344e+02	+1.202e+01
2	2	+3.464e+02	+3.469e-02
1	1	+3.464e+02	+1.359e+01
0	0	+3.600e+02	+Inf
