%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.015e+03	+3.745e+03	+1.075e+04	+0.318
0.100	+6.515e+03	+1.750e+03	+1.017e+04	+0.212
0.200	+8.717e+03	+3.076e+03	+1.078e+04	+0.261
0.300	+7.758e+03	+3.026e+03	+1.015e+04	+0.281
0.400	+6.962e+03	+3.748e+03	+1.115e+04	+0.350
0.500	+6.178e+03	+3.336e+03	+9.378e+03	+0.351
0.600	+7.951e+03	+2.172e+03	+1.118e+04	+0.215
0.700	+8.671e+03	+2.135e+03	+1.058e+04	+0.198
0.800	+8.327e+03	+3.455e+03	+1.081e+04	+0.293
0.900	+7.713e+03	+2.040e+03	+9.073e+03	+0.209
1.000	+7.692e+03	+3.372e+03	+9.014e+03	+0.305
1.100	+7.298e+03	+1.708e+03	+9.707e+03	+0.190
1.200	+6.024e+03	+1.672e+03	+9.289e+03	+0.217
1.300	+7.924e+03	+6.577e+02	+9.773e+03	+0.077
1.400	+7.542e+03	+2.078e+03	+9.287e+03	+0.216
1.500	+6.642e+03	+2.042e+03	+1.159e+04	+0.235
1.600	+8.409e+03	+2.557e+03	+9.161e+03	+0.233
1.700	+8.455e+03	+2.305e+03	+9.130e+03	+0.214
1.800	+7.229e+03	+2.364e+03	+8.769e+03	+0.246
1.900	+7.543e+03	+2.584e+03	+1.077e+04	+0.255
2.000	+8.436e+03	+3.481e+03	+9.299e+03	+0.292
2.100	+8.081e+03	+3.077e+03	+1.044e+04	+0.276
2.200	+8.769e+03	+1.714e+03	+9.826e+03	+0.164
2.300	+6.961e+03	+1.929e+03	+9.055e+03	+0.217
2.400	+8.325e+03	+2.552e+03	+9.915e+03	+0.235
2.500	+8.005e+03	+2.756e+03	+9.978e+03	+0.256
2.600	+7.195e+03	+1.574e+03	+9.276e+03	+0.179
2.700	+7.728e+03	+2.421e+03	+1.105e+04	+0.239
2.800	+7.906e+03	+2.354e+03	+9.997e+03	+0.229
2.900	+6.854e+03	+2.091e+03	+1.099e+04	+0.234
3.000	+9.097e+03	+2.392e+03	+1.086e+04	+0.208
3.100	+8.392e+03	+2.008e+03	+1.144e+04	+0.193
3.200	+7.426e+03	+2.960e+03	+9.306e+03	+0.285
3.300	+6.578e+03	+1.811e+03	+1.028e+04	+0.216
3.400	+7.477e+03	+3.110e+03	+1.029e+04	+0.294
3.500	+7.037e+03	+2.158e+03	+9.402e+03	+0.235
3.600	+8.850e+03	+2.072e+03	+1.055e+04	+0.190
3.700	+7.104e+03	+2.409e+03	+1.064e+04	+0.253
3.800	+7.391e+03	+1.769e+03	+8.456e+03	+0.193
3.900	+8.063e+03	+2.635e+03	+9.942e+03	+0.246
4.000	+6.480e+03	+3.043e+03	+1.079e+04	+0.320
4.100	+6.940e+03	+2.791e+03	+1.024e+04	+0.287
4.200	+8.346e+03	+2.120e+03	+9.189e+03	+0.203
4.300	+7.541e+03	+2.160e+03	+9.707e+03	+0.223
4.400	+7.306e+03	+3.024e+03	+9.726e+03	+0.293
4.500	+8.299e+03	+2.388e+03	+9.709e+03	+0.223
4.600	+7.363e+03	+1.257e+03	+9.446e+03	+0.146
4.700	+8.230e+03	+2.764e+03	+1.085e+04	+0.251
4.800	+6.514e+03	+3.811e+03	+9.235e+03	+0.369
4.900	+6.749e+03	+2.885e+03	+9.124e+03	+0.299
5.000	+7.435e+03	+2.302e+03	+9.656e+03	+0.236
5.100	+7.931e+03	+1.032e+03	+1.089e+04	+0.115
5.200	+6.729e+03	+2.558e+03	+9.859e+03	+0.275
5.300	+8.261e+03	+2.606e+03	+8.632e+03	+0.240
5.400	+7.303e+03	+2.808e+03	+1.063e+04	+0.278
5.500	+7.992e+03	+2.912e+03	+9.186e+03	+0.267
5.600	+7.511e+03	+2.948e+03	+1.015e+04	+0.282
5.700	+7.027e+03	+2.685e+03	+9.838e+03	+0.276
5.800	+6.990e+03	+1.996e+03	+1.089e+04	+0.222
5.900	+8.073e+03	+2.761e+03	+1.048e+04	+0.255
6.000	+7.061e+03	+2.950e+03	+9.639e+03	+0.295
6.100	+7.746e+03	+2.175e+03	+9.438e+03	+0.219
6.200	+7.873e+03	+2.044e+03	+1.052e+04	+0.206
6.300	+8.333e+03	+3.231e+03	+1.018e+04	+0.279
6.400	+6.981e+03	+3.206e+03	+1.003e+04	+0.315
6.500	+7.103e+03	+1.532e+03	+1.056e+04	+0.177
6.600	+6.767e+03	+3.032e+03	+1.043e+04	+0.309
6.700	+7.905e+03	+1.975e+03	+9.083e+03	+0.200
6.800	+6.248e+03	+2.534e+03	+1.008e+04	+0.289
6.900	+8.267e+03	+2.002e+03	+1.102e+04	+0.195
7.000	+6.289e+03	+3.688e+02	+9.369e+03	+0.055
7.100	+6.637e+03	+1.187e+03	+1.081e+04	+0.152
7.200	+7.300e+03	+2.021e+03	+9.775e+03	+0.217
7.300	+7.901e+03	+3.404e+03	+1.060e+04	+0.301
7.400	+7.630e+03	+1.493e+03	+9.865e+03	+0.164
7.500	+7.164e+03	+3.080e+03	+9.522e+03	+0.301
7.600	+6.570e+03	+1.895e+03	+1.000e+04	+0.224
7.700	+6.096e+03	+2.507e+03	+9.750e+03	+0.291
7.800	+7.761e+03	+2.124e+03	+9.786e+03	+0.215
7.900	+7.646e+03	+2.840e+03	+1.064e+04	+0.271
8.000	+6.503e+03	+3.138e+03	+1.017e+04	+0.325
8.100	+7.114e+03	+2.576e+03	+1.036e+04	+0.266
8.200	+8.112e+03	+2.130e+03	+9.844e+03	+0.208
8.300	+6.504e+03	+2.765e+03	+1.175e+04	+0.298
8.400	+7.154e+03	+2.587e+03	+1.078e+04	+0.266
8.500	+4.427e+03	+5.807e+03	+1.028e+04	+0.567
8.600	+5.574e+02	+7.473e+03	+1.013e+04	+0.931
8.700	+9.831e+02	+5.881e+03	+1.067e+04	+0.857
8.800	+1.247e+03	+8.946e+03	+9.271e+03	+0.878
8.900	+2.618e+03	+7.567e+03	+9.456e+03	+0.743
9.000	+2.056e+03	+7.589e+03	+1.099e+04	+0.787
9.100	+1.475e+03	+7.576e+03	+9.949e+03	+0.837
9.200	+1.618e+03	+8.482e+03	+1.041e+04	+0.840
9.300	+8.273e+02	+7.885e+03	+8.822e+03	+0.905
9.400	+2.559e+03	+6.370e+03	+9.471e+03	+0.713
9.500	+1.706e+03	+7.259e+03	+9.706e+03	+0.810
9.600	+2.337e+03	+7.702e+03	+9.902e+03	+0.767
9.700	+1.758e+03	+7.917e+03	+9.622e+03	+0.818
9.800	+2.475e+03	+8.951e+03	+9.396e+03	+0.783
9.900	+2.718e+03	+8.309e+03	+8.547e+03	+0.753
10.000	+2.756e+03	+7.602e+03	+9.783e+03	+0.734
10.100	+2.951e+03	+8.173e+03	+9.105e+03	+0.735
10.200	+2.110e+03	+8.838e+03	+1.042e+04	+0.807
10.300	+1.371e+03	+8.202e+03	+1.058e+04	+0.857
