%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+8.976e-01
1	1	+8.976e-01	+1.778e-02
3	3	+9.154e-01	+4.336e+00
2	2	+5.252e+00	+2.356e+00
1	1	+7.608e+00	+4.748e+00
2	2	+1.236e+01	+1.262e+00
1	1	+1.362e+01	+2.730e+00
3	3	+1.635e+01	+5.406e+00
2	2	+2.175e+01	+3.914e+00
1	1	+2.567e+01	+2.349e+01
3	3	+4.916e+01	+1.528e+01
2	2	+6.444e+01	+5.791e-01
1	1	+6.502e+01	+9.781e+00
2	2	+7.480e+01	+1.101e+00
1	1	+7.590e+01	+1.088e+01
2	2	+8.678e+01	+3.943e-01
1	1	+8.718e+01	+7.790e-01
3	3	+8.796e+01	+2.568e+01
1	1	+1.136e+02	+1.430e+01
2	2	+1.279e+02	+2.141e+00
1	1	+1.301e+02	+3.397e+00
3	3	+1.335e+02	+4.161e+00
2	2	+1.376e+02	+3.135e+00
1	1	+1.408e+02	+4.130e+00
2	2	+1.449e+02	+5.325e-01
1	1	+1.454e+02	+2.768e-01
3	3	+1.457e+02	+4.460e+00
2	2	+1.502e+02	+4.259e+00
1	1	+1.544e+02	+8.442e-01
3	3	+1.553e+02	+1.220e+01
2	2	+1.675e+02	+2.467e+00
1	1	+1.699e+02	+3.779e+00
2	2	+1.737e+02	+1.240e-01
1	1	+1.738e+02	+5.294e+00
2	2	+1.791e+02	+4.037e+00
1	1	+1.832e+02	+5.796e+00
3	3	+1.890e+02	+1.028e+01
2	2	+1.992e+02	+2.081e+01
1	1	+2.201e+02	+2.034e+00
2	2	+2.221e+02	+1.465e+00
1	1	+2.236e+02	+3.003e+01
2	2	+2.536e+02	+7.944e+00
1	1	+2.615e+02	+1.297e+00
2	2	+2.628e+02	+2.883e+00
1	1	+2.657e+02	+3.673e+00
3	3	+2.694e+02	+2.496e+00
2	2	+2.719e+02	+7.000e+00
1	1	+2.789e+02	+4.130e-01
2	2	+2.793e+02	+1.139e+00
1	1	+2.804e+02	+4.799e+00
2	2	+2.852e+02	+2.302e+00
1	1	+2.875e+02	+9.424e+00
3	3	+2.970e+02	+4.313e+00
2	2	+3.013e+02	+3.922e+00
1	1	+3.052e+02	+2.132e+01
2	2	+3.265e+02	+3.747e+00
1	1	+3.303e+02	+1.069e+00
2	2	+3.313e+02	+8.327e+00
1	1	+3.397e+02	+6.660e-01
2	2	+3.403e+02	+7.506e-01
1	1	+3.411e+02	+6.262e+00
2	2	+3.473e+02	+4.433e+00
1	1	+3.518e+02	+4.329e+00
2	2	+3.561e+02	+1.929e+00
1	1	+3.580e+02	+4.937e+00
2	2	+3.630e+02	+6.944e+00
1	1	+3.699e+02	+3.898e+00
3	3	+3.738e+02	+3.587e+01
2	2	+4.097e+02	+1.361e+01
1	1	+4.233e+02	+8.265e-01
2	2	+4.241e+02	+3.017e+00
1	1	+4.271e+02	+6.094e+00
2	2	+4.332e+02	+2.439e+00
1	1	+4.357e+02	+1.329e+01
2	2	+4.489e+02	+4.876e+00
1	1	+4.538e+02	+4.161e+00
3	3	+4.580e+02	+1.134e+01
2	2	+4.693e+02	+1.075e+01
1	1	+4.801e+02	+1.352e+00
2	2	+4.814e+02	+2.198e+00
1	1	+4.836e+02	+1.582e+01
2	2	+4.994e+02	+5.617e-01
0	0	+5.000e+02	+Inf
