%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.518e+01
2	2	+1.518e+01	+8.788e-01
1	1	+1.606e+01	+7.437e+00
2	2	+2.350e+01	+2.717e-01
1	1	+2.377e+01	+1.813e+00
3	3	+2.558e+01	+1.650e+00
2	2	+2.723e+01	+4.220e+00
1	1	+3.145e+01	+1.568e+00
3	3	+3.302e+01	+5.127e+00
1	1	+3.815e+01	+5.061e+00
2	2	+4.321e+01	+2.336e+00
1	1	+4.554e+01	+1.298e+01
2	2	+5.852e+01	+1.733e+01
1	1	+7.586e+01	+3.714e+00
3	3	+7.957e+01	+3.373e+00
2	2	+8.295e+01	+1.421e+01
1	1	+9.716e+01	+6.008e+00
2	2	+1.032e+02	+2.052e+00
1	1	+1.052e+02	+1.171e+01
2	2	+1.169e+02	+7.234e+00
1	1	+1.242e+02	+8.037e+00
2	2	+1.322e+02	+2.367e+00
1	1	+1.346e+02	+9.192e+00
2	2	+1.438e+02	+5.520e+00
1	1	+1.493e+02	+5.065e+00
2	2	+1.543e+02	+1.249e+01
1	1	+1.668e+02	+1.816e+01
2	2	+1.850e+02	+2.828e-01
1	1	+1.853e+02	+1.825e+00
2	2	+1.871e+02	+5.940e+00
1	1	+1.930e+02	+2.073e+01
3	3	+2.138e+02	+7.453e+00
2	2	+2.212e+02	+2.831e+00
1	1	+2.241e+02	+5.031e+00
2	2	+2.291e+02	+2.055e+00
1	1	+2.311e+02	+6.907e+00
3	3	+2.380e+02	+2.214e+00
2	2	+2.403e+02	+1.870e+00
1	1	+2.421e+02	+2.103e+01
2	2	+2.632e+02	+1.102e+01
1	1	+2.742e+02	+1.167e+00
3	3	+2.753e+02	+3.120e+00
2	2	+2.785e+02	+4.025e+00
1	1	+2.825e+02	+1.574e+00
3	3	+2.841e+02	+6.364e+00
2	2	+2.904e+02	+4.232e+00
1	1	+2.947e+02	+5.685e+00
2	2	+3.003e+02	+8.890e-01
1	1	+3.012e+02	+1.149e+00
2	2	+3.024e+02	+4.458e+00
1	1	+3.068e+02	+1.684e+00
2	2	+3.085e+02	+3.424e+00
1	1	+3.120e+02	+1.598e+01
2	2	+3.279e+02	+3.383e+00
1	1	+3.313e+02	+2.927e+01
2	2	+3.606e+02	+1.886e+01
1	1	+3.794e+02	+9.673e+00
2	2	+3.891e+02	+5.107e+00
1	1	+3.942e+02	+5.717e-01
3	3	+3.948e+02	+2.290e+01
2	2	+4.177e+02	+5.026e+00
1	1	+4.227e+02	+4.453e+00
2	2	+4.272e+02	+3.920e-01
1	1	+4.276e+02	+1.409e+01
2	2	+4.416e+02	+4.129e+00
1	1	+4.458e+02	+3.997e+00
2	2	+4.498e+02	+2.502e+00
1	1	+4.523e+02	+4.253e+00
2	2	+4.565e+02	+6.484e+00
1	1	+4.630e+02	+9.393e-01
2	2	+4.640e+02	+5.593e-01
1	1	+4.645e+02	+1.069e-01
2	2	+4.646e+02	+2.371e+00
1	1	+4.670e+02	+3.786e+00
2	2	+4.708e+02	+2.186e+00
1	1	+4.730e+02	+3.220e+00
2	2	+4.762e+02	+3.545e+00
1	1	+4.797e+02	+3.890e+00
3	3	+4.836e+02	+1.638e+01
0	0	+5.000e+02	+Inf
