%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+6.788e+00
3	3	+6.788e+00	+1.179e+00
2	2	+7.967e+00	+7.997e+00
1	1	+1.596e+01	+4.076e-02
3	3	+1.601e+01	+1.454e+00
2	2	+1.746e+01	+8.458e-01
1	1	+1.830e+01	+7.943e+00
2	2	+2.625e+01	+1.857e+00
1	1	+2.810e+01	+9.169e+00
3	3	+3.727e+01	+5.756e+00
1	1	+4.303e+01	+3.338e+00
3	3	+4.637e+01	+3.937e+00
1	1	+5.030e+01	+5.231e-01
2	2	+5.083e+01	+2.110e-01
1	1	+5.104e+01	+2.164e+01
2	2	+7.268e+01	+8.632e+00
1	1	+8.131e+01	+6.664e+00
2	2	+8.797e+01	+6.870e-01
1	1	+8.866e+01	+9.532e+00
3	3	+9.819e+01	+6.849e-01
2	2	+9.888e+01	+8.534e+00
1	1	+1.074e+02	+1.285e+01
2	2	+1.203e+02	+1.238e+01
1	1	+1.326e+02	+1.221e+00
2	2	+1.339e+02	+4.354e+00
1	1	+1.382e+02	+5.018e+00
3	3	+1.432e+02	+1.306e+00
2	2	+1.445e+02	+1.116e+01
1	1	+1.557e+02	+8.397e+00
3	3	+1.641e+02	+2.777e+00
2	2	+1.669e+02	+4.728e-01
1	1	+1.673e+02	+1.287e+00
3	3	+1.686e+02	+1.365e+00
2	2	+1.700e+02	+1.776e+00
1	1	+1.718e+02	+6.883e+00
2	2	+1.787e+02	+1.833e+00
1	1	+1.805e+02	+1.758e+01
2	2	+1.981e+02	+9.749e-01
1	1	+1.990e+02	+1.867e-01
2	2	+1.992e+02	+8.212e-01
1	1	+2.000e+02	+1.228e+01
2	2	+2.123e+02	+4.324e+00
1	1	+2.166e+02	+8.088e-01
2	2	+2.175e+02	+7.412e+00
1	1	+2.249e+02	+1.514e+00
2	2	+2.264e+02	+5.272e+00
1	1	+2.317e+02	+6.209e-01
3	3	+2.323e+02	+1.977e+01
2	2	+2.521e+02	+4.919e+00
1	1	+2.570e+02	+1.820e+00
3	3	+2.588e+02	+8.223e+00
2	2	+2.670e+02	+3.772e+00
1	1	+2.708e+02	+1.780e+01
2	2	+2.886e+02	+3.789e+00
1	1	+2.924e+02	+1.517e+00
2	2	+2.939e+02	+5.890e-01
1	1	+2.945e+02	+1.273e+01
2	2	+3.072e+02	+4.631e+00
1	1	+3.118e+02	+5.121e+00
2	2	+3.170e+02	+4.345e+00
1	1	+3.213e+02	+8.831e+00
3	3	+3.301e+02	+6.801e+00
2	2	+3.369e+02	+4.711e+00
1	1	+3.417e+02	+4.386e+00
2	2	+3.460e+02	+2.261e-01
1	1	+3.463e+02	+3.346e+00
3	3	+3.496e+02	+8.733e+00
2	2	+3.583e+02	+2.248e+00
1	1	+3.606e+02	+9.829e-01
3	3	+3.616e+02	+5.906e+00
2	2	+3.675e+02	+1.137e+00
1	1	+3.686e+02	+7.678e-01
3	3	+3.694e+02	+3.949e+00
2	2	+3.733e+02	+5.283e+00
1	1	+3.786e+02	+3.045e+00
2	2	+3.817e+02	+1.105e+01
1	1	+3.927e+02	+1.309e+00
3	3	+3.940e+02	+1.671e+01
1	1	+4.107e+02	+1.042e+01
2	2	+4.212e+02	+4.923e+00
1	1	+4.261e+02	+2.018e+01
3	3	+4.463e+02	+8.145e-01
2	2	+4.471e+02	+1.617e+00
1	1	+4.487e+02	+6.116e+00
2	2	+4.548e+02	+1.268e+01
1	1	+4.675e+02	+1.411e+00
2	2	+4.689e+02	+2.680e+00
1	1	+4.716e+02	+2.677e+01
2	2	+4.983e+02	+1.661e+00
0	0	+5.000e+02	+Inf
