%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.842e+00
1	1	+1.842e+00	+1.622e+00
2	2	+3.464e+00	+4.321e+00
1	1	+7.785e+00	+4.296e+00
3	3	+1.208e+01	+4.491e+00
2	2	+1.657e+01	+1.379e+00
1	1	+1.795e+01	+4.367e+00
2	2	+2.232e+01	+2.039e+00
1	1	+2.436e+01	+2.945e+01
3	3	+5.381e+01	+2.112e+01
1	1	+7.493e+01	+1.301e+01
2	2	+8.794e+01	+2.654e+00
1	1	+9.059e+01	+2.304e+01
2	2	+1.136e+02	+2.249e+00
1	1	+1.159e+02	+8.471e+00
2	2	+1.244e+02	+6.930e-02
1	1	+1.244e+02	+3.929e+01
3	3	+1.637e+02	+7.459e+00
2	2	+1.712e+02	+4.573e+00
1	1	+1.757e+02	+6.096e+00
3	3	+1.818e+02	+4.234e-01
2	2	+1.823e+02	+4.835e+00
1	1	+1.871e+02	+1.307e+00
2	2	+1.884e+02	+9.062e+00
1	1	+1.975e+02	+4.516e+00
2	2	+2.020e+02	+1.180e+00
1	1	+2.032e+02	+9.490e+00
2	2	+2.127e+02	+1.838e+00
1	1	+2.145e+02	+2.991e+00
2	2	+2.175e+02	+2.039e+00
1	1	+2.195e+02	+8.973e+00
0	0	+2.285e+02	+Inf
