%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.129e+03	+1.902e+03	+9.747e+03	+0.211
0.100	+7.499e+03	+2.921e+03	+1.039e+04	+0.280
0.200	+7.020e+03	+2.257e+03	+9.864e+03	+0.243
0.300	+6.996e+03	+2.656e+03	+9.875e+03	+0.275
0.400	+6.523e+03	+2.819e+03	+1.011e+04	+0.302
0.500	+7.532e+03	+3.288e+03	+1.002e+04	+0.304
0.600	+8.025e+03	+2.072e+03	+1.046e+04	+0.205
0.700	+7.896e+03	+2.823e+03	+9.703e+03	+0.263
0.800	+8.446e+03	+2.587e+03	+1.072e+04	+0.235
0.900	+6.368e+03	+2.195e+03	+1.028e+04	+0.256
1.000	+8.847e+03	+1.837e+03	+1.013e+04	+0.172
1.100	+7.459e+03	+2.949e+03	+9.479e+03	+0.283
1.200	+6.792e+03	+2.461e+03	+1.086e+04	+0.266
1.300	+7.381e+03	+1.972e+03	+9.931e+03	+0.211
1.400	+7.148e+03	+2.891e+03	+1.112e+04	+0.288
1.500	+9.213e+03	+1.988e+03	+8.331e+03	+0.177
1.600	+6.431e+03	+3.264e+03	+9.533e+03	+0.337
1.700	+7.301e+03	+2.410e+03	+1.056e+04	+0.248
1.800	+7.446e+03	+2.194e+03	+9.131e+03	+0.228
1.900	+7.100e+03	+2.336e+03	+1.051e+04	+0.248
2.000	+8.175e+03	+2.313e+03	+9.535e+03	+0.221
2.100	+8.039e+03	+2.446e+03	+9.438e+03	+0.233
2.200	+7.488e+03	+3.142e+03	+9.362e+03	+0.296
2.300	+7.770e+03	+2.428e+03	+9.617e+03	+0.238
2.400	+7.052e+03	+1.830e+03	+1.064e+04	+0.206
2.500	+6.341e+03	+2.983e+03	+9.064e+03	+0.320
2.600	+8.176e+03	+2.773e+03	+1.114e+04	+0.253
2.700	+6.912e+03	+2.585e+03	+8.847e+03	+0.272
2.800	+7.815e+03	+2.299e+03	+1.047e+04	+0.227
2.900	+7.728e+03	+2.966e+03	+1.060e+04	+0.277
3.000	+8.449e+03	+2.058e+03	+1.167e+04	+0.196
3.100	+7.145e+03	+1.368e+03	+9.533e+03	+0.161
3.200	+7.721e+03	+2.609e+03	+1.085e+04	+0.253
3.300	+7.135e+03	+1.765e+03	+1.108e+04	+0.198
3.400	+7.323e+03	+3.130e+03	+1.099e+04	+0.299
3.500	+7.864e+03	+3.147e+03	+1.032e+04	+0.286
3.600	+5.817e+03	+2.851e+03	+1.013e+04	+0.329
3.700	+7.235e+03	+2.633e+03	+1.045e+04	+0.267
3.800	+7.495e+03	+2.449e+03	+9.577e+03	+0.246
3.900	+7.092e+03	+2.287e+03	+1.054e+04	+0.244
4.000	+7.071e+03	+1.857e+03	+9.177e+03	+0.208
4.100	+7.449e+03	+3.015e+03	+1.027e+04	+0.288
4.200	+7.872e+03	+2.710e+03	+1.077e+04	+0.256
4.300	+6.586e+03	+3.211e+03	+1.055e+04	+0.328
4.400	+7.693e+03	+2.048e+03	+1.006e+04	+0.210
4.500	+7.899e+03	+2.879e+03	+1.066e+04	+0.267
4.600	+7.337e+03	+2.206e+03	+1.058e+04	+0.231
4.700	+6.404e+03	+3.316e+03	+9.610e+03	+0.341
4.800	+7.854e+03	+2.154e+03	+1.242e+04	+0.215
4.900	+6.748e+03	+2.168e+03	+1.089e+04	+0.243
5.000	+7.715e+03	+2.458e+03	+9.382e+03	+0.242
5.100	+7.503e+03	+2.231e+03	+1.053e+04	+0.229
