%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+9.260e+00
1	1	+9.260e+00	+2.396e+00
2	2	+1.166e+01	+1.001e+01
1	1	+2.166e+01	+8.797e+00
2	2	+3.046e+01	+2.784e+00
1	1	+3.324e+01	+3.038e+01
2	2	+6.362e+01	+5.205e-01
1	1	+6.414e+01	+1.264e+01
2	2	+7.678e+01	+1.006e+00
1	1	+7.779e+01	+6.541e+00
2	2	+8.433e+01	+8.454e+00
1	1	+9.278e+01	+2.691e+00
2	2	+9.547e+01	+4.766e+00
1	1	+1.002e+02	+4.231e+00
2	2	+1.045e+02	+6.086e+00
1	1	+1.106e+02	+3.875e+00
3	3	+1.144e+02	+4.182e+00
2	2	+1.186e+02	+2.089e+00
1	1	+1.207e+02	+3.878e+00
2	2	+1.246e+02	+2.079e+00
1	1	+1.267e+02	+5.203e-01
2	2	+1.272e+02	+5.392e+00
1	1	+1.326e+02	+3.873e-01
2	2	+1.330e+02	+1.935e+00
1	1	+1.349e+02	+4.726e+00
3	3	+1.396e+02	+1.846e+01
1	1	+1.581e+02	+6.592e+00
2	2	+1.647e+02	+3.112e-01
1	1	+1.650e+02	+1.626e+01
2	2	+1.812e+02	+1.487e+00
1	1	+1.827e+02	+6.151e+00
3	3	+1.889e+02	+5.519e+00
2	2	+1.944e+02	+2.198e+00
1	1	+1.966e+02	+7.816e+00
3	3	+2.044e+02	+1.727e+01
1	1	+2.217e+02	+3.924e+00
2	2	+2.256e+02	+1.891e+00
1	1	+2.275e+02	+1.614e+00
2	2	+2.291e+02	+6.455e+00
1	1	+2.356e+02	+1.198e+01
3	3	+2.475e+02	+7.327e-02
2	2	+2.476e+02	+3.451e+00
1	1	+2.511e+02	+5.645e+00
3	3	+2.567e+02	+6.797e+00
2	2	+2.635e+02	+2.195e+00
1	1	+2.657e+02	+7.363e+00
3	3	+2.731e+02	+1.956e+01
1	1	+2.926e+02	+6.153e+00
2	2	+2.988e+02	+6.828e-01
1	1	+2.995e+02	+1.131e+01
3	3	+3.108e+02	+5.807e+00
2	2	+3.166e+02	+2.430e+00
1	1	+3.190e+02	+6.120e-01
2	2	+3.196e+02	+2.608e+00
1	1	+3.222e+02	+1.670e+00
3	3	+3.239e+02	+1.736e+00
2	2	+3.256e+02	+6.132e+00
1	1	+3.318e+02	+1.313e+01
3	3	+3.449e+02	+2.658e+01
1	1	+3.715e+02	+5.984e-01
3	3	+3.721e+02	+1.310e+01
1	1	+3.852e+02	+1.159e+01
3	3	+3.968e+02	+1.979e+00
2	2	+3.988e+02	+1.143e+01
1	1	+4.102e+02	+2.399e+00
2	2	+4.126e+02	+1.680e+01
1	1	+4.294e+02	+1.920e+00
2	2	+4.313e+02	+8.685e+00
1	1	+4.400e+02	+4.455e+00
2	2	+4.444e+02	+3.065e-01
1	1	+4.448e+02	+2.409e+01
2	2	+4.688e+02	+9.426e+00
1	1	+4.783e+02	+5.099e+00
2	2	+4.834e+02	+1.515e-01
1	1	+4.835e+02	+1.020e+00
3	3	+4.845e+02	+3.839e+00
1	1	+4.884e+02	+1.343e-01
2	2	+4.885e+02	+1.149e+01
0	0	+5.000e+02	+Inf
