%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+6.287e-01
2	2	+6.287e-01	+3.773e+00
1	1	+4.402e+00	+1.053e+00
2	2	+5.455e+00	+8.339e-01
1	1	+6.289e+00	+1.450e+01
3	3	+2.079e+01	+1.829e+01
1	1	+3.907e+01	+6.650e+00
3	3	+4.572e+01	+2.818e+00
2	2	+4.854e+01	+1.875e+00
1	1	+5.042e+01	+1.078e+01
2	2	+6.120e+01	+1.227e+00
1	1	+6.242e+01	+6.444e+00
3	3	+6.887e+01	+3.175e-01
2	2	+6.918e+01	+9.692e-01
1	1	+7.015e+01	+1.639e+00
2	2	+7.179e+01	+1.969e+01
1	1	+9.149e+01	+5.534e+00
2	2	+9.702e+01	+1.224e+00
1	1	+9.824e+01	+7.167e+00
2	2	+1.054e+02	+2.161e+00
1	1	+1.076e+02	+4.704e+00
2	2	+1.123e+02	+4.051e+00
1	1	+1.163e+02	+3.411e+00
3	3	+1.197e+02	+3.196e+01
2	2	+1.517e+02	+3.527e+00
1	1	+1.552e+02	+8.256e+00
3	3	+1.635e+02	+1.471e+00
1	1	+1.650e+02	+1.215e+01
2	2	+1.771e+02	+9.292e+00
1	1	+1.864e+02	+5.150e-01
2	2	+1.869e+02	+4.535e+00
1	1	+1.914e+02	+4.969e+00
2	2	+1.964e+02	+7.473e+00
1	1	+2.039e+02	+1.085e+00
3	3	+2.050e+02	+2.239e+00
1	1	+2.072e+02	+2.482e+00
3	3	+2.097e+02	+2.033e+01
1	1	+2.300e+02	+3.600e+01
3	3	+2.660e+02	+1.079e-01
2	2	+2.661e+02	+3.359e+00
1	1	+2.695e+02	+4.369e+00
2	2	+2.739e+02	+3.218e+00
1	1	+2.771e+02	+3.979e+00
2	2	+2.811e+02	+1.234e+00
1	1	+2.823e+02	+1.305e+00
0	0	+2.836e+02	+Inf
