%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.689e-01
2	2	+3.689e-01	+1.048e+00
1	1	+1.417e+00	+6.803e-01
3	3	+2.098e+00	+3.994e+00
1	1	+6.092e+00	+6.514e+00
2	2	+1.261e+01	+9.383e-01
1	1	+1.354e+01	+2.315e+00
3	3	+1.586e+01	+1.007e+01
2	2	+2.593e+01	+1.034e+01
1	1	+3.627e+01	+7.881e-01
2	2	+3.706e+01	+4.259e-01
1	1	+3.749e+01	+1.761e+01
2	2	+5.510e+01	+4.662e+00
1	1	+5.976e+01	+1.297e+00
2	2	+6.105e+01	+6.585e+00
1	1	+6.764e+01	+4.496e+00
3	3	+7.214e+01	+1.074e+01
2	2	+8.288e+01	+1.127e+00
1	1	+8.400e+01	+7.016e-01
2	2	+8.471e+01	+3.268e+00
1	1	+8.797e+01	+6.152e+00
2	2	+9.413e+01	+2.219e+00
1	1	+9.634e+01	+1.650e+00
2	2	+9.799e+01	+3.306e+00
1	1	+1.013e+02	+9.214e+00
3	3	+1.105e+02	+8.185e+00
2	2	+1.187e+02	+2.173e+00
1	1	+1.209e+02	+2.505e+00
2	2	+1.234e+02	+1.981e+00
1	1	+1.254e+02	+4.383e-01
3	3	+1.258e+02	+3.545e+00
2	2	+1.293e+02	+2.826e+00
1	1	+1.322e+02	+5.517e+00
2	2	+1.377e+02	+1.388e+00
1	1	+1.391e+02	+7.517e-01
2	2	+1.398e+02	+4.280e+00
1	1	+1.441e+02	+7.905e-01
3	3	+1.449e+02	+1.278e+00
2	2	+1.462e+02	+1.892e+00
1	1	+1.481e+02	+9.469e+00
2	2	+1.575e+02	+9.242e-01
1	1	+1.585e+02	+4.884e+00
2	2	+1.633e+02	+1.793e+00
1	1	+1.651e+02	+1.560e+00
2	2	+1.667e+02	+1.504e+01
1	1	+1.817e+02	+1.217e+00
3	3	+1.829e+02	+1.183e+00
2	2	+1.841e+02	+7.452e+00
1	1	+1.916e+02	+5.083e+00
2	2	+1.967e+02	+3.334e+00
0	0	+2.000e+02	+Inf
