%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.127e+03	+1.836e+03	+1.087e+04	+0.184
0.100	+5.961e+03	+2.746e+03	+1.063e+04	+0.315
0.200	+8.725e+03	+1.878e+03	+9.404e+03	+0.177
0.300	+8.025e+03	+1.626e+03	+1.059e+04	+0.169
0.400	+7.249e+03	+4.137e+03	+9.860e+03	+0.363
0.500	+7.235e+03	+2.023e+03	+9.617e+03	+0.219
0.600	+8.321e+03	+2.431e+03	+8.915e+03	+0.226
0.700	+7.975e+03	+2.406e+03	+1.121e+04	+0.232
0.800	+6.288e+03	+1.918e+03	+9.991e+03	+0.234
0.900	+8.055e+03	+2.628e+03	+9.022e+03	+0.246
1.000	+7.728e+03	+2.884e+03	+9.211e+03	+0.272
1.100	+6.761e+03	+3.632e+03	+1.020e+04	+0.349
1.200	+6.798e+03	+2.704e+03	+1.078e+04	+0.285
1.300	+7.495e+03	+8.207e+02	+9.688e+03	+0.099
1.400	+6.868e+03	+3.375e+03	+1.014e+04	+0.329
1.500	+7.166e+03	+1.726e+03	+1.025e+04	+0.194
1.600	+7.231e+03	+2.374e+03	+8.443e+03	+0.247
1.700	+7.026e+03	+2.029e+03	+1.065e+04	+0.224
1.800	+7.258e+03	+3.882e+03	+9.243e+03	+0.348
1.900	+7.475e+03	+2.762e+03	+8.789e+03	+0.270
2.000	+6.697e+03	+4.068e+03	+1.027e+04	+0.378
2.100	+6.684e+03	+2.931e+03	+8.806e+03	+0.305
2.200	+6.729e+03	+2.282e+03	+1.053e+04	+0.253
2.300	+6.287e+03	+1.031e+03	+9.953e+03	+0.141
2.400	+7.738e+03	+2.916e+03	+1.008e+04	+0.274
2.500	+7.348e+03	+2.182e+03	+9.431e+03	+0.229
2.600	+7.300e+03	+1.666e+03	+8.855e+03	+0.186
2.700	+7.103e+03	+1.941e+03	+1.027e+04	+0.215
2.800	+7.333e+03	+3.988e+03	+1.072e+04	+0.352
2.900	+7.569e+03	+2.565e+03	+1.026e+04	+0.253
3.000	+7.583e+03	+5.607e+02	+1.159e+04	+0.069
3.100	+7.047e+03	+3.997e+03	+1.027e+04	+0.362
3.200	+7.730e+03	+3.408e+03	+8.239e+03	+0.306
3.300	+7.684e+03	+3.012e+03	+9.825e+03	+0.282
3.400	+7.156e+03	+2.184e+03	+9.364e+03	+0.234
3.500	+7.183e+03	+3.273e+03	+9.843e+03	+0.313
3.600	+8.171e+03	+3.024e+03	+1.019e+04	+0.270
3.700	+6.611e+03	+3.712e+03	+9.796e+03	+0.360
3.800	+8.037e+03	+2.105e+03	+1.041e+04	+0.208
3.900	+7.876e+03	+2.727e+03	+1.001e+04	+0.257
4.000	+7.907e+03	+2.723e+03	+1.090e+04	+0.256
4.100	+8.363e+03	+3.001e+03	+8.775e+03	+0.264
4.200	+6.584e+03	+3.216e+03	+9.627e+03	+0.328
4.300	+4.604e+03	+5.568e+03	+9.274e+03	+0.547
4.400	+5.614e+03	+4.950e+03	+1.058e+04	+0.469
4.500	+4.986e+03	+5.204e+03	+8.332e+03	+0.511
4.600	+5.153e+03	+5.472e+03	+1.085e+04	+0.515
4.700	+5.297e+03	+4.640e+03	+8.795e+03	+0.467
4.800	+6.070e+03	+5.271e+03	+8.625e+03	+0.465
4.900	+5.146e+03	+4.751e+03	+1.020e+04	+0.480
5.000	+5.940e+03	+4.595e+03	+1.028e+04	+0.436
5.100	+5.201e+03	+5.871e+03	+9.846e+03	+0.530
5.200	+4.145e+03	+6.371e+03	+1.038e+04	+0.606
5.300	+5.862e+03	+5.834e+03	+1.002e+04	+0.499
5.400	+4.792e+03	+4.274e+03	+9.609e+03	+0.471
5.500	+5.206e+03	+5.011e+03	+1.027e+04	+0.490
