%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.901e+01
2	2	+1.901e+01	+9.631e-01
1	1	+1.998e+01	+3.896e+00
3	3	+2.387e+01	+2.426e+01
2	2	+4.814e+01	+4.243e+00
1	1	+5.238e+01	+9.119e+00
2	2	+6.150e+01	+5.621e+00
1	1	+6.712e+01	+6.882e+00
3	3	+7.400e+01	+1.103e+01
2	2	+8.503e+01	+5.017e+00
1	1	+9.004e+01	+4.576e+00
2	2	+9.462e+01	+1.473e+00
1	1	+9.609e+01	+7.530e+00
3	3	+1.036e+02	+2.026e+00
2	2	+1.056e+02	+1.734e+00
1	1	+1.074e+02	+5.422e+00
2	2	+1.128e+02	+3.364e+00
1	1	+1.162e+02	+1.108e+00
3	3	+1.173e+02	+8.332e+00
2	2	+1.256e+02	+4.256e+00
1	1	+1.299e+02	+8.850e+00
3	3	+1.387e+02	+2.588e+01
2	2	+1.646e+02	+1.029e+01
1	1	+1.749e+02	+5.850e+00
2	2	+1.807e+02	+1.926e+01
0	0	+2.000e+02	+Inf
