%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.028e+00
1	1	+3.028e+00	+2.868e+00
3	3	+5.896e+00	+1.148e+01
1	1	+1.737e+01	+8.190e+00
2	2	+2.556e+01	+2.583e+00
1	1	+2.815e+01	+1.464e+01
2	2	+4.279e+01	+7.394e+00
1	1	+5.018e+01	+2.104e-01
2	2	+5.039e+01	+9.306e-01
1	1	+5.132e+01	+3.396e-02
2	2	+5.136e+01	+2.567e+00
1	1	+5.392e+01	+1.719e+00
2	2	+5.564e+01	+1.052e+00
1	1	+5.669e+01	+7.280e+00
3	3	+6.397e+01	+5.933e+00
1	1	+6.991e+01	+4.683e+00
2	2	+7.459e+01	+4.190e+00
1	1	+7.878e+01	+2.997e+00
2	2	+8.178e+01	+6.661e+00
1	1	+8.844e+01	+1.193e+00
2	2	+8.963e+01	+1.241e+01
1	1	+1.020e+02	+1.050e+01
3	3	+1.125e+02	+2.569e+01
2	2	+1.382e+02	+8.173e+00
1	1	+1.464e+02	+9.484e+00
2	2	+1.559e+02	+5.705e+00
1	1	+1.616e+02	+4.411e+00
2	2	+1.660e+02	+4.964e-01
1	1	+1.665e+02	+2.375e+00
3	3	+1.689e+02	+2.603e+01
2	2	+1.949e+02	+5.107e+00
0	0	+2.000e+02	+Inf
