%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+9.291e+03	+2.068e+03	+1.011e+04	+0.182
0.100	+7.711e+03	+1.503e+03	+9.589e+03	+0.163
0.200	+7.983e+03	+1.092e+03	+9.613e+03	+0.120
0.300	+6.923e+03	+2.005e+03	+1.017e+04	+0.225
0.400	+7.687e+03	+1.671e+03	+9.118e+03	+0.179
0.500	+8.079e+03	+2.452e+03	+9.633e+03	+0.233
0.600	+8.470e+03	+2.652e+03	+1.081e+04	+0.238
0.700	+8.991e+03	+2.454e+03	+9.761e+03	+0.214
0.800	+9.010e+03	+2.109e+03	+1.037e+04	+0.190
0.900	+6.864e+03	+3.175e+03	+9.847e+03	+0.316
1.000	+7.663e+03	+2.025e+03	+1.037e+04	+0.209
1.100	+8.133e+03	+8.080e+02	+1.094e+04	+0.090
1.200	+7.471e+03	+2.883e+03	+9.990e+03	+0.278
1.300	+7.134e+03	+2.266e+03	+1.007e+04	+0.241
1.400	+7.781e+03	+2.908e+03	+1.026e+04	+0.272
1.500	+7.568e+03	+6.956e+02	+9.342e+03	+0.084
1.600	+6.924e+03	+2.724e+03	+1.030e+04	+0.282
1.700	+7.625e+03	+1.386e+03	+1.150e+04	+0.154
1.800	+8.043e+03	+3.166e+03	+9.651e+03	+0.282
1.900	+7.021e+03	+2.298e+03	+1.127e+04	+0.247
2.000	+7.073e+03	+2.454e+03	+1.077e+04	+0.258
2.100	+7.739e+03	+2.946e+03	+1.021e+04	+0.276
2.200	+7.786e+03	+2.326e+03	+8.845e+03	+0.230
2.300	+7.899e+03	+2.387e+03	+9.416e+03	+0.232
2.400	+7.591e+03	+1.989e+03	+1.034e+04	+0.208
2.500	+7.390e+03	+1.436e+03	+9.740e+03	+0.163
2.600	+8.069e+03	+2.452e+03	+9.632e+03	+0.233
2.700	+7.065e+03	+2.965e+03	+1.288e+04	+0.296
2.800	+8.288e+03	+3.365e+03	+1.141e+04	+0.289
2.900	+7.428e+03	+2.419e+03	+1.062e+04	+0.246
3.000	+8.104e+03	+1.453e+03	+1.004e+04	+0.152
3.100	+8.368e+03	+3.385e+03	+1.044e+04	+0.288
3.200	+6.584e+03	+2.680e+03	+9.636e+03	+0.289
3.300	+8.247e+03	+2.220e+03	+1.024e+04	+0.212
3.400	+7.898e+03	+1.927e+03	+1.058e+04	+0.196
3.500	+6.909e+03	+2.734e+03	+9.618e+03	+0.284
3.600	+8.167e+03	+1.500e+03	+1.034e+04	+0.155
3.700	+7.970e+03	+2.192e+03	+9.957e+03	+0.216
3.800	+8.721e+03	+3.754e+03	+9.977e+03	+0.301
3.900	+7.337e+03	+2.497e+03	+9.148e+03	+0.254
