%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+7.345e+00
3	3	+7.345e+00	+5.731e+01
2	2	+6.465e+01	+5.922e+00
1	1	+7.058e+01	+1.086e+01
3	3	+8.143e+01	+1.609e+01
2	2	+9.752e+01	+3.705e+00
1	1	+1.012e+02	+2.559e+00
3	3	+1.038e+02	+8.348e+00
1	1	+1.121e+02	+4.861e+00
2	2	+1.170e+02	+8.135e-01
1	1	+1.178e+02	+1.314e-01
2	2	+1.179e+02	+6.442e+00
1	1	+1.244e+02	+4.479e+00
3	3	+1.289e+02	+4.714e+00
2	2	+1.336e+02	+4.744e-01
1	1	+1.340e+02	+1.662e+00
2	2	+1.357e+02	+6.799e-01
1	1	+1.364e+02	+4.816e+00
3	3	+1.412e+02	+1.179e+00
1	1	+1.424e+02	+5.240e+00
2	2	+1.476e+02	+3.594e+00
1	1	+1.512e+02	+6.459e+00
2	2	+1.577e+02	+1.754e+00
1	1	+1.594e+02	+3.781e+00
2	2	+1.632e+02	+7.591e+00
1	1	+1.708e+02	+1.859e+00
2	2	+1.727e+02	+6.665e-01
1	1	+1.733e+02	+2.745e-01
2	2	+1.736e+02	+6.327e-01
1	1	+1.742e+02	+3.212e+00
3	3	+1.774e+02	+2.255e+01
0	0	+2.000e+02	+Inf
