%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.997e+00
1	1	+1.997e+00	+1.441e+00
2	2	+3.438e+00	+5.684e+00
1	1	+9.123e+00	+3.430e+00
2	2	+1.255e+01	+1.341e+01
1	1	+2.597e+01	+1.806e+00
2	2	+2.777e+01	+5.459e+00
1	1	+3.323e+01	+3.134e+00
2	2	+3.637e+01	+5.239e+00
1	1	+4.161e+01	+5.907e+00
2	2	+4.751e+01	+1.641e+00
1	1	+4.915e+01	+4.286e+00
3	3	+5.344e+01	+9.390e+00
1	1	+6.283e+01	+2.611e+00
2	2	+6.544e+01	+4.969e-01
1	1	+6.594e+01	+4.301e+00
3	3	+7.024e+01	+2.866e+00
1	1	+7.310e+01	+2.443e-01
2	2	+7.335e+01	+2.113e-01
1	1	+7.356e+01	+1.644e+00
2	2	+7.520e+01	+4.538e-01
1	1	+7.566e+01	+1.137e+01
3	3	+8.703e+01	+3.538e+01
2	2	+1.224e+02	+1.706e+01
1	1	+1.395e+02	+1.400e+00
3	3	+1.409e+02	+7.348e-01
2	2	+1.416e+02	+1.896e+00
1	1	+1.435e+02	+1.413e+00
3	3	+1.449e+02	+2.069e+01
2	2	+1.656e+02	+4.968e+00
1	1	+1.706e+02	+2.399e-01
2	2	+1.708e+02	+1.140e-01
1	1	+1.709e+02	+5.357e+00
2	2	+1.763e+02	+1.357e-01
1	1	+1.764e+02	+1.636e+00
3	3	+1.781e+02	+3.147e+00
2	2	+1.812e+02	+1.156e+00
1	1	+1.824e+02	+3.217e+00
2	2	+1.856e+02	+1.035e+01
1	1	+1.959e+02	+2.530e+00
2	2	+1.985e+02	+1.539e+00
0	0	+2.000e+02	+Inf
