%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.799e+03	+1.708e+03	+9.311e+03	+0.201
0.100	+7.273e+03	+3.367e+03	+9.859e+03	+0.316
0.200	+7.232e+03	+3.145e+03	+9.757e+03	+0.303
0.300	+7.351e+03	+3.753e+03	+8.929e+03	+0.338
0.400	+9.127e+03	+3.113e+03	+9.089e+03	+0.254
0.500	+8.408e+03	+2.924e+03	+1.085e+04	+0.258
0.600	+7.250e+03	+2.911e+03	+9.967e+03	+0.286
0.700	+7.778e+03	+2.251e+03	+1.112e+04	+0.224
0.800	+7.919e+03	+1.963e+03	+9.445e+03	+0.199
0.900	+7.868e+03	+2.189e+03	+1.051e+04	+0.218
1.000	+7.698e+03	+3.741e+03	+1.062e+04	+0.327
1.100	+7.199e+03	+3.712e+03	+9.438e+03	+0.340
1.200	+6.892e+03	+3.955e+03	+8.943e+03	+0.365
1.300	+6.848e+03	+1.385e+03	+1.056e+04	+0.168
1.400	+6.933e+03	+1.936e+03	+1.016e+04	+0.218
1.500	+8.149e+03	+2.600e+03	+9.802e+03	+0.242
1.600	+8.279e+03	+2.974e+03	+8.814e+03	+0.264
1.700	+7.579e+03	+2.815e+03	+9.995e+03	+0.271
1.800	+7.828e+03	+2.470e+03	+1.032e+04	+0.240
1.900	+6.498e+03	+2.697e+03	+1.028e+04	+0.293
2.000	+6.533e+03	+2.742e+03	+9.508e+03	+0.296
2.100	+7.405e+03	+2.228e+03	+1.152e+04	+0.231
2.200	+7.534e+03	+2.283e+03	+1.027e+04	+0.233
2.300	+6.441e+03	+3.614e+03	+9.809e+03	+0.359
2.400	+7.738e+03	+2.399e+03	+9.561e+03	+0.237
2.500	+7.346e+03	+2.963e+03	+8.884e+03	+0.287
2.600	+7.037e+03	+3.317e+03	+1.126e+04	+0.320
2.700	+6.933e+03	+3.376e+03	+1.053e+04	+0.327
2.800	+8.571e+03	+2.603e+03	+1.080e+04	+0.233
2.900	+7.711e+03	+3.059e+03	+1.094e+04	+0.284
3.000	+7.047e+03	+2.883e+03	+1.069e+04	+0.290
3.100	+7.152e+03	+2.495e+03	+1.009e+04	+0.259
3.200	+6.837e+03	+1.889e+03	+9.546e+03	+0.216
