%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+9.606e+00
1	1	+9.606e+00	+1.426e+01
2	2	+2.387e+01	+7.368e+00
1	1	+3.124e+01	+5.663e+00
3	3	+3.690e+01	+3.840e-01
2	2	+3.728e+01	+1.555e+00
1	1	+3.884e+01	+6.597e-02
2	2	+3.891e+01	+8.517e-01
1	1	+3.976e+01	+2.933e-02
2	2	+3.979e+01	+1.760e+00
1	1	+4.155e+01	+3.692e-01
2	2	+4.192e+01	+2.699e-01
1	1	+4.219e+01	+4.987e-01
2	2	+4.268e+01	+1.227e+01
1	1	+5.495e+01	+1.592e+00
2	2	+5.654e+01	+1.213e+01
1	1	+6.867e+01	+2.411e+00
2	2	+7.108e+01	+1.429e+00
1	1	+7.251e+01	+5.371e+00
2	2	+7.788e+01	+2.852e+00
1	1	+8.073e+01	+4.451e+01
3	3	+1.252e+02	+6.405e+00
2	2	+1.316e+02	+5.887e+00
1	1	+1.375e+02	+4.703e+00
3	3	+1.422e+02	+5.825e+00
1	1	+1.481e+02	+3.252e+00
3	3	+1.513e+02	+7.527e+00
2	2	+1.588e+02	+1.760e+00
1	1	+1.606e+02	+1.956e+01
2	2	+1.802e+02	+2.333e+00
1	1	+1.825e+02	+4.274e+00
2	2	+1.868e+02	+1.323e+01
0	0	+2.000e+02	+Inf
