%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+9.546e+00
1	1	+9.546e+00	+8.267e+00
2	2	+1.781e+01	+2.043e-01
1	1	+1.802e+01	+3.203e+01
3	3	+5.005e+01	+5.577e+00
1	1	+5.563e+01	+9.007e-01
2	2	+5.653e+01	+1.586e+00
1	1	+5.811e+01	+7.703e+00
3	3	+6.582e+01	+1.560e+01
1	1	+8.141e+01	+6.834e+00
2	2	+8.825e+01	+1.632e+00
1	1	+8.988e+01	+7.452e+00
2	2	+9.733e+01	+2.501e+01
1	1	+1.223e+02	+6.459e+00
2	2	+1.288e+02	+2.122e+00
1	1	+1.309e+02	+5.816e+00
2	2	+1.367e+02	+6.336e+00
1	1	+1.431e+02	+7.568e+00
3	3	+1.506e+02	+4.200e+01
2	2	+1.926e+02	+3.397e+00
1	1	+1.960e+02	+1.663e-01
2	2	+1.962e+02	+3.803e+00
0	0	+2.000e+02	+Inf
