%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.559e+00
1	1	+3.559e+00	+1.212e+01
2	2	+1.568e+01	+5.876e+00
1	1	+2.156e+01	+4.123e+00
3	3	+2.568e+01	+3.658e+00
1	1	+2.934e+01	+2.545e+00
2	2	+3.188e+01	+1.068e+00
1	1	+3.295e+01	+3.272e+00
2	2	+3.622e+01	+7.389e-01
1	1	+3.696e+01	+1.703e+01
3	3	+5.400e+01	+1.348e+01
2	2	+6.747e+01	+6.619e+00
1	1	+7.409e+01	+1.226e+01
2	2	+8.635e+01	+2.192e-02
1	1	+8.637e+01	+2.101e+00
2	2	+8.847e+01	+8.032e+00
1	1	+9.651e+01	+1.399e+00
2	2	+9.791e+01	+6.658e+00
1	1	+1.046e+02	+2.662e-01
2	2	+1.048e+02	+6.136e-02
1	1	+1.049e+02	+1.875e+01
2	2	+1.236e+02	+5.839e+00
1	1	+1.295e+02	+1.171e+01
2	2	+1.412e+02	+7.057e-01
1	1	+1.419e+02	+7.456e-01
3	3	+1.426e+02	+5.345e+00
2	2	+1.480e+02	+2.874e+00
1	1	+1.509e+02	+3.063e+00
2	2	+1.539e+02	+4.191e+00
1	1	+1.581e+02	+9.774e+00
2	2	+1.679e+02	+2.629e+00
1	1	+1.705e+02	+1.964e+01
3	3	+1.902e+02	+1.103e+00
2	2	+1.913e+02	+8.818e-01
1	1	+1.921e+02	+4.437e+00
3	3	+1.966e+02	+3.420e+00
0	0	+2.000e+02	+Inf
