%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+9.007e-01
1	1	+9.007e-01	+5.210e+00
3	3	+6.111e+00	+9.452e+00
1	1	+1.556e+01	+5.561e+00
3	3	+2.112e+01	+8.978e+00
1	1	+3.010e+01	+2.946e+00
2	2	+3.305e+01	+2.713e-01
1	1	+3.332e+01	+2.160e+00
2	2	+3.548e+01	+2.300e+00
1	1	+3.778e+01	+1.337e+00
2	2	+3.912e+01	+9.169e+00
1	1	+4.828e+01	+4.965e+00
3	3	+5.325e+01	+7.164e+00
2	2	+6.041e+01	+6.766e-01
1	1	+6.109e+01	+1.779e+00
3	3	+6.287e+01	+1.736e+01
1	1	+8.023e+01	+1.640e+01
2	2	+9.663e+01	+2.673e+00
1	1	+9.931e+01	+1.196e+01
3	3	+1.113e+02	+1.628e+01
1	1	+1.275e+02	+7.633e+00
3	3	+1.352e+02	+7.587e+00
1	1	+1.428e+02	+1.375e+00
3	3	+1.441e+02	+1.717e+01
1	1	+1.613e+02	+2.303e+01
2	2	+1.843e+02	+3.203e+00
1	1	+1.875e+02	+1.154e+01
3	3	+1.991e+02	+9.185e-01
0	0	+2.000e+02	+Inf
