%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.335e+03	+2.011e+03	+1.056e+04	+0.241
0.100	+7.244e+03	+2.670e+03	+9.285e+03	+0.269
0.200	+7.418e+03	+1.792e+03	+9.381e+03	+0.195
0.300	+7.802e+03	+2.444e+03	+1.059e+04	+0.239
0.400	+7.834e+03	+2.737e+03	+8.988e+03	+0.259
0.500	+8.576e+03	+3.523e+03	+9.068e+03	+0.291
0.600	+5.994e+03	+2.319e+03	+9.909e+03	+0.279
0.700	+8.295e+03	+2.767e+03	+9.735e+03	+0.250
0.800	+7.410e+03	+2.939e+03	+1.096e+04	+0.284
0.900	+6.826e+03	+2.211e+03	+9.020e+03	+0.245
1.000	+7.037e+03	+2.754e+03	+9.361e+03	+0.281
1.100	+7.886e+03	+2.821e+03	+9.419e+03	+0.263
1.200	+6.263e+03	+2.489e+03	+1.052e+04	+0.284
1.300	+7.331e+03	+2.217e+03	+1.011e+04	+0.232
1.400	+9.253e+03	+2.199e+03	+1.021e+04	+0.192
1.500	+6.344e+03	+2.238e+03	+1.017e+04	+0.261
1.600	+7.094e+03	+8.710e+02	+1.002e+04	+0.109
1.700	+6.643e+03	+2.342e+03	+9.782e+03	+0.261
1.800	+7.782e+03	+1.920e+03	+1.049e+04	+0.198
1.900	+6.969e+03	+7.722e+02	+8.690e+03	+0.100
2.000	+6.522e+03	+2.288e+03	+9.993e+03	+0.260
2.100	+8.810e+03	+3.805e+03	+1.005e+04	+0.302
2.200	+6.660e+03	+1.638e+03	+1.007e+04	+0.197
2.300	+7.144e+03	+2.454e+03	+1.043e+04	+0.256
2.400	+8.266e+03	+2.964e+03	+1.012e+04	+0.264
2.500	+7.449e+03	+3.799e+03	+1.009e+04	+0.338
2.600	+7.857e+03	+2.790e+03	+1.056e+04	+0.262
2.700	+6.818e+03	+2.937e+03	+1.093e+04	+0.301
2.800	+5.782e+03	+2.209e+03	+1.011e+04	+0.276
