%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+9.232e-01
3	3	+9.232e-01	+6.268e+00
2	2	+7.191e+00	+3.085e+00
1	1	+1.028e+01	+9.306e+00
3	3	+1.958e+01	+2.128e+00
2	2	+2.171e+01	+1.693e+00
1	1	+2.340e+01	+3.341e+00
3	3	+2.674e+01	+2.617e+00
2	2	+2.936e+01	+5.845e+00
1	1	+3.521e+01	+7.660e+00
3	3	+4.287e+01	+8.375e+00
2	2	+5.124e+01	+7.389e-01
1	1	+5.198e+01	+1.958e+00
3	3	+5.394e+01	+1.108e+01
1	1	+6.502e+01	+1.034e+01
3	3	+7.535e+01	+9.424e+00
2	2	+8.478e+01	+2.961e+00
1	1	+8.774e+01	+4.348e+00
2	2	+9.209e+01	+1.952e+00
1	1	+9.404e+01	+6.316e+00
2	2	+1.004e+02	+6.218e+00
1	1	+1.066e+02	+1.285e+00
2	2	+1.079e+02	+3.809e+00
1	1	+1.117e+02	+2.500e+00
2	2	+1.142e+02	+1.261e+01
1	1	+1.268e+02	+1.355e+01
2	2	+1.403e+02	+1.267e+01
1	1	+1.530e+02	+1.424e+01
2	2	+1.672e+02	+3.814e+00
1	1	+1.710e+02	+6.134e+00
2	2	+1.772e+02	+6.588e-01
1	1	+1.778e+02	+1.914e+00
3	3	+1.798e+02	+2.025e+01
0	0	+2.000e+02	+Inf
