%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.328e+01
2	2	+1.328e+01	+4.505e+00
1	1	+1.779e+01	+1.273e+01
2	2	+3.051e+01	+6.774e+00
1	1	+3.729e+01	+2.043e+00
3	3	+3.933e+01	+6.791e+00
2	2	+4.612e+01	+1.693e+00
1	1	+4.781e+01	+1.018e+00
2	2	+4.883e+01	+5.524e+00
1	1	+5.436e+01	+2.187e+00
3	3	+5.654e+01	+3.892e+00
1	1	+6.043e+01	+4.130e-01
3	3	+6.085e+01	+2.577e-01
2	2	+6.111e+01	+7.015e+00
1	1	+6.812e+01	+2.587e+01
2	2	+9.399e+01	+4.651e+00
1	1	+9.864e+01	+7.784e+00
2	2	+1.064e+02	+1.245e+00
1	1	+1.077e+02	+1.106e+01
2	2	+1.187e+02	+2.424e+00
1	1	+1.212e+02	+5.581e+00
2	2	+1.267e+02	+1.364e+00
1	1	+1.281e+02	+9.162e+00
2	2	+1.373e+02	+5.198e-01
1	1	+1.378e+02	+4.811e+00
3	3	+1.426e+02	+5.187e-01
2	2	+1.431e+02	+1.768e+01
1	1	+1.608e+02	+7.936e+00
2	2	+1.687e+02	+2.401e+00
1	1	+1.711e+02	+4.985e+00
3	3	+1.761e+02	+8.014e+00
2	2	+1.841e+02	+3.286e+00
1	1	+1.874e+02	+1.421e+00
2	2	+1.888e+02	+3.703e+00
1	1	+1.925e+02	+3.962e+00
3	3	+1.965e+02	+3.504e+00
0	0	+2.000e+02	+Inf
