%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.196e-01
2	2	+2.196e-01	+2.057e+00
1	1	+2.277e+00	+1.246e+01
3	3	+1.474e+01	+8.594e+00
1	1	+2.333e+01	+2.623e+00
2	2	+2.595e+01	+1.051e+01
1	1	+3.646e+01	+3.360e+00
3	3	+3.982e+01	+2.194e+00
2	2	+4.202e+01	+7.358e-01
1	1	+4.275e+01	+1.459e+00
2	2	+4.421e+01	+4.066e+00
1	1	+4.828e+01	+2.132e+00
2	2	+5.041e+01	+1.102e+00
1	1	+5.151e+01	+1.958e+00
2	2	+5.347e+01	+1.447e+00
1	1	+5.492e+01	+7.692e+00
2	2	+6.261e+01	+4.893e-01
1	1	+6.310e+01	+4.625e-01
3	3	+6.356e+01	+2.051e+01
2	2	+8.407e+01	+9.745e-01
1	1	+8.505e+01	+1.206e+01
2	2	+9.711e+01	+9.417e-01
1	1	+9.805e+01	+7.744e+00
2	2	+1.058e+02	+8.685e+00
1	1	+1.145e+02	+6.170e+00
2	2	+1.207e+02	+7.431e+00
1	1	+1.281e+02	+1.883e+01
2	2	+1.469e+02	+4.739e-01
1	1	+1.474e+02	+7.236e+00
2	2	+1.546e+02	+2.729e+00
1	1	+1.574e+02	+9.098e+00
2	2	+1.664e+02	+6.002e+00
1	1	+1.725e+02	+1.627e+01
2	2	+1.887e+02	+7.402e-01
1	1	+1.895e+02	+2.277e+00
2	2	+1.917e+02	+1.051e+00
1	1	+1.928e+02	+2.679e+00
2	2	+1.955e+02	+1.102e-01
1	1	+1.956e+02	+4.420e+00
0	0	+2.000e+02	+Inf
