%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.332e+03	+5.189e+03	+1.016e+04	+0.493
0.100	+4.221e+03	+3.303e+03	+9.621e+03	+0.439
0.200	+4.491e+03	+5.011e+03	+1.152e+04	+0.527
0.300	+3.687e+03	+4.728e+03	+1.034e+04	+0.562
0.400	+4.951e+03	+5.167e+03	+1.020e+04	+0.511
0.500	+5.105e+03	+4.087e+03	+1.080e+04	+0.445
0.600	+5.363e+03	+5.534e+03	+1.038e+04	+0.508
0.700	+3.667e+03	+5.924e+03	+9.636e+03	+0.618
0.800	+4.490e+03	+5.440e+03	+9.302e+03	+0.548
0.900	+4.925e+03	+6.866e+03	+8.409e+03	+0.582
1.000	+4.823e+03	+6.995e+03	+1.060e+04	+0.592
1.100	+5.649e+03	+3.925e+03	+1.038e+04	+0.410
1.200	+4.805e+03	+6.456e+03	+1.098e+04	+0.573
1.300	+4.172e+03	+4.809e+03	+1.071e+04	+0.535
1.400	+4.945e+03	+5.796e+03	+1.028e+04	+0.540
1.500	+3.906e+03	+4.647e+03	+1.012e+04	+0.543
1.600	+4.914e+03	+5.718e+03	+1.098e+04	+0.538
1.700	+3.644e+03	+4.940e+03	+9.516e+03	+0.575
1.800	+4.811e+03	+5.998e+03	+7.909e+03	+0.555
1.900	+5.040e+03	+5.047e+03	+9.401e+03	+0.500
2.000	+5.966e+03	+5.561e+03	+8.203e+03	+0.482
2.100	+4.030e+03	+4.087e+03	+1.022e+04	+0.504
2.200	+4.568e+03	+4.899e+03	+9.713e+03	+0.517
2.300	+5.812e+03	+5.712e+03	+1.133e+04	+0.496
2.400	+6.375e+03	+4.316e+03	+1.153e+04	+0.404
2.500	+4.758e+03	+4.769e+03	+1.098e+04	+0.501
2.600	+5.196e+03	+5.516e+03	+9.136e+03	+0.515
2.700	+4.918e+03	+4.571e+03	+1.018e+04	+0.482
2.800	+4.714e+03	+4.139e+03	+9.952e+03	+0.468
2.900	+4.613e+03	+4.258e+03	+9.894e+03	+0.480
