%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.699e-02
3	3	+3.699e-02	+4.429e+01
1	1	+4.432e+01	+1.883e+01
2	2	+6.315e+01	+5.715e+00
1	1	+6.887e+01	+9.869e+00
2	2	+7.874e+01	+3.572e+00
1	1	+8.231e+01	+7.313e+00
3	3	+8.962e+01	+1.225e+01
1	1	+1.019e+02	+1.618e+00
2	2	+1.035e+02	+8.887e-01
1	1	+1.044e+02	+9.890e+00
2	2	+1.143e+02	+3.158e+00
1	1	+1.174e+02	+2.094e-01
2	2	+1.176e+02	+4.060e-01
1	1	+1.180e+02	+6.336e-01
2	2	+1.187e+02	+1.343e+01
1	1	+1.321e+02	+7.678e+00
2	2	+1.398e+02	+1.062e+01
1	1	+1.504e+02	+7.134e+00
2	2	+1.575e+02	+1.429e+01
1	1	+1.718e+02	+8.635e-01
3	3	+1.727e+02	+1.344e+01
1	1	+1.861e+02	+3.729e+00
2	2	+1.899e+02	+6.293e-01
1	1	+1.905e+02	+7.028e+00
3	3	+1.975e+02	+2.491e+00
0	0	+2.000e+02	+Inf
